Place	P	T	L	V	x_N2	x_O2	x_Ar	y_N2	y_O2	y_Ar	LiqEtlp	LiqRho	LiqMass	VapEtlp	VapRho	VapMass
19__Main Tower	542.848780487805	-178.040200052566	2213.5582185855	3483.54311838128	0.997901677350061	0.000619229967316625	0.00147909268262288	0.998947913787965	0.000256637765099496	0.00079544844693515	-10907.3958490002	25.621429348549	28.0331223310569	-6093.65730368896	0.800107771029668	28.0235173812319
19__Main Tower	542.848780487805	-178.021697941707	2126.31038713167	3487.97353805148	0.995544984971122	0.00136848502409667	0.00308653000478147	0.997771113276605	0.00056770812276119	0.00166117860063421	-10906.4763820195	25.6356631761095	28.0552943772499	-6091.64837961726	0.799890853095372	28.0350901091693
19__Main Tower	542.848780487805	-177.978937662467	2033.32291046167	3487.12609424403	0.990152094721639	0.00326402007087986	0.00658388520748074	0.995093411076784	0.00135702191036645	0.00354956701284984	-10904.7159584111	25.6683970360001	28.104592813703	-6087.17815217647	0.799390315052429	28.0607750211482
19__Main Tower	542.848780487805	-177.882700172571	1936.02109939173	3480.40046711329	0.978316208409044	0.00844622877245471	0.0132375628185014	0.989303807873689	0.00352911432466799	0.00716707780164343	-10902.7891659518	25.7411390812539	28.2046659286907	-6078.09559878267	0.798268245911254	28.1126101487756
19__Main Tower	542.848780487805	-177.652524943531	1831.2458059417	3468.14892643254	0.951705313533454	0.0261247159321018	0.0221699705344444	0.976817555150295	0.011045228998808	0.0121372158508966	-10909.8355392598	25.9099412826054	28.3817583467207	-6062.04730644841	0.795609779442894	28.2018954987547
19__Main Tower	542.848780487805	-176.664430577048	1684.98202327455	3416.82814310009	0.849108144730122	0.128868491056697	0.0220233642131813	0.9299207425202	0.0573460770438629	0.0127331804359371	-11001.47090988	26.5965353396043	28.789647981329	-6025.05550532067	0.784500003191619	28.3936097954434
19__Main Tower	542.848780487805	-175.353023108983	1528.79893954707	3343.59127863094	0.724349981709944	0.263792455041527	0.0118575632485288	0.866472634402901	0.126120240268154	0.00740712532894587	-11129.1617887798	27.4587274335682	29.206260911382	-5985.3109314552	0.770372078826827	28.6042458756213
19__Main Tower	542.848780487805	-175.270617040919	1433.21272684246	3339.02471750054	0.7167359152131	0.271596993691194	0.0116670910957063	0.862241102492975	0.130435785834193	0.0073231116728325	-11136.0318181632	27.5116401846947	29.2351043177619	-5982.42875166278	0.769505241634569	28.6204492505848
19__Main Tower	542.848780487805	-178.04023247472	2218.19113313248	3488.64851840246	0.99790580574314	0.000617952068702182	0.00147624218815798	0.998949981025965	0.000256107293084994	0.000793911680950003	-10907.3975252723	25.6214044461919	28.0330832154204	-6093.66085769684	0.800108151342431	28.0234969249361
19__Main Tower	542.848780487805	-178.021677746184	2126.1769466124	3487.79765384134	0.995542369845787	0.00136933400966246	0.00308829614455053	0.997769820819498	0.000568059863650331	0.0016621193168515	-10906.4753950308	25.6356789878117	28.0553188410355	-6091.64618362092	0.79989061373642	28.0351027390094
