Place	P	T	L	V	x_N2	x_O2	x_Ar	y_N2	y_O2	y_Ar	LiqEtlp	LiqRho	LiqMass	VapEtlp	VapRho	VapMass
28__Main Tower	537.273170731707	-178.188486993735	2211.46928975632	3481.99644547337	0.99967579230457	1.30570492013523E-05	0.000311150646228976	0.99982768525974	5.3919076604361E-06	0.000166922832599703	-10916.4089882843	25.6371003850996	28.0167661301201	-6096.20527025687	0.792190130549799	28.0150142100508
28__Main Tower	537.273170731707	-178.183941952128	2125.34449182988	3486.55978234427	0.999053337188941	4.19272860385815E-05	0.000904735525020959	0.999497241309446	1.73180727205865E-05	0.000485440617833625	-10915.793291647	25.6407428652855	28.0239656720838	-6095.54838824075	0.792137123009811	28.0188632698692
28__Main Tower	537.273170731707	-178.170123104963	2034.97606956348	3487.9263501467	0.997167281875891	0.000150086102363102	0.00268263202174551	0.998497920974409	6.20381432667289E-05	0.00144004088232445	-10914.123723338	25.6517564978675	28.0456160983617	-6093.56265771887	0.791975218331561	28.0304347242363
28__Main Tower	537.273170731707	-178.132222831084	1941.27436388584	3484.27362790754	0.992045756328827	0.000604631442207692	0.00734961222896493	0.995798842127674	0.000250430672978649	0.00395072719934765	-10909.897897393	25.6818052085058	28.103128785592	-6088.31345879139	0.791534476569187	28.0611508898018
28__Main Tower	537.273170731707	-178.043318830723	1845.60994102505	3479.83650519904	0.980465170991264	0.00311419300934869	0.0164206359993877	0.989846634965395	0.00129592757953728	0.00885743745506725	-10903.1627646213	25.7509847792485	28.2213970874919	-6077.5168998391	0.79050512612223	28.1238808790982
28__Main Tower	537.273170731707	-177.685198563197	1736.71789642873	3464.17021361444	0.940283976642599	0.0351662942557298	0.024549729101671	0.971609508308247	0.0149047680117456	0.0134857236800069	-10923.9183168032	26.0102084555119	28.4462095368502	-6057.34094656869	0.786430731891468	28.2333779217071
28__Main Tower	537.273170731707	-175.741613335708	1533.00186074889	3350.17261966263	0.747242144425069	0.239317921840566	0.0134399337343655	0.879209639468346	0.112532270312319	0.00825809021933466	-11114.884547072	27.3257949964241	29.1275665533817	-5994.43139081535	0.765281141753992	28.5602269131776
28__Main Tower	537.273170731707	-175.45010200598	1433.68261429283	3340.21291817512	0.720303843223895	0.267651158851789	0.0120449979243159	0.864528175564629	0.127940626250085	0.00753119818528618	-11140.6438813988	27.5132444158234	29.2238825947023	-5984.90287355524	0.762234253134372	28.6129845633532
28__Main Tower	537.273170731707	-178.188509139425	2216.56838328072	3486.83083257484	0.999678827769638	1.29269077052582E-05	0.000308245322656724	0.999829297904264	5.33815760082992E-06	0.00016536393813569	-10916.3796116221	25.6369771549562	28.0167309362052	-6096.20858682914	0.792190397447239	28.0149953903417
28__Main Tower	537.273170731707	-178.183937562294	2125.22632080687	3486.41704961357	0.999052731987466	4.19574449707196E-05	0.000905310567562893	0.999496921809834	1.73305154693897E-05	0.000485747674696409	-10915.7927472259	25.6407463952879	28.023972655461	-6095.54774060828	0.792137070547808	28.0188669842025
28__Main Tower	537.273170731707	-178.170089492606	2034.91828345304	3487.98257118461	0.997162700673886	0.000150365962911904	0.00268693336320184	0.99849549461241	6.21539333890477E-05	0.0014423514542011	-10914.119700799	25.6517832676323	28.0456685506817	-6093.55787138963	0.791974826562131	28.03046276257
28__Main Tower	537.273170731707	-178.132225662382	1941.28436556675	3484.29416299505	0.992046138679249	0.000604599380035597	0.00734926194071564	0.995799044224533	0.000250417353617809	0.00395053842184899	-10909.8982163465	25.6818029655433	28.1031244770694	-6088.31385285136	0.791534509515751	28.0611485836379
28__Main Tower	537.273170731707	-178.043318134682	1845.57742387815	3479.78536358899	0.980465117609771	0.00311438490869057	0.0164204974815384	0.98984663131101	0.0012960073323818	0.00885736135660793	-10903.1630753309	25.7509852359667	28.2213961993838	-6077.51699017735	0.790505117955317	28.1238802888375
28__Main Tower	537.273170731707	-177.683753128609	1736.12499048787	3463.55155965625	0.940132368951715	0.0353238892133496	0.0245437418349351	0.971543890046052	0.0149726404074653	0.0134834695464831	-10924.0655470729	26.0112190374494	28.4467664098325	-6057.29195473793	0.786414537592275	28.233621625829
28__Main Tower	537.273170731707	-175.741648714859	1532.90791699727	3350.07932492823	0.747245645075909	0.239315461217239	0.0134388937068525	0.879211665262833	0.112530898607904	0.00825743612926291	-11114.8834904717	27.3257716966797	29.1275443301479	-5994.43365398297	0.765281508396127	28.5602136376269
28__Main Tower	537.273170731707	-175.450330796493	1433.61165850653	3340.1408733689	0.720324800741095	0.267630255956256	0.0120449433026491	0.864540051872995	0.127928889463209	0.00753105866379599	-11140.6260645048	27.5130992443038	29.2237986029583	-5984.9114240338	0.762236631251745	28.6129361036005
28__Main Tower	537.273170731707	-178.18850375641	2215.89651177882	3486.31915391207	0.999678089613324	1.29580000320807E-05	0.000308952386643975	0.999828905713672	5.35099870143519E-06	0.000165743287626195	-10916.3787747448	25.6369809247764	28.0167394989799	-6096.20777981514	0.792190332546387	28.0149999690759
28__Main Tower	537.273170731707	-178.183907291866	2126.13167602558	3487.96280755883	0.999048582436795	4.21552842747715E-05	0.000909262278929944	0.999494721254436	1.74122348520127E-05	0.000487866510711722	-10915.788996921	25.6407705920817	28.0240206079268	-6095.54327611788	0.792136709666489	28.0188925983284
28__Main Tower	537.273170731707	-178.170106224609	2034.91640092382	3487.86685795525	0.997164980121176	0.000150220427396891	0.00268479945142736	0.998496700943661	6.20937242788186E-05	0.00144120533206075	-10914.1216902306	25.6517699431904	28.0456425021917	-6093.56024781325	0.791975021596661	28.030448843547
28__Main Tower	537.273170731707	-178.132256207893	1941.26178731069	3484.25432711117	0.992050259289853	0.000604221355697722	0.00734551935444878	0.995801216956956	0.000250260382258082	0.00394852266078605	-10909.9015919346	25.6817787683912	28.1030783021143	-6088.31807252001	0.791534865052613	28.0611238996821
28__Main Tower	537.273170731707	-178.043256456992	1845.6046648585	3479.83678001429	0.980457152825205	0.00311634961421784	0.016426497560577	0.98984255827303	0.00129682880449986	0.0088606129224699	-10903.158897689	25.751033050387	28.2214756436153	-6077.50973517821	0.790504404721312	28.1239223714895
28__Main Tower	537.273170731707	-177.687188080835	1742.17646692331	3469.99648782172	0.940390384156177	0.0349079585706547	0.0247016572731686	0.971629997346513	0.0147996698323886	0.0135703328210982	-10923.5358020714	26.0093851354189	28.4469928155354	-6057.25309625207	0.786443511116719	28.2339687055324
28__Main Tower	537.273170731707	-175.740898129556	1533.21316502282	3350.40818157596	0.747174979257788	0.2393841961939	0.0134408245483121	0.879172774369069	0.112568227441105	0.00825899818982561	-11114.9407262845	27.3262574550793	29.1278414210618	-5994.403869751	0.765273607539403	28.5603811108616
28__Main Tower	537.273170731707	-175.450353840525	1433.656829618	3340.18148196303	0.72032676792463	0.267627960119604	0.0120452719557659	0.864541166037349	0.127927582098459	0.00753125186419249	-11140.6237638333	27.5130853465471	29.2237933719341	-5984.91196943759	0.762236870136272	28.6129331969849
28__Main Tower	537.273170731707	-178.188502915302	2215.77714371448	3486.04997038633	0.99967797412597	1.29629188477027E-05	0.000309062955181825	0.999828844386975	5.35302984646936E-06	0.000165802583178774	-10916.3786441197	25.6369815152918	28.0167408382269	-6096.20765365834	0.792190322396443	28.0150006848666
28__Main Tower	537.273170731707	-178.183902265887	2126.31856980301	3488.29735287249	0.999047893748523	4.21884874291053E-05	0.000909917764047503	0.999494356011244	1.74259506116454E-05	0.000488218038143775	-10915.7883752142	25.6407746082238	28.0240285635235	-6095.54253540915	0.792136649763116	28.0188968484935
28__Main Tower	537.273170731707	-178.170107408257	2034.86381789274	3487.90057237754	0.997165147025015	0.000150231132752171	0.0026846218422332	0.998496791885673	6.20981458899009E-05	0.0014411099684374	-10914.1218768249	25.6517689836387	28.045640425108	-6093.56043791695	0.791975035430351	28.030447723011
28__Main Tower	537.273170731707	-178.132242038128	1941.06505388946	3484.03145730519	0.992048384498554	0.00060453232990319	0.00734708317154297	0.995800245201838	0.000250389372222265	0.00394936542593976	-10909.9003204468	25.6817898829828	28.1030982061274	-6088.31625718049	0.791534700366059	28.0611344723683
28__Main Tower	537.273170731707	-178.043324285739	1845.58056260526	3479.7877021631	0.980465906824108	0.00311414892640596	0.0164199442494864	0.989847028840396	0.00129590883043295	0.0088570623291712	-10903.1634110118	25.7509804666488	28.2213886556972	-6077.51767580556	0.790505189313048	28.1238763272174
28__Main Tower	537.273170731707	-177.683809229656	1736.08279861845	3463.5110093012	0.940138595028081	0.0353188875919297	0.0245425173799894	0.971546763768532	0.0149704777371955	0.013482758494273	-10924.0622795322	26.0111786704567	28.4467318544989	-6057.29509571673	0.786415172253736	28.2336045168545
28__Main Tower	537.273170731707	-175.741310276559	1532.84745797727	3350.05072935497	0.747214030211426	0.239348320254323	0.0134376495342503	0.879194653273702	0.112548507960017	0.00825683876628075	-11114.9130676069	27.325990721837	29.127660489911	-5994.4222168017	0.7652779518298	28.5602767165771
28__Main Tower	537.273170731707	-175.431641420185	1441.3656614526	3348.31933301363	0.718753564193189	0.269188913640792	0.0120575221660198	0.863577332889948	0.128872993617071	0.0075496734929816	-11141.9356185442	27.52388255087	29.2301630991371	-5984.20952999477	0.762044566864578	28.6169224144129
28__Main Tower	537.273170731707	-178.188503369272	2215.70177902348	3485.93977242048	0.99967803651122	1.29602626800562E-05	0.000309003226100048	0.999828877506974	5.35193312585055E-06	0.000165770559900151	-10916.378714677	25.6369811962782	28.0167401147701	-6096.20772179025	0.792190327877954	28.0150002982961
28__Main Tower	537.273170731707	-178.183904892454	2126.30605820049	3488.24778859039	0.999048253300068	4.21713613205149E-05	0.000909575338611623	0.999494546859657	1.7418874257161E-05	0.000488034266086082	-10915.7887002039	25.6407725116235	28.0240244083937	-6095.54292254856	0.79213668105482	28.0188946269604
28__Main Tower	537.273170731707	-178.170117316862	2034.93361623708	3487.88118457696	0.997166492707227	0.000150130667164797	0.00268337662560841	0.99849750236587	6.20565860014933E-05	0.00144044104812885	-10914.1230234233	25.6517611065453	28.0456251628896	-6093.56183008105	0.791975150890056	28.0304395737469
28__Main Tower	537.273170731707	-178.132259712712	1941.22651948872	3484.21323117558	0.99205073686883	0.000604198887396206	0.00734506424377418	0.995801471643927	0.000250251024682573	0.0039482773313904	-10909.9020237621	25.6817759801283	28.1030727807866	-6088.31857820985	0.791534905856065	28.0611209343667
