Place	P	T	L	V	x_N2	x_O2	x_Ar	y_N2	y_O2	y_Ar	LiqEtlp	LiqRho	LiqMass	VapEtlp	VapRho	VapMass
4__Main Tower	552.141463414634	-175.705525217038	2817.69866194218	3376.47836786529	0.77941736344464	0.209655421898218	0.0109272146571422	0.895946783894016	0.0974379053546893	0.00661531075129484	-11069.606756388	27.0361708459416	28.9793128749579	-6005.67026696439	0.789523704532419	28.4804391122547
4__Main Tower	552.141463414634	-175.575366536967	2671.26247311202	3368.88235819831	0.766905849741657	0.221782129769338	0.0113120204890058	0.889286850185502	0.103813680121712	0.00689946969278591	-11079.730049686	27.121735471219	29.0322547114505	-6000.4806143948	0.788102101604869	28.5092507604946
4__Main Tower	552.141463414634	-175.450563523185	2525.00158701394	3361.75257809881	0.755031973584068	0.233380009650635	0.011588016765297	0.882881051487472	0.11000010232284	0.00711884618968855	-11089.4740548038	27.2031902452819	29.0817894688108	-5995.58117753877	0.7867437051477	28.5365342815816
4__Main Tower	552.141463414634	-175.338754335802	2380.67952496751	3356.05049093425	0.744485931446745	0.24380701247969	0.0117070560735648	0.877139095365362	0.115622443516762	0.00723846111787658	-11098.3385166195	27.2757802460028	29.1247826583066	-5991.31002947439	0.785532309539205	28.5603781575087
4__Main Tower	552.141463414634	-175.242250214483	2236.29754142894	3350.85030090078	0.735489471169311	0.252869802874644	0.0116407259560459	0.872197549299982	0.120564388895877	0.00723806180414059	-11106.1973667464	27.3379515285993	29.1601243491424	-5987.78150857552	0.784490949991457	28.5800769255122
4__Main Tower	552.141463414634	-175.16375541848	2092.67541605089	3346.62068340222	0.728234779374904	0.260276273230486	0.0114889473946101	0.868184292304855	0.124639058559667	0.00717664913547812	-11112.7024134032	27.388226826436	29.1878424654955	-5985.00450040295	0.783646766100917	28.5955896711873
4__Main Tower	552.141463414634	-175.11375111339	1950.5638065225	3344.19083889099	0.723605387841445	0.264859114675463	0.0115354974830924	0.865584581499667	0.127188641536674	0.00722677696365874	-11116.5796636383	27.420233729993	29.2066698274689	-5983.09997466764	0.783110035017398	28.6063531329699
4__Main Tower	552.141463414634	-175.067479512223	1808.2081519852	3341.74372143858	0.7193240220054	0.269043669648517	0.0116323083460829	0.863159904670833	0.129533022223938	0.00730707310522918	-11120.0560018239	27.4498010820602	29.224509083886	-5981.28620561175	0.782614149699084	28.6166585121852
4__Main Tower	552.141463414634	-175.705674617699	2817.48819921609	3375.99604102129	0.779433066985205	0.209640472528122	0.0109264604866731	0.895954320924758	0.0974308409145929	0.00661483816064929	-11069.5945427822	27.0360637996749	28.979244270801	-6005.67634899496	0.789525311255711	28.4804053059655
4__Main Tower	552.141463414634	-175.575475470562	2671.36001396887	3368.90180976159	0.766914941961541	0.221773322082533	0.0113117359559255	0.889292508115431	0.103808263993698	0.00689922789087079	-11079.7227140365	27.1216732230807	29.0322161993048	-6000.48501392587	0.788103303821895	28.5092262804887
4__Main Tower	552.141463414634	-175.450493006789	2524.83608240053	3361.60689157989	0.755025329283021	0.233386637568826	0.0115880331481525	0.882877453410894	0.110003660993738	0.00711888559536764	-11089.4797580611	27.2032359839927	29.0818160898468	-5995.57853768432	0.786742939446309	28.5365489403076
4__Main Tower	552.141463414634	-175.338738980557	2380.66693567419	3356.05356141817	0.744484485090441	0.243808416458595	0.0117070984509645	0.87713829828356	0.115623207974295	0.00723849374214484	-11098.3396815748	27.2757901896462	29.1247887617441	-5991.3094183384	0.785532143480659	28.5603815947712
4__Main Tower	552.141463414634	-175.242258523766	2236.36444641928	3350.90186536037	0.735490240399922	0.252868985275071	0.0116407743250063	0.872197965468817	0.120563946075993	0.00723808845519007	-11106.1966156417	27.3379461750854	29.1601216666569	-5987.78177195837	0.784491039442878	28.5800754780698
4__Main Tower	552.141463414634	-175.163767190564	2092.84360531554	3346.73326686644	0.728235898874287	0.260275312886835	0.0114887882388777	0.868184939326812	0.124638515801516	0.00717654487167224	-11112.701753729	27.38821921092	29.187836737082	-5985.00508900793	0.783646892724089	28.5955862628221
