Place	P	T	L	V	x_N2	x_O2	x_Ar	y_N2	y_O2	y_Ar
Condenser	540.028571428571	-177.857974861965	1540.72044675899	4.57027974038749E-05	0.970209876542045	0.0257019975047842	0.00408812595317039	0.987004234488675	0.0107705040763736	0.00222526143495185
42__Main Tower	540.028571428571	-177.510089684999	1521.27425441729	3389.93095290218	0.932373732739269	0.0602532314926164	0.00737303576811497	0.970209876768466	0.0257019973034789	0.00408812592805538
41__Main Tower	540.648083623693	-177.149652004763	1503.59834730167	3427.23304317446	0.895724494180793	0.094460688891306	0.00981481692790054	0.953415234932299	0.0410385390728816	0.00554622599481968
40__Main Tower	541.267595818815	-176.807121397167	1488.16541540942	3409.55713605883	0.861815102222252	0.12669396855426	0.0114909292234887	0.937362180326117	0.0560242504871964	0.00661356918668706
39__Main Tower	541.887108013937	-176.495098689111	1475.35305011907	3394.12420416659	0.831769573553874	0.155701587631148	0.0125288388149779	0.922683815658532	0.0699822738928806	0.00733391044858758
38__Main Tower	542.506620209059	-176.221479756653	1465.15568439262	3381.31183887623	0.806155449249063	0.180765663338188	0.0130788874127488	0.909804823052365	0.0824241515836185	0.00777102536401628
37__Main Tower	543.126132404181	-175.989128694613	1457.29450630742	3371.11447314979	0.785022812622288	0.201689843728488	0.013287343649224	0.898908448532955	0.093095855694494	0.00799569577255063
36__Main Tower	543.745644599303	-175.796783619546	1451.35677610782	3363.25329506458	0.768047788298379	0.21867404394329	0.0132781677583307	0.88996849522679	0.101957366424275	0.00807413834893439
35__Main Tower	544.365156794425	-175.640516498158	1446.90905686785	3357.31556486499	0.754700032648953	0.232154360597274	0.0131456067537733	0.88281585289567	0.109123195510443	0.00806095159388628
34__Main Tower	544.984668989547	-175.51513790005	1443.56543390614	3352.86784562502	0.744380434358131	0.242664538113623	0.0129550275282464	0.877207957423886	0.114795217706183	0.00799682486993088
33__Main Tower	545.604181184669	-175.415233658292	1441.01594943135	3349.5242226633	0.736510655851486	0.250741306697128	0.0127480374513859	0.872882747599717	0.11920770236352	0.00790955003676357
