Place	P	T	L	V	x_N2	x_O2	x_Ar	y_N2	y_O2	y_Ar
Condenser	531.457142857143	-178.331838565791	2119.72423206725	1.67570321454681E-08	0.999975174601324	4.27840342876715E-08	2.47826146418732E-05	0.999986714695082	1.76118559300347E-08	1.32676930622555E-05
42__Main Tower	531.457142857143	-178.3316832722	2119.626380112	3440.61667466211	0.99995360506662	1.03933301302899E-07	4.62910000786579E-05	0.999975174601324	4.27840342875489E-08	2.47826146418171E-05
41__Main Tower	532.076655052265	-178.316415943341	2119.93899640756	3481.05421338387	0.999929067372414	1.94318982729276E-07	7.07383086032612E-05	0.999962040834378	8.00180420176361E-08	3.78791475800699E-05
40__Main Tower	532.696167247387	-178.301136990738	2120.25015674139	3481.36682967943	0.999901153097662	3.27873588419397E-07	9.85190287501132E-05	0.999947098125226	1.35059529010278E-07	5.27668152452016E-05
39__Main Tower	533.315679442509	-178.285842965867	2120.55975562239	3481.67799001326	0.999869394965369	5.25150696673789E-07	0.000130079883934704	0.999930097455995	2.16396060892807E-07	6.9686147943571E-05
38__Main Tower	533.935191637631	-178.27052990252	2120.86766442539	3481.98758889426	0.999833256905036	8.16462429070485E-07	0.000165926632534958	0.999910753912495	3.36549392605417E-07	8.8909538112621E-05
37__Main Tower	534.554703832753	-178.255193218731	2121.17368768866	3482.29549769726	0.999792121770125	1.2464991853979E-06	0.000206631730689956	0.999888740623143	5.13987437687538E-07	0.000110745389419107
36__Main Tower	535.174216027875	-178.23982759166	2121.47751002391	3482.60152096053	0.999745275910225	1.88112964694324E-06	0.000252842960128244	0.999863681268923	7.75939662526916E-07	0.000135542791414566
35__Main Tower	535.793728222997	-178.224426795224	2121.77865135639	3482.90534329578	0.999691889460939	2.8174065627086E-06	0.000305293132497889	0.999835140677149	1.16254138870633E-06	0.000163696781462035
34__Main Tower	536.413240418119	-178.208983485761	2122.07645389677	3483.20648462827	0.999630990724321	4.19828435697365E-06	0.000364810991322212	0.99980261280639	1.7329321413138E-06	0.000195654261469077
33__Main Tower	537.032752613241	-178.193488914458	2122.37010100954	3483.50428716865	0.999561432297468	6.23425927371533E-06	0.000432333443258515	0.9997655051303	2.57422612879399E-06	0.000231920643570891
32__Main Tower	537.652264808362	-178.177932535711	2122.65864726734	3483.79793428141	0.99948184556437	9.23517557407556E-06	0.000508919260055676	0.999723117991902	3.81470254884761E-06	0.000273067305549425
31__Main Tower	538.271777003484	-178.162301466639	2122.94103122529	3484.08648053921	0.999390578647589	1.36569540185906E-05	0.000595764398392567	0.999674616864859	5.64319306546008E-06	0.000319739942075196
30__Main Tower	538.891289198606	-178.146579732601	2123.21604700966	3484.36886449717	0.999285610704782	2.0170212794417E-05	0.000694219082423933	0.999618994533961	8.33756601338307E-06	0.000372667900025196
29__Main Tower	539.510801393728	-178.130747203876	2123.48226195988	3484.64388028153	0.999164432234108	2.97609882503319E-05	0.000805806777642238	0.999555018860629	1.2306556516283E-05	0.000432674582854506
28__Main Tower	540.13031358885	-178.11477808536	2123.73787589872	3484.91009523175	0.999023876362938	4.38784909029109E-05	0.000932245146158714	0.999481159838028	1.81511649639467E-05	0.000500688997008059
27__Main Tower	540.749825783972	-178.098638758099	2123.98051669329	3485.1657091706	0.998859879273168	6.4651728034058E-05	0.00107546899879846	0.999395486784811	2.6754727959572E-05	0.000577758487229492
26__Main Tower	541.369337979094	-178.082284679688	2124.20695746072	3485.40834996516	0.998667138012088	9.52068632684807E-05	0.00123765512464374	0.999295522374236	3.9414967859179E-05	0.000665062657904413
