Place	P	T	L	V	x_N2	x_O2	x_Ar	y_N2	y_O2	y_Ar
Condenser	528.6	-178.378547862772	1758.26948638903	2.71596624971624E-05	0.996858280440738	0.000333805742125468	0.00280791381713672	0.998359590652797	0.000137371893543899	0.00150303745365944
42__Main Tower	528.6	-178.356678761367	1757.02465371307	3431.49039827328	0.99394853251959	0.00081018309703794	0.00524128438337163	0.99685828045262	0.000333805740570727	0.00280791380680885
41__Main Tower	529.219512195122	-178.319728693659	1756.13104512974	3481.5928081027	0.991082836559419	0.00139161250253873	0.00752555093804239	0.995389843701018	0.00057421488752839	0.00403594141145327
40__Main Tower	529.839024390244	-178.282653853059	1755.23709399113	3480.69919951937	0.988237310774485	0.00209927362599914	0.00966341559951568	0.993944372723747	0.000867505203012939	0.00518812207324016
39__Main Tower	530.458536585366	-178.245203792728	1754.33010741593	3479.80524838076	0.985384076475691	0.00295827110228047	0.0116576524220284	0.992509805562716	0.00122431957592468	0.00626587486135977
38__Main Tower	531.078048780488	-178.207085538983	1753.39568994075	3478.89826180555	0.98249081310432	0.00399823180530371	0.0135109550903761	0.991072097598277	0.00165726456307576	0.00727063783864765
37__Main Tower	531.69756097561	-178.167958457398	1752.41711896451	3477.96384433038	0.979520275721646	0.00525393758629852	0.0152257866920551	0.989615003515154	0.00218120529757008	0.00820379118727619
36__Main Tower	532.317073170732	-178.127428886206	1751.37423162256	3476.98527335413	0.976429800347369	0.00676596721457669	0.0168042324380542	0.98811984359147	0.00281357559676131	0.00906658081176835
35__Main Tower	532.936585365854	-178.085044897903	1750.2427389661	3475.94238601219	0.973170840406074	0.00858130365926049	0.0182478559346658	0.986565269334072	0.00357468853017295	0.00986004213575544
34__Main Tower	533.556097560976	-178.040291715907	1748.99397093825	3474.81089335573	0.969688595107595	0.0107538407111314	0.0195575641812734	0.984927049891399	0.00448802413895693	0.0105849259696439
33__Main Tower	534.175609756098	-177.992588543573	1747.59455001219	3473.56212532787	0.965921814948649	0.0133446946501467	0.0207334904012041	0.98317791023746	0.00558045965957105	0.0112416301029692
32__Main Tower	534.79512195122	-177.941287890106	1746.0055474296	3472.16270440182	0.961802904057407	0.0164221905048322	0.0217749054377605	0.981287466785983	0.00688239245214094	0.0118301407618757
31__Main Tower	535.414634146342	-177.885678895655	1744.18113396605	3470.57370181922	0.957258482049213	0.0200613484207199	0.0226801695300675	0.979222325451781	0.00842768630853679	0.0123499882396826
30__Main Tower	536.034146341464	-177.824996617813	1742.06733468025	3468.74928835568	0.952210612610738	0.0243426477831947	0.0234467396060677	0.97694642879616	0.0102533487513611	0.0128002224524787
29__Main Tower	536.653658536585	-177.758439644214	1739.60205922481	3466.63548906988	0.946578939870129	0.0293498058186175	0.0240712543112533	0.974421758371964	0.0123988237083067	0.0131794179197297
28__Main Tower	537.273170731707	-177.685198563197	1736.71789642873	3464.17021361444	0.940283976642599	0.0351662942557298	0.024549729101671	0.971609508308247	0.0149047680117456	0.0134857236800069
27__Main Tower	537.892682926829	-177.604497490256	1733.3487512658	3461.28605081836	0.933251732493434	0.0418703645428945	0.0248779029636715	0.968471835518161	0.0178111841746324	0.0137169803072064
26__Main Tower	538.512195121951	-177.515649725318	1729.43989792258	3457.91690565543	0.925419726633518	0.0495284953818663	0.0250517779846155	0.964974249267205	0.0211548214831413	0.0138709292496531
25__Main Tower	539.131707317073	-177.418126564411	1724.95889399877	3454.00805231221	0.91674419212894	0.0581874364038926	0.0250683714671671	0.961088622903315	0.0249658441551561	0.0139455329415291
24__Main Tower	539.751219512195	-177.311635458912	1719.67819969884	3449.5270483884	0.907207968512875	0.0678653801137021	0.0249266513734228	0.956796698899809	0.0292638977097603	0.0139394033904311
23__Main Tower	540.370731707317	-177.196823159127	1713.18914487362	3444.24635408847	0.896851133215822	0.0785243332081924	0.0246245335759859	0.952096764820882	0.0340516540879246	0.0138515810911931
22__Main Tower	540.990243902439	-177.073404716438	1706.41467118411	3437.75729926325	0.885740262058293	0.09009175932599	0.0241679786157171	0.947020219146871	0.0392996637769849	0.0136801170761438
21__Main Tower	541.609756097561	-176.942601791959	1699.43179956468	3430.98282557374	0.873977086573531	0.102452977025002	0.0235699364014662	0.941593236458008	0.0449753258639702	0.0134314376780221
20__Main Tower	542.229268292683	-176.805703436126	1692.25998871046	3423.99995395431	0.861705251376691	0.115446811066852	0.022847937556457	0.935868732779136	0.0510185514640043	0.0131127157568596
19__Main Tower	542.848780487805	-176.664430577048	1684.98202327455	3416.82814310009	0.849108144730122	0.128868491056697	0.0220233642131813	0.9299207425202	0.0573460770438629	0.0127331804359371
18__Main Tower	543.468292682927	-176.52084621468	1677.71126593399	3409.55017766418	0.836397830360921	0.14248123803924	0.0211209315998393	0.923840929296214	0.063854980921094	0.0123040897826918
17__Main Tower	544.087804878049	-176.377222910161	1670.57261496431	3402.27942032361	0.823800334827808	0.156032183859468	0.0201674813127239	0.917733002491416	0.0704286801250059	0.0118383173835777
16__Main Tower	544.707317073171	-176.235880163814	1663.68962370968	3395.14076935394	0.811538882343394	0.169270756179902	0.0191903614767037	0.911705444566845	0.0769448991670592	0.0113496562660958
15__Main Tower	545.326829268293	-176.099013171255	1657.17480787336	3388.25777809931	0.799817390054567	0.181966924037303	0.0182156859081301	0.905863444794484	0.0832845934052574	0.010851961800259
