Place	P	T	L	V	x_N2	x_O2	x_Ar	y_N2	y_O2	y_Ar
Condenser	542.885714285714	-178.052156064701	1933.35368948544	7.57618535657923E-06	0.999513359586822	2.41565141848782E-06	0.000484224761759864	0.99973872339319	1.00051587221074E-06	0.000260276090937463
42__Main Tower	542.885714285714	-178.049113787883	1933.0966017311	3430.34379136754	0.999093395507804	5.8314201432561E-06	0.000900773072052357	0.999513359587319	2.41565141536238E-06	0.000484224761265256
41__Main Tower	543.505226480836	-178.031099399501	1933.2040473103	3476.02641252664	0.998658306872504	1.04119722581029E-05	0.0013312811552382	0.999279808101326	4.31523735934506E-06	0.000715876661314491
40__Main Tower	544.124738675958	-178.012978383271	1933.3047845867	3476.13385810584	0.998207484562889	1.6550409833385E-05	0.00177596502727744	0.999037833777481	6.86269529852246E-06	0.000955303527220664
39__Main Tower	544.74425087108	-177.994744279641	1933.39857309413	3476.23459538224	0.997740201362492	2.47713760550418E-05	0.00223502726145281	0.998787098351903	1.027668476127E-05	0.00120262496333614
38__Main Tower	545.363763066202	-177.976389120713	1933.48470625726	3476.32838388967	0.997255570431301	3.57746650048484E-05	0.00270865490369435	0.998527197981679	1.48490355320945E-05	0.0014579529827886
37__Main Tower	545.983275261324	-177.9579029146	1933.56229852223	3476.4145170528	0.996752490125413	5.04931320161298E-05	0.00319701674257108	0.998257640287811	2.09690035166927E-05	0.00172139070867196
36__Main Tower	546.602787456446	-177.939272958939	1933.63031135774	3476.49210931777	0.996229570523048	7.01695339705259E-05	0.00370025994298209	0.997977813716982	2.9155480233722E-05	0.00199303080278377
35__Main Tower	547.222299651568	-177.920482928418	1933.68748545578	3476.56012215328	0.99568503578073	9.64583979479382E-05	0.00421850582132161	0.997686946740506	4.00997288975748E-05	0.00227295353059621
34__Main Tower	547.84181184669	-177.90151166426	1933.73223431296	3476.61729625132	0.995116594656911	0.00013156093852346	0.00475184440456547	0.99738405365477	5.47220362043839E-05	0.00256122430902545
