Place	P	T	L	V	x_N2	x_O2	x_Ar	y_N2	y_O2	y_Ar
Condenser	531.457142857143	-178.076749887268	1546.44477707557	0.000337176022683113	0.971319416615218	0.0246226811351021	0.00405790224968026	0.987531280552569	0.010267436712138	0.00220128273529291
42__Main Tower	531.457142857143	-177.740915268568	1527.74013595934	3395.64311495943	0.934612217417908	0.0580400338388005	0.00734774874329197	0.971319418225002	0.0246226797096742	0.00405790206532414
41__Main Tower	532.076655052265	-177.389565496061	1510.21873756438	3433.68641473498	0.89874498889064	0.0914400971201612	0.00981491398919888	0.954987390576343	0.0394909655022275	0.00552164392142934
40__Main Tower	532.696167247387	-177.052635962261	1494.28038577659	3416.16501634002	0.865222653025522	0.12325017017117	0.0115271768033083	0.939235704459682	0.0541613328724958	0.00660296266782265
39__Main Tower	533.315679442509	-176.742811773385	1480.39146311117	3400.22666455222	0.83521133611159	0.152187518112965	0.0126011457754455	0.924693611070653	0.0679660026201906	0.00734038630915602
38__Main Tower	533.935191637631	-176.468743023917	1468.75095557602	3386.33774188681	0.80938528977877	0.177435799550698	0.013178910670532	0.911817603671968	0.0803896793285072	0.00779271699952455
37__Main Tower	534.554703832753	-176.23435497963	1459.32182987055	3374.69723435166	0.787919289297835	0.198677692822292	0.0134030178798734	0.900841717000339	0.0911306945034314	0.00802758849622951
36__Main Tower	535.174216027875	-176.039371213983	1451.90210773743	3365.26810864618	0.770592307410166	0.216009856940173	0.0133978356496614	0.8917894073568	0.100100255293239	0.00811033734996179
35__Main Tower	535.793728222997	-175.880545250151	1446.20293566514	3357.84838651306	0.756937032004359	0.229802523002007	0.0132604449936344	0.884526901340312	0.1073766971116	0.00809640154808737
34__Main Tower	536.413240418119	-175.753023821275	1441.91196040276	3352.14921444078	0.746379281567515	0.240560991684637	0.0130597267478482	0.878829372590362	0.113142512963529	0.00802811444610876
33__Main Tower	537.032752613241	-175.651460662149	1438.73450360771	3347.8582391784	0.738339174635071	0.248820469687769	0.0128403556771596	0.874438413188415	0.117626627397121	0.0079349594144636
32__Main Tower	537.652264808362	-175.57074760501	1436.41464932153	3344.68078238335	0.732290219321346	0.255081167935478	0.0126286127431757	0.871101569517937	0.121062703394052	0.0078357270880103
31__Main Tower	538.271777003484	-175.506396678707	1434.74213521112	3342.36092809717	0.727785177627526	0.259776786720348	0.0124380356521256	0.868594114818937	0.123664630434054	0.00774125474700913
30__Main Tower	538.891289198606	-175.454673264943	1433.55091683834	3340.68841398676	0.724460564598079	0.263265424321578	0.0122740110803424	0.866727552548605	0.125615487652867	0.00765695979852853
29__Main Tower	539.510801393728	-175.412581446746	1432.71373901456	3339.49719561398	0.722029729024159	0.265833152287741	0.0121371186880991	0.865349952545594	0.127065204165207	0.00758484328919935
28__Main Tower	540.13031358885	-175.377777398372	1432.13538204837	3338.6600177902	0.720271224635829	0.267703395491231	0.0120253798729405	0.864342140418898	0.128132936522581	0.00752492305852171
27__Main Tower	540.749825783972	-175.348458503744	1431.74599649303	3338.08166082401	0.71901634326511	0.269047984621316	0.0119356721135737	0.863612347314043	0.128911467981597	0.0074761847043592
26__Main Tower	541.369337979094	-175.323254074506	1431.49516590033	3337.69227526867	0.718137717523198	0.269997721464704	0.0118645610120984	0.863090772443633	0.129472054871534	0.00743717268483309
25__Main Tower	541.988850174216	-175.301129397198	1431.34691817899	3337.44144467597	0.717539723280147	0.270651525585672	0.0118087511341802	0.862724740485329	0.129868925890534	0.0074063336241371
24__Main Tower	542.608362369338	-175.281306756477	1431.27574866559	3337.29319695463	0.717150786391164	0.271083913136562	0.0117653004722741	0.86247468678284	0.130143114187756	0.00738219902940414
23__Main Tower	543.22787456446	-175.263202952827	1431.26348912947	3337.22202744123	0.716917403820638	0.271350899912301	0.011731696267061	0.862310969480951	0.130325561113773	0.00736346940527513
22__Main Tower	543.847386759582	-175.246381161837	1431.29704673208	3337.20976790511	0.716799598711357	0.271494546673758	0.0117058546148855	0.862211409555507	0.130439549390972	0.00734904105352068
21__Main Tower	544.466898954704	-175.230514404285	1431.36679179252	3337.24332550772	0.716767502179735	0.271546415232744	0.0116860825875215	0.862159423587872	0.130502574412535	0.00733800199959319
20__Main Tower	545.086411149826	-175.2153580657	1431.46545433552	3337.31307056816	0.716798801562055	0.271530173131905	0.0116710253060393	0.862142619638682	0.130527767262208	0.00732961309910991
19__Main Tower	545.705923344948	-175.200729319433	1431.58740686971	3337.41173311116	0.716876840107865	0.27146354945855	0.0116596104335851	0.862151746743215	0.130524969660778	0.00732328359600718
18__Main Tower	546.32543554007	-175.186491718877	1431.72821313973	3337.53368564535	0.716989199949605	0.271359803630337	0.0116509964200584	0.862179909107484	0.130501544677769	0.0073185462147472
17__Main Tower	546.944947735192	-175.172543631037	1431.8843895918	3337.67449191537	0.717126646349858	0.271228826551609	0.0116445270985322	0.862221977072055	0.130462988642586	0.00731503428535975
16__Main Tower	547.564459930314	-175.158809548121	1432.05315565926	3337.83066836744	0.717282317219163	0.271077988848842	0.0116396939319944	0.862274144312509	0.130413393775081	0.00731246191241001
15__Main Tower	548.183972125436	-175.145233455086	1432.23234842646	3337.9994344349	0.717451135982311	0.270912759681624	0.0116361043360643	0.862333590993402	0.13035580157197	0.00731060743462818
14__Main Tower	548.803484320558	-175.131773943339	1432.42036020682	3338.1786272021	0.717629355205277	0.270737188253105	0.0116334565416186	0.862398235692973	0.130292464589843	0.00730929971718483
13__Main Tower	549.42299651568	-175.11840040903	1432.61607947419	3338.36663898246	0.717814211824647	0.270554268659986	0.0116315195153671	0.862466542474684	0.130225050239897	0.00730840728541916
12__Main Tower	550.042508710802	-175.105090191396	1432.81882988748	3338.56235824983	0.718003665092319	0.270366217797204	0.0116301171104777	0.862537375699213	0.130154794665049	0.00730782963573777
11__Main Tower	550.662020905924	-175.091826409212	1433.0282920428	3338.76510866312	0.718196197720939	0.270174686646901	0.0116291156321599	0.862609890392561	0.130082619247507	0.00730749035993197
10__Main Tower	551.281533101046	-175.07859634426	1433.24439356621	3338.97457081844	0.718390666655705	0.269980919239694	0.0116284141046009	0.862683450453328	0.130009217834263	0.00730733171240824
