Place	P	T	L	V	x_N2	x_O2	x_Ar	y_N2	y_O2	y_Ar
Condenser	545.742857142857	-177.987035686352	2113.81284859837	4.40419847827477E-06	0.999969211130256	6.03437053664299E-08	3.07285260390819E-05	0.999983443975161	2.50256612846134E-08	1.6530999177738E-05
42__Main Tower	545.742857142857	-177.986843993537	2113.70719318513	3435.47583191591	0.999942735357479	1.455036870506E-07	5.7119138834259E-05	0.999969211130274	6.0343705321153E-08	3.0728526020881E-05
41__Main Tower	546.362369337979	-177.971826346304	2114.00900915383	3475.92901713451	0.999912798600834	2.70282552805435E-07	8.69311166134889E-05	0.999953111252777	1.12129361751425E-07	4.6776617861293E-05
40__Main Tower	546.981881533101	-177.956792417409	2114.31162107995	3476.2308331032	0.999878947543472	4.53049622553765E-07	0.000120599406905206	0.999934904836718	1.8801434520822E-07	6.49071489364429E-05
39__Main Tower	547.601393728223	-177.941738371295	2114.61390467769	3476.53344502932	0.999840665877322	7.20667025676145E-07	0.00015861345565258	0.999914315829103	2.99174338624341E-07	8.53849965586884E-05
38__Main Tower	548.220905923345	-177.926659811648	2114.91482171762	3476.83572862707	0.999797363713476	1.11240453329668E-06	0.000201523881990679	0.99989102981817	4.61952807302306E-07	0.000108508229022907
37__Main Tower	548.840418118467	-177.9115516741	2115.21348317455	3477.136645667	0.999748364402978	1.68565326028917E-06	0.000249949943761363	0.999864687585226	7.00243503654052E-07	0.000134612171270405
36__Main Tower	549.459930313589	-177.896408088254	2115.50911186048	3477.43530712393	0.999692887854017	2.52426200752654E-06	0.000304587883975255	0.999834877078309	1.04896790139525E-06	0.0001640739537897
35__Main Tower	550.079442508711	-177.881222197294	2115.80098261397	3477.73093580986	0.999630029052244	3.75069578156274E-06	0.000366220251974168	0.999801123253583	1.55914902272728E-06	0.000197317597394038
34__Main Tower	550.698954703833	-177.865985918323	2116.08836311189	3478.02280656335	0.999558729939208	5.54376243424326E-06	0.00043572629835807	0.999762874997978	2.30531189077217E-06	0.000234819690130797
33__Main Tower	551.318466898955	-177.850689619192	2116.3704577005	3478.31018706127	0.999477742005429	8.16444743986019E-06	0.000514093547131399	0.999719488010443	3.396273492552E-06	0.000277115716064607
32__Main Tower	551.937979094077	-177.835321676926	2116.64634972503	3478.59228164987	0.999385575800097	1.19935500940428E-05	0.000602430649809176	0.999670202033363	4.9908685674324E-06	0.000324807098069115
31__Main Tower	552.557491289199	-177.819867867373	2116.91493553543	3478.86817367441	0.999280431890172	1.75864881211219E-05	0.000701981621707303	0.999614110123429	7.32085962088381E-06	0.00037856901694985
30__Main Tower	553.177003484321	-177.804310513366	2117.17484180558	3479.13675948481	0.999160105389208	2.57530645704063E-05	0.000814141546221451	0.99955011663603	1.07242984276868E-05	0.000439159065542107
29__Main Tower	553.796515679443	-177.788627286292	2117.42431549535	3479.39666575495	0.999021852691801	3.76735062345972E-05	0.000940473801964813	0.999476879130256	1.56940835339454E-05	0.000507426786209969
28__Main Tower	554.416027874565	-177.772789509264	2117.66107224463	3479.64613944473	0.998862204022346	5.50671682043493E-05	0.00108272880944961	0.999392727283156	2.29485977778405E-05	0.000584324119065763
27__Main Tower	555.035540069686	-177.756759742644	2117.88208322823	3479.882896194	0.998676698165162	8.0437643639483E-05	0.00124286419119836	0.999295548846499	3.35344043056622E-05	0.000670916749195117
26__Main Tower	555.655052264808	-177.740488335532	2118.08327248459	3480.1039071776	0.998459505334332	0.00011742860205763	0.00142306606361026	0.999182628279841	4.89754473830113E-05	0.000768396272776417
25__Main Tower	556.27456445993	-177.723908487424	2118.2590847951	3480.30509643397	0.998202889226198	0.000171339888478747	0.00162577088532312	0.999050417373946	7.14896402320249E-05	0.000878092985821748
24__Main Tower	556.894076655052	-177.706929164621	2118.40186707937	3480.48090874448	0.997896438013613	0.000249875184084482	0.00185368680230207	0.998894208129814	0.000104302964558156	0.00100148890562754
23__Main Tower	557.513588850174	-177.689424931878	2118.5009827082	3480.62369102875	0.997525963848832	0.000364223513397318	0.00210981263777021	0.998707665260881	0.00015210442294528	0.00114023031617332
22__Main Tower	558.133101045296	-177.67122135809	2118.54154456419	3480.72280665757	0.99707192797257	0.000530620637457575	0.00239745138997241	0.998482157419248	0.000221703972259403	0.0012961386084931
21__Main Tower	558.752613240418	-177.652074093021	2118.50260778594	3480.76336851357	0.996507189520331	0.000772597449543739	0.00272021303012548	0.998205800611924	0.000322982043691562	0.0014712173443843
20__Main Tower	559.37212543554	-177.631638938028	2118.35460473145	3480.72443173532	0.995793795637784	0.00112420627953221	0.00308199808268419	0.997862091778346	0.000470256104796945	0.00166765211685695
19__Main Tower	559.991637630662	-177.609429192574	2118.0557294922	3480.57642868083	0.994878423874671	0.0016346278953221	0.00348694823000755	0.997427962341062	0.000684240038748388	0.00188779762018985
18__Main Tower	560.611149825784	-177.584755209625	2117.54689710522	3480.27755344158	0.993685953103935	0.00237470489892154	0.00393934199714323	0.996871018256646	0.000994838810302116	0.00213414293305152
17__Main Tower	561.230662020906	-177.556639457416	2116.744826177	3479.7687210546	0.992110483183771	0.00344611578597118	0.00444340103025803	0.996145654278106	0.00144510500405904	0.00240924071783458
16__Main Tower	561.850174216028	-177.52369864419	2115.53277004305	3478.96665012638	0.990002974448768	0.00499407172857884	0.0050029538226537	0.995187641372929	0.00209678065226887	0.00271557797480181
15__Main Tower	562.46968641115	-177.483983167901	2113.74854660391	3477.75459399242	0.987154611041083	0.00722451169448724	0.00562087726442996	0.993906707372788	0.00303793850708067	0.0030553541201315
14__Main Tower	563.089198606272	-177.434764624124	2111.16997888704	3475.97037055328	0.983275176684138	0.0104266215167275	0.00629820179913506	0.992176612394892	0.00439327199823825	0.00343011560687007
13__Main Tower	563.708710801394	-177.372267128809	2107.49898529438	3473.39180283642	0.977966511311979	0.0150007608754362	0.00703272781258494	0.989822373010724	0.00633745162606456	0.00384017536321095
12__Main Tower	564.328222996516	-177.291353089928	2102.3478357552	3469.72080924376	0.970693118705853	0.0214899051819004	0.00781697611224662	0.986604831086433	0.00911144505947385	0.0042837238540927
11__Main Tower	564.947735191638	-177.185207718709	2095.23501469455	3464.56965970457	0.960756210008918	0.0306084624881061	0.00863532750297548	0.982204081375873	0.0130403895112092	0.00475552911291778
10__Main Tower	565.56724738676	-177.045131278237	2085.603658353	3457.45683864392	0.947285084396045	0.0432545295813058	0.00946038602264905	0.976205949052097	0.0185488951982725	0.00524515574963096
9__Main Tower	566.186759581882	-176.860653637232	2072.88071032509	3447.82548230237	0.929271174987902	0.0604797479847488	0.010249077027349	0.968100368574871	0.0261648647240638	0.00573476670106569
8__Main Tower	566.806271777004	-176.620319768134	2056.59394602164	3435.10253427446	0.905682205157287	0.0833778706578782	0.0109399241848346	0.957307138043625	0.0364959659612897	0.00619689599508528
7__Main Tower	567.425783972126	-176.313580608818	2036.54684390157	3418.81576997101	0.875695153044713	0.112850565617442	0.0114542813378444	0.943250715978909	0.0501561118720748	0.00659317214901655
6__Main Tower	568.045296167248	-175.934070522279	1302.20631244631	3398.76866785094	0.839054024959537	0.149240712868136	0.0117052621723265	0.925504025203695	0.0676202377690921	0.00687573702721259
5__Main Tower	568.66480836237	-175.483895156599	1285.21133189378	3375.22756626208	0.796469933037559	0.191913243071904	0.0116168238905369	0.90399843955184	0.0890080708023539	0.00699348964580633
4__Main Tower	569.284320557491	-175.15070832237	2667.38951848002	3358.23258570955	0.766119682229585	0.222567545440089	0.0113127723303262	0.888029971893662	0.105034229034201	0.00693579907213676
3__Main Tower	569.903832752613	-174.851990348387	2646.46864409666	3245.69415812608	0.739373807406075	0.248460005557008	0.012166187036918	0.873303445358304	0.119115198222008	0.00758135641968785
2__Main Tower	570.523344947735	-174.432225061959	2618.26201021043	3224.77328374272	0.702187257401157	0.284868044959178	0.0129446976396647	0.852049318322293	0.139693162754174	0.00825751892353273
1__Main Tower	571.142857142857	-173.866630210684	2653.53336115702	3196.56664985648	0.65335938649025	0.333190797205675	0.0134498163040744	0.822584600516851	0.168554703909022	0.00886069557412671
