Place	P	T	L	V	x_N2	x_O2	x_Ar	y_N2	y_O2	y_Ar
Condenser	545.742857142857	-177.983606710858	1931.92993615775	7.79648677126621E-05	0.999495939448194	2.60387628154645E-06	0.000501456675524542	0.999729120772923	1.08007246862409E-06	0.000269799154608791
42__Main Tower	545.742857142857	-177.980457985277	1931.63948789747	3428.94603974198	0.999061799579698	6.27646787281616E-06	0.000931923952429133	0.999495939453496	2.60387624689931E-06	0.000501456670257283
41__Main Tower	546.362369337979	-177.962393956643	1931.704223844	3474.59558534488	0.998612577814979	1.11923756321824E-05	0.00137622980938813	0.999254587131288	4.64558808540168E-06	0.0007407672806265
40__Main Tower	546.981881533101	-177.944223216208	1931.76182579818	3474.66032129141	0.99814768400919	1.77679735990494E-05	0.00183454801721142	0.999004842989302	7.37857044374991E-06	0.00098777844025416
39__Main Tower	547.601393728223	-177.925939344646	1931.81883894596	3474.71792324559	0.997666405700626	2.65578435505509E-05	0.00230703645582348	0.998746379792532	1.10343229673839E-05	0.00124258588450052
38__Main Tower	548.220905923345	-177.907534331141	1931.87776942148	3474.77493639337	0.997167861867434	3.8300259446013E-05	0.00279383787312032	0.99847880084028	1.59212064581574E-05	0.00150527795326136
37__Main Tower	548.840418118467	-177.888998026513	1931.9376948039	3474.8338668689	0.996650944186846	5.39774642514002E-05	0.00329507834890214	0.998201615322883	2.24497312507018E-05	0.00177593494586628
36__Main Tower	549.459930313589	-177.870317431742	1931.99564548697	3474.89379225131	0.996114241068201	7.48954749921976E-05	0.00381086345680719	0.997914206624944	3.11660646330895E-05	0.00205462731042315
35__Main Tower	550.079442508711	-177.851475759637	1932.04782085607	3474.95174293439	0.995555937641075	0.000102789650169408	0.00434127270875604	0.997615790597391	4.2796392358312E-05	0.00234141301025075
34__Main Tower	550.698954703833	-177.832451190463	1932.0903089626	3475.00391830348	0.99497368311868	0.00013996420434608	0.00488635267697448	0.997305360080184	5.83055993733941E-05	0.00263633432044295
33__Main Tower	551.318466898955	-177.813215222135	1932.11931764393	3475.04640641001	0.994364414911444	0.00018947638676101	0.00544610870179464	0.996981611123151	7.89748156967655E-05	0.00293941406115248
32__Main Tower	551.937979094077	-177.793730488514	1932.13105215278	3475.07541509134	0.993724126100492	0.000255379314085051	0.0060204945854232	0.99664284520312	0.000106503776049363	0.0032506510208304
31__Main Tower	552.557491289199	-177.773947882878	1932.12137936812	3475.0871496002	0.993047559119602	0.000343041654248894	0.00660939922614899	0.996286840137063	0.000143145753781643	0.00357001410915531
30__Main Tower	553.177003484321	-177.753802775964	1932.08537456174	3475.07747681554	0.992327803545305	0.000459567721058425	0.00721262873363672	0.995910680253293	0.000191885155166198	0.00389743459154067
29__Main Tower	553.796515679443	-177.733210056947	1932.01679491883	3475.04147200916	0.991555769590433	0.000614348299107675	0.00782988211045878	0.995510533623839	0.000256670818557793	0.00423279555760298
28__Main Tower	554.416027874565	-177.712057649539	1931.90748222886	3474.97289236625	0.990719501085085	0.00081978090555016	0.00846071800936441	0.995081360694219	0.000342721780963333	0.00457591752481738
27__Main Tower	555.035540069686	-177.69019806252	1931.74666835378	3474.86357967627	0.98980328232146	0.00109220836667409	0.00910450931186615	0.99461653439133	0.000456926867912851	0.00492653874075758
26__Main Tower	555.655052264808	-177.667437424083	1931.52013932779	3474.70276580119	0.988786482228228	0.00145313650572965	0.00976038126604287	0.994107346709291	0.000608364997703217	0.00528428829300535
25__Main Tower	556.27456445993	-177.643521325465	1931.20920337278	3474.47623677521	0.987642067416652	0.00193080495107583	0.0104271276322723	0.993542370946482	0.000808979512631018	0.00564864954088689
24__Main Tower	556.894076655052	-177.618116670562	1930.78940278724	3474.16530082019	0.986334703970548	0.00256219832299007	0.0111030977064624	0.992906642520069	0.00107444684834637	0.00601891063158491
23__Main Tower	557.513588850174	-177.590788615476	1930.22890922653	3473.74550023465	0.984818359099619	0.00339559562580734	0.0117860452745733	0.992180615407418	0.00142528663547724	0.0063940979571047
22__Main Tower	558.133101045296	-177.560971626545	1929.48654896222	3473.18500667395	0.98303331300727	0.00449375831819314	0.0124729286745369	0.99133884737465	0.00188826523638664	0.006772887388963
21__Main Tower	558.752613240418	-177.527933762699	1928.50942653039	3472.44264640964	0.980902507542607	0.00593784285169644	0.0131596496056963	0.990348368272966	0.00249814461438988	0.00715348711264418
20__Main Tower	559.37212543554	-177.490733627655	1927.23016239905	3471.46552397781	0.978327206536765	0.00783207552059093	0.0138407179426435	0.989166697105045	0.00329981775716783	0.00753348513778664
19__Main Tower	559.991637630662	-177.448170250423	1925.56385207465	3470.18625984647	0.975182047186592	0.0103091207516429	0.0145088320617653	0.987739504060182	0.00435084134210228	0.00790965459771542
18__Main Tower	560.611149825784	-177.39872776078	1923.40501514136	3468.51994952206	0.971309758053798	0.0135358703525238	0.0151543715936778	0.985997977001645	0.00572431129751385	0.00827771170084123
17__Main Tower	561.230662020906	-177.340519581759	1920.62506423862	3466.36111258878	0.966516155006419	0.0177190289812256	0.0157648160123554	0.983856067873258	0.00751190592706774	0.00863202619967442
16__Main Tower	561.850174216028	-177.271241516513	1917.07121461488	3463.58116168603	0.960566555513766	0.0231093108859914	0.0163241336002428	0.981207989018644	0.009826716122168	0.00896529485918773
15__Main Tower	562.46968641115	-177.188150062698	1912.56827735675	3460.0273120623	0.953185511443752	0.0300022509576794	0.016812237598569	0.977926629557262	0.0128051626070482	0.00926820783568971
14__Main Tower	563.089198606272	-177.088091585575	1906.92536704095	3455.52437480417	0.944062718430951	0.0387325969327088	0.0172046846363403	0.973863981491391	0.0166068488811835	0.00952916962742499
13__Main Tower	563.708710801394	-176.967618374356	1899.94999272644	3449.88146448837	0.93286891349875	0.049658194826954	0.0174728916742959	0.968855172104664	0.0214106455683614	0.00973418232697469
12__Main Tower	564.328222996516	-176.823235233074	1891.47184748353	3442.90609017386	0.919286004957914	0.0631287463611638	0.0175852486809225	0.962728158354515	0.02740478598479	0.00986705566069509
11__Main Tower	564.947735191638	-176.651817191663	1881.37716796613	3434.42794493095	0.903054638057796	0.0794358154897112	0.0175095464524925	0.955321236880227	0.0347686037064714	0.00991015941330201
10__Main Tower	565.56724738676	-176.451213074431	1869.65107686059	3424.33326541355	0.884038610150622	0.0987443704332915	0.0172170194160864	0.946509723328689	0.0436443347256182	0.00984594194569234
9__Main Tower	566.186759581882	-176.220989044226	1856.41972974785	3412.60717430801	0.862298103870133	0.121013996293243	0.0166878998366241	0.936240806639654	0.0540998499830636	0.00965934337728252
8__Main Tower	566.806271777004	-175.963170861374	1841.97791989567	3399.37582719527	0.838153583952805	0.145928770356763	0.0159176456904324	0.92457137041708	0.0660876582588496	0.00934097132407009
7__Main Tower	567.425783972126	-175.68274303333	1826.78499348132	3384.93401734309	0.812213954985797	0.172863918352879	0.0149221266613236	0.911698347286763	0.0794111758646145	0.00889047684862212
6__Main Tower	568.045296167248	-175.387624336343	1005.27192720138	3369.74109092874	0.785343949279078	0.200916501125592	0.0137395495953299	0.897967688607833	0.0937132026190921	0.00831910877307503
5__Main Tower	568.66480836237	-175.087959755548	996.929897129998	3354.33587845788	0.758564655478841	0.22900802041547	0.0124273241056893	0.883851412754164	0.108498408824893	0.00765017842094329
4__Main Tower	569.284320557491	-174.918708678647	2377.64271150331	3345.9938483865	0.744274494331744	0.244064674726966	0.0116608309412898	0.876118186823878	0.116637790474953	0.00724402270116911
3__Main Tower	569.903832752613	-174.583093154492	2357.22820145018	3231.9900485901	0.714568476701361	0.272893458253969	0.0125380650446706	0.859292986678397	0.132772640095995	0.00793437322560847
2__Main Tower	570.523344947735	-174.171681786733	2333.31109827416	3211.57553853696	0.678821216455602	0.307969292470143	0.0132094910742553	0.838220520678224	0.153224922284402	0.00855455703737428
1__Main Tower	571.142857142857	-173.689913143149	2377.49066371629	3187.65843536094	0.638084379323653	0.348371001953087	0.0135446187232604	0.812981906817296	0.17800195223842	0.00901614094428389
