Place	P	T	L	V	x_N2	x_O2	x_Ar	y_N2	y_O2	y_Ar
Condenser	542.885714285714	-178.055464008308	2115.2577408722	6.96670213984651E-05	0.999970454622844	5.64490785932761E-08	2.94889280778723E-05	0.999984127760401	2.33760000091655E-08	1.58488635993148E-05
42__Main Tower	542.885714285714	-178.055279885233	2115.15735231565	3436.93696271782	0.999944995925333	1.36313630677469E-07	5.48677610364707E-05	0.999970454623121	5.64490779228819E-08	2.94889278013869E-05
41__Main Tower	543.505226480836	-178.040213664294	2115.45913801968	3477.3961228463	0.999916174498098	2.53536957267684E-07	8.35719649448585E-05	0.999954969142227	1.05027407386234E-07	4.49258303655976E-05
40__Main Tower	544.124738675958	-178.025132088021	2115.75281488305	3477.69790855033	0.999883545521591	4.25535621809658E-07	0.000116028942787111	0.999937436405631	1.76336246072177E-07	6.23872581223976E-05
39__Main Tower	544.74425087108	-178.010031395776	2116.03786408352	3477.99158541371	0.999846602082342	6.77821954069481E-07	0.000152720095703578	0.999917585554551	2.80974029628008E-07	8.21334714193528E-05
38__Main Tower	545.363763066202	-177.994907275698	2116.31904702593	3478.27663461417	0.999804764757363	1.04775564421463E-06	0.000194187486992409	0.999895107923363	4.34466317592053E-07	0.000104457610319751
37__Main Tower	545.983275261324	-177.979754758367	2116.60451091348	3478.55781755658	0.999757368489765	1.59002953175407E-06	0.000241041480703178	0.99986965060128	6.59549867473845E-07	0.000129689848852538
36__Main Tower	546.602787456446	-177.964568079235	2116.90048438397	3478.84328144413	0.999703645852207	2.38468937438618E-06	0.00029396945841839	0.999840808348771	9.89513042696343E-07	0.000158202138186788
35__Main Tower	547.222299651568	-177.949340499732	2117.20615275752	3479.13925491463	0.999642705626619	3.54885312274963E-06	0.000353745520257764	0.99980811343054	1.47307906850609E-06	0.000190413490391845
34__Main Tower	547.84181184669	-177.93406407281	2117.51260615004	3479.44492328818	0.999573505196793	5.25382642311922E-06	0.000421240976783607	0.99977102275779	2.18154072133844E-06	0.000226795701488499
33__Main Tower	548.461324041812	-177.918729330402	2117.80732877753	3479.75137668069	0.999494814326893	7.7500843548375E-06	0.000497435588752599	0.999728901327302	3.21917849580787E-06	0.00026787949420197
32__Main Tower	549.080836236934	-177.903324857169	2118.08141062635	3480.04609930818	0.999405166390633	1.14037181180951E-05	0.000583429891248448	0.999681000266517	4.73846670298025E-06	0.000314261266780351
31__Main Tower	549.700348432056	-177.887836697418	2118.33415774453	3480.320181157	0.999302791165363	1.67495926618342E-05	0.000680459241975305	0.999626426937745	6.96226186608897E-06	0.000366610800389208
