Place	P	T	L	V	x_N2	x_O2	x_Ar	y_N2	y_O2	y_Ar
Condenser	528.6	-178.150310947903	1548.3501322363	1.19137287274668E-05	0.971700482238451	0.024251604987358	0.00404791277419082	0.987710823876966	0.010095849234457	0.00219332688857736
42__Main Tower	528.6	-177.818664346427	1529.82244285469	3397.54009360261	0.935389553973556	0.0572709083476236	0.00733953767882044	0.971700482294593	0.0242516049377197	0.00404791276768758
41__Main Tower	529.219512195122	-177.470557381979	1512.41111686711	3435.76014708483	0.899809348132597	0.0903754666038583	0.00981518526354524	0.955532510549936	0.0389539325637916	0.00551355688627192
40__Main Tower	529.839024390244	-177.135726212156	1496.51517878021	3418.34882109725	0.866447097126019	0.12201340102242	0.0115395018515604	0.939893034864766	0.0535073856175548	0.00659957951767945
39__Main Tower	530.458536585366	-176.826807867475	1482.61124015707	3402.45288301035	0.836474428390315	0.150899736752657	0.0126258348570281	0.925406442714394	0.0672505873481009	0.00734296993750536
38__Main Tower	531.078048780488	-176.552601674397	1470.91384147603	3388.54894438721	0.810589304297716	0.176196903770289	0.0132137919319954	0.912534251945248	0.0796646878763282	0.00780106017842342
37__Main Tower	531.69756097561	-176.317305597176	1461.40122431407	3376.85154570617	0.788998753799016	0.197556606852172	0.013444639348812	0.901522490032386	0.0904370561185304	0.00804045384908371
36__Main Tower	532.317073170732	-176.120948716361	1453.8856307693	3367.33892854421	0.771513344320582	0.215044085851619	0.0134425698277989	0.892409227304636	0.0994647472067604	0.00812602548860317
35__Main Tower	532.936585365854	-175.960552265584	1448.08857705574	3359.82333499944	0.757690916155225	0.22900387082645	0.0133052130183249	0.885074140889542	0.106812626373906	0.0081132327365526
34__Main Tower	533.556097560976	-175.831459328683	1443.70473503505	3354.02628128588	0.746974187074717	0.23992350657402	0.0131023063512622	0.879302635041788	0.112652646675896	0.00804471828231653
33__Main Tower	534.175609756098	-175.72844529576	1440.44385349766	3349.64243926519	0.73879269403657	0.248327916730368	0.012879389233062	0.874842855759367	0.11720676393606	0.00795038030457368
32__Main Tower	534.79512195122	-175.646462331701	1438.05274566181	3346.3815577278	0.732623753106766	0.254712788421315	0.0126634584719185	0.871445748590862	0.120704845666924	0.00784940574221444
31__Main Tower	535.414634146342	-175.581039718182	1436.32283770729	3343.99044989195	0.728020271525839	0.259511157744629	0.0124685707295318	0.86888770459764	0.123359345395204	0.00775295000715549
30__Main Tower	536.034146341464	-175.528433520867	1435.08898780469	3342.26054193742	0.724616817552704	0.263082734504497	0.0123004479427992	0.866979905503571	0.125353438313233	0.00766665618319586
29__Main Tower	536.653658536585	-175.485624470484	1434.22401394514	3341.02669203483	0.722123810796571	0.265716330088305	0.0121598591151244	0.865569319949815	0.12683801190253	0.00759266814765471
28__Main Tower	537.273170731707	-175.450239960102	1433.63182256982	3340.16171817528	0.720316616386886	0.267638473382862	0.0120449102302519	0.864535355064891	0.127933563020865	0.00753108191424463
27__Main Tower	537.892682926829	-175.420448650295	1433.24074174708	3339.56952679996	0.719023518681267	0.269023987464128	0.0119524938546052	0.86378480428075	0.128734280600431	0.00748091511881956
26__Main Tower	538.512195121951	-175.394854372725	1432.99777420914	3339.17844597722	0.718114566318704	0.270006285557626	0.0118791481236697	0.863246584270388	0.12931270205792	0.00744071367169226
25__Main Tower	539.131707317073	-175.372401700105	1432.86396179143	3338.93547843928	0.717492077447468	0.270686395670232	0.0118215268823	0.862866976698622	0.129724116319569	0.00740890698180954
24__Main Tower	539.751219512195	-175.352297309601	1432.81079059758	3338.80166602157	0.717082950566179	0.27114042202336	0.0117766274104609	0.86260563377158	0.130010366857869	0.00738399937055082
23__Main Tower	540.370731707317	-175.333947077758	1432.8174671461	3338.74849482772	0.716832628195349	0.271425496877709	0.0117418749269421	0.862432369582889	0.130202970148167	0.00736466026894471
22__Main Tower	540.990243902439	-175.316907038338	1432.86888094507	3338.75517137623	0.716700452930656	0.271584419345382	0.0117151277239615	0.862324653778845	0.130325591060894	0.00734975516026037
21__Main Tower	541.609756097561	-175.300845794448	1432.95409050223	3338.80658517521	0.716656142490247	0.271649215223517	0.0116946422862353	0.862265689560241	0.130395966368541	0.00733834407121745
20__Main Tower	542.229268292683	-175.285516040026	1433.06520224633	3338.89179473237	0.716677138351476	0.271643840035132	0.0116790216133924	0.862242957953213	0.130427378025649	0.00732966402113785
19__Main Tower	542.848780487805	-175.270733152054	1433.1965416804	3339.00290647647	0.716746623705499	0.271586216545137	0.0116671597493643	0.862247124476431	0.130429770479154	0.00732310504441568
18__Main Tower	543.468292682927	-175.25635918402	1433.34370539812	3339.13424591053	0.716852047878747	0.271489762848492	0.0116581892727614	0.86227122266583	0.130410592211409	0.00731818512276052
17__Main Tower	544.087804878049	-175.242291218099	1433.50476673486	3339.28140962826	0.716984056373838	0.271364509313924	0.0116514343122375	0.862310061301516	0.130375412376346	0.00731452632213843
16__Main Tower	544.707317073171	-175.228451333288	1433.67676253783	3339.44247096499	0.717135576398455	0.271218050378316	0.0116463732232288	0.862359712447275	0.130328451401783	0.00731183615094157
15__Main Tower	545.326829268293	-175.214781848882	1433.85844605594	3339.61446676797	0.717301365996665	0.271056031505797	0.0116426024975382	0.86241727200619	0.130272841041825	0.00730988695198483
14__Main Tower	545.946341463415	-175.201239162928	1434.0487130909	3339.79615028608	0.717477470694893	0.270882716412655	0.0116398128924522	0.862480546384798	0.130210949627503	0.00730850398769917
13__Main Tower	546.565853658537	-175.187790497849	1434.24670868082	3339.98641732104	0.717660917675021	0.270701314659771	0.0116377676652087	0.862547887947179	0.130144558905369	0.00730755314745189
12__Main Tower	547.185365853659	-175.174411212835	1434.45174018851	3340.18441291096	0.717849473050693	0.270514241018556	0.0116362859307518	0.862618059199914	0.13007500905309	0.00730693174699554
11__Main Tower	547.804878048781	-175.161082817056	1434.66320964131	3340.38944441864	0.718041461186644	0.27032330913588	0.0116352296774757	0.862690132474448	0.130003306249956	0.00730656127559602
10__Main Tower	548.424390243903	-175.147791491219	1434.88056670556	3340.60091387145	0.718235630379325	0.270129875925591	0.0116344936950839	0.862763415379727	0.1299302028822	0.00730638173807355
9__Main Tower	549.043902439025	-175.134526984396	1435.10327835163	3340.8182709357	0.718431052703876	0.269934949488563	0.0116339978075602	0.862837395237981	0.129856257488901	0.00730634727311842
8__Main Tower	549.663414634147	-175.121281786714	1435.33081138356	3341.04098258177	0.718627048938901	0.269739270146354	0.0116336809147441	0.862911697445839	0.129781879772001	0.00730642278216021
7__Main Tower	550.282926829268	-175.108050504396	1435.56262430045	3341.2685156137	0.718823131866471	0.269543371692012	0.0116334964415168	0.862986054030691	0.129707364618557	0.00730658135075205
6__Main Tower	550.90243902439	-175.094829383408	440.01481423294	3341.50032853059	0.719018963056211	0.269347628069482	0.0116334088743076	0.863060279682538	0.129632918031613	0.00730680228584972
5__Main Tower	551.521951219512	-175.081622078345	440.018961243313	3341.728414694	0.719214887253888	0.269151732848225	0.0116333798978871	0.863134574800085	0.129558365223799	0.00730705997611591
4__Main Tower	552.141463414634	-175.067485013342	1808.20008842944	3341.73256170438	0.719324530972173	0.269043175393496	0.0116322936343309	0.863160194059384	0.129532744411043	0.00730706152957334
3__Main Tower	552.760975609756	-174.618769596573	1788.04695305729	3215.19707472078	0.679856589231389	0.307400368546895	0.0127430422217168	0.840079855741329	0.151708487981956	0.00821165627671547
2__Main Tower	553.380487804878	-174.209688835444	1770.89477284508	3195.04393934864	0.645120899455467	0.341522109053382	0.0133569914911508	0.818754034920234	0.172434275095861	0.00881168998390503
1__Main Tower	554	-173.855845381588	1824.84101451172	3177.89175913643	0.616112629170681	0.370323366562989	0.0135640042663299	0.800147089839152	0.190720312994677	0.00913259716617147
