Place	P	T	L	V	x_N2	x_O2	x_Ar	y_N2	y_O2	y_Ar
Condenser	548.6	-177.907723624058	1839.53206677596	3.95062258981265E-05	0.998436847708404	2.73653139234611E-05	0.00153578697767303	0.999161319063674	1.13722682118555E-05	0.000827308668114507
42__Main Tower	548.6	-177.897842755714	1838.90028993886	3424.55099863106	0.997084158444276	6.58153456604384E-05	0.00285002621006342	0.998436847716761	2.73653137389625E-05	0.0015357869694999
41__Main Tower	549.219512195122	-177.873289152069	1838.62488131616	3472.55991468644	0.995746008490802	0.000114689812789189	0.00413930169640933	0.997720528706836	4.77265965522941E-05	0.00223174469661222
40__Main Tower	549.839024390244	-177.848805128513	1838.35281354493	3472.28450606375	0.994420777772233	0.000176730086652748	0.00540249214111421	0.997012009421265	7.3604899257499E-05	0.0029143856794773
39__Main Tower	550.458536585366	-177.824366822598	1838.07932927628	3472.01243829252	0.993106079949691	0.000255383354098064	0.00663853669621105	0.996310428644895	0.000106450615151708	0.00358312073995348
38__Main Tower	551.078048780488	-177.799941828387	1837.79903845029	3471.73895402387	0.991798600346298	0.000354979659827399	0.0078464199938746	0.995614523182512	0.000148087306923671	0.00423738951056432
37__Main Tower	551.69756097561	-177.775487271193	1837.50850008922	3471.45866319788	0.990493894849886	0.000480951685723178	0.00902515346439114	0.99492254269323	0.000200805181039534	0.00487665212573081
36__Main Tower	552.317073170732	-177.750947381324	1837.20621344715	3471.16812483681	0.989186135477499	0.000640107267025265	0.0101737572554756	0.99423214115447	0.000267477225271746	0.00550038162025837
35__Main Tower	552.936585365854	-177.726250467971	1836.89082618258	3470.86583819474	0.987867792718699	0.000840966480580814	0.0112912408007199	0.993540240708105	0.000351703209802229	0.00610805608209281
34__Main Tower	553.556097560976	-177.701305202652	1836.55908993442	3470.55045093017	0.986529246591015	0.00109417700473666	0.0123765764042483	0.992842864737265	0.000457987643059459	0.00669914761967523
33__Main Tower	554.175609756098	-177.675996096927	1836.20453351831	3470.21871468201	0.985158315723507	0.00141302339835974	0.0134286608781332	0.992134935684847	0.000591958749801475	0.00727310556535155
32__Main Tower	554.79512195122	-177.65017801961	1835.81701078703	3469.8641582659	0.983739689252615	0.00181404784981274	0.0144462628975724	0.991410030666583	0.000760636571775516	0.00782933276164208
31__Main Tower	555.414634146342	-177.623669566258	1835.38278696782	3469.47663553462	0.98225424282866	0.00231780142269364	0.0154279557486466	0.990660085876951	0.000972759255484167	0.00836715486756477
30__Main Tower	556.034146341464	-177.596245081161	1834.88472255892	3469.0424117154	0.980678219218132	0.00294974519474672	0.0163720355871214	0.989875039897911	0.00123917725195243	0.00888578285013678
29__Main Tower	556.653658536585	-177.567625145337	1834.3022375568	3468.54434730651	0.97898225647518	0.00374131889334137	0.0172764246314783	0.989042406461984	0.00157332513431884	0.00938426840369712
28__Main Tower	557.273170731707	-177.537465390312	1833.6109230532	3467.96186230439	0.97713025310614	0.00473118909518004	0.0181385577986801	0.988146769092281	0.00199177946573907	0.00986145144197984
27__Main Tower	557.892682926829	-177.505343591066	1832.78181378012	3467.27054780078	0.975078071558273	0.0059666774717857	0.0189552509699408	0.987169193792118	0.0025149077614718	0.0103158984464103
26__Main Tower	558.512195121951	-177.470745157876	1831.78041901013	3466.44143852771	0.97277210146897	0.00750534865603806	0.0197225498749917	0.986086562596051	0.00316760682721314	0.0107458305767361
25__Main Tower	559.131707317073	-177.433047423586	1830.56564374196	3465.44004375772	0.970147736480899	0.00941670265509035	0.0204355608640108	0.984870841949362	0.00398011685086113	0.0111490411997768
24__Main Tower	559.751219512195	-177.391503560033	1829.08874668105	3464.22526848955	0.967127868302402	0.0117838627520951	0.0210882689455028	0.983488317788288	0.00498887821262041	0.0115228039990919
23__Main Tower	560.370731707317	-177.345227613624	1827.29250386264	3462.74837142863	0.963621574911652	0.014705070217891	0.0216733548704566	0.981898856572498	0.00623736813749905	0.011863775290003
22__Main Tower	560.990243902439	-177.293183083044	1825.11079168308	3460.95212861022	0.959523281431394	0.0182946862609245	0.0221820323076814	0.980055291244069	0.00777681088486146	0.0121678978710698
21__Main Tower	561.609756097561	-177.234178705868	1822.4688774134	3458.77041643067	0.954712803697231	0.0226832575574232	0.0226039387453457	0.977903085366551	0.00966659561278636	0.0124303190206625
20__Main Tower	562.229268292683	-177.166876643124	1819.2847977685	3456.12850216099	0.94905683857947	0.0280160318274884	0.0229271295930416	0.975380497423348	0.0119741602543755	0.0126453423222764
19__Main Tower	562.848780487805	-177.089819881278	1815.47229399191	3452.94442251609	0.942412617506842	0.0344491398488308	0.023138242644327	0.972419545110915	0.0147740131792246	0.0128064417098603
18__Main Tower	563.468292682927	-177.001487000923	1810.94581082035	3449.1319187395	0.934634538716642	0.0421425454926129	0.0232229157907448	0.968948141538156	0.0181454829881114	0.0129063754737328
17__Main Tower	564.087804878049	-176.900382734949	1805.62798653042	3444.60543556794	0.925584550704565	0.0512489020528639	0.023166547242571	0.964893811699922	0.0221687427641179	0.0129374455359605
16__Main Tower	564.707317073171	-176.785170804637	1799.45977478766	3439.28761127801	0.915146748199557	0.0618977789709326	0.0229554728295108	0.960189349623982	0.0269187017479587	0.0128919486280591
15__Main Tower	565.326829268293	-176.654849974843	1792.41276080393	3433.11939953525	0.903245925003491	0.0741754904083297	0.0225785845881793	0.954780578807446	0.0324565667683476	0.0127628544242062
14__Main Tower	565.946341463415	-176.508963971008	1784.50234808376	3426.07238555151	0.889868625609511	0.088102057972252	0.0220293164182375	0.94863596630861	0.0388193202558984	0.0125447134354914
13__Main Tower	566.565853658537	-176.347821006551	1775.79943203819	3418.16197283135	0.875083648724456	0.103608574651477	0.021307776624067	0.94175719098832	0.0460080698867716	0.012234739124909
12__Main Tower	567.185365853659	-176.172681973081	1766.43730225566	3409.45905678578	0.859057391741257	0.120519967155551	0.0204226411031919	0.934188960574875	0.0539771120764562	0.0118339273486693
11__Main Tower	567.804878048781	-175.985864135068	1756.6103776567	3400.09692700324	0.842058643796155	0.138549058310136	0.0193922978937086	0.926025656073217	0.0626263532568474	0.0113479906699353
10__Main Tower	568.424390243903	-175.790708163845	1746.56247981331	3390.27000240429	0.824448320417229	0.157306938869998	0.0182447407127727	0.917412157755174	0.0718000097565548	0.0107878324882716
9__Main Tower	569.043902439025	-175.591377621577	1736.56477556451	3380.2221045609	0.806652658643969	0.176331427814507	0.0170159135415246	0.908536887215959	0.081293800925592	0.0101693118584488
8__Main Tower	569.663414634147	-175.392500925025	1726.8866666159	3370.2244003121	0.789123006791082	0.195130396156245	0.0157465970526724	0.899616820418935	0.0908709971796365	0.00951218240142843
7__Main Tower	570.282926829268	-175.1987140992	1717.76559763445	3360.54629136349	0.77228982601621	0.213231800195864	0.0144783737879255	0.890876573380923	0.100285119073541	0.00883830754553686
6__Main Tower	570.90243902439	-175.014197621045	856.019172321036	3351.42522238204	0.756520726259436	0.230229757912147	0.0132495158284174	0.882525691091515	0.1093048276475	0.00816948126098468
5__Main Tower	571.521951219512	-174.84222678002	852.292250177535	3343.15693882341	0.742083800042777	0.245824284475108	0.0120919154821151	0.874734919445003	0.117739569389616	0.00752551116538065
4__Main Tower	572.141463414634	-174.756398679361	2233.16158506351	3339.43001667991	0.735617630320152	0.25282533171592	0.0115570379639281	0.871182245732027	0.121594075067524	0.00722367920044952
3__Main Tower	572.760975609756	-174.399502672129	2212.95969733554	3225.58273739617	0.70418729175079	0.283316899622771	0.0124958086264391	0.85314512208983	0.138888844556307	0.00796603335386283
2__Main Tower	573.380487804878	-173.992577285387	2191.06264251564	3205.3808496682	0.669144368588233	0.317683076536543	0.013172554875224	0.832186677997022	0.159221803983409	0.0085915180195687
1__Main Tower	574	-173.549961456983	2239.41684847041	3183.48379484829	0.632088691059857	0.354410310350015	0.0135009985901277	0.808948478899483	0.182021081117223	0.00903043998329435
