Place	P	T	L	V	x_N2	x_O2	x_Ar	y_N2	y_O2	y_Ar
Condenser	542.885714285714	-178.055628538607	2204.15159385909	3.25629312060764E-09	0.99999321123951	1.03741934330522E-08	6.77838629668101E-06	0.999996352670628	4.29599643365625E-09	3.64303337539927E-06
42__Main Tower	542.885714285714	-178.055586245563	2204.07117780006	3436.97384493678	0.999987362805438	2.50520802087744E-08	1.2612142482234E-05	0.99999321123951	1.03741934330464E-08	6.77838629667805E-06
41__Main Tower	543.505226480836	-178.040678672914	2204.41695241624	3474.7261294065	0.99998045925771	4.75199336295095E-08	1.94932223561409E-05	0.999989501489592	1.96845983364993E-08	1.04788258099028E-05
40__Main Tower	544.124738675958	-178.025774494592	2204.7618952157	3475.07190402268	0.999972310274519	8.19012961247802E-08	2.7607824184909E-05	0.999985122001177	3.39376481357626E-08	1.48440611750082E-05
39__Main Tower	544.74425087108	-178.010871938182	2205.10342597221	3475.41684682214	0.999962690488933	1.34497563243942E-07	3.71750135039958E-05	0.999979951923228	5.57501116150915E-08	1.99923266609021E-05
38__Main Tower	545.363763066202	-177.995969053627	2205.44094885058	3475.75837757864	0.99995133259779	2.14935527227607E-07	4.84524666823946E-05	0.999973848152566	8.91209986709534E-08	2.6062726435288E-05
37__Main Tower	545.983275261324	-177.981063480026	2205.77528173163	3476.09590045701	0.999937918863046	3.37918181314984E-07	6.17432187731193E-05	0.999966640950894	1.40160009193391E-07	3.32188890964597E-05
36__Main Tower	546.602787456446	-177.966152397634	2206.10757936827	3476.43023333806	0.999922070514086	5.2589519159621E-07	7.74035907222635E-05	0.999958128539991	2.1819899751549E-07	4.16532610110867E-05
35__Main Tower	547.222299651568	-177.951232422609	2206.4386580847	3476.76253097471	0.999903334374958	8.13134920201445E-07	9.58524901221297E-05	0.999948070367172	3.37487354380625E-07	5.15921454733886E-05
34__Main Tower	547.84181184669	-177.936299470421	2206.768796917	3477.09360969114	0.999881165754844	1.25193170644563E-06	0.000117582313449209	0.99993617861092	5.19777304064655E-07	6.33016117764138E-05
33__Main Tower	548.461324041812	-177.921348575636	2207.09777845791	3477.42374852343	0.999854906216085	1.92206516908015E-06	0.000143171718745878	0.999922107313938	7.98265050984532E-07	7.70944210105636E-05
32__Main Tower	549.080836236934	-177.906373650152	2207.42498539594	3477.75273006435	0.999823754206411	2.94521071979967E-06	0.00017330058286896	0.999905438262636	1.22359699359765E-06	9.33381403708343E-05
31__Main Tower	549.700348432056	-177.891367153366	2207.74952783189	3478.07993700237	0.999786725607365	4.50688564656042E-06	0.00020876750698872	0.999885662334485	1.87302013420973E-06	0.000112464645380611
30__Main Tower	550.319860627178	-177.876319634987	2208.07032210098	3478.40447943833	0.999742599849236	6.88985980324342E-06	0.000250510290961175	0.999862154440461	2.86431803355127E-06	0.000134981241505465
29__Main Tower	550.9393728223	-177.861219091861	2208.38615396681	3478.72527370742	0.999689845140762	1.05250015076018E-05	0.000299629857730579	0.999834139300881	4.37702772631007E-06	0.000161483671392462
28__Main Tower	551.558885017422	-177.84605005112	2208.69567952007	3479.04110557324	0.999626513197151	1.60686270506219E-05	0.000357418175798001	0.999800643956822	6.68472976156174E-06	0.000192671313415993
27__Main Tower	552.178397212544	-177.830792248038	2208.99733529484	3479.3506311265	0.999550089088476	2.45201190935211E-05	0.000425390792430242	0.999760430911307	1.02041711016884E-05	0.000229364917591067
26__Main Tower	552.797909407666	-177.815418700812	2209.28915314345	3479.65228690127	0.999457274660531	3.74006939461999E-05	0.000505324645522326	0.999711902772417	1.55699636894472E-05	0.000272527263893261
25__Main Tower	553.417421602788	-177.799892884573	2209.56847373558	3479.94410474989	0.999343673184504	5.70249620580538E-05	0.000599301853438382	0.999652964719719	2.37481197938873E-05	0.000323287160487643
24__Main Tower	554.03693379791	-177.784164556488	2209.83154167906	3480.22342534201	0.99920332665223	8.69131863858077E-05	0.000709760161384427	0.999580824265046	3.620852025824E-05	0.000382967214695286
23__Main Tower	554.656445993032	-177.768163557257	2210.07294207101	3480.4864932855	0.999028032747935	0.000132416652955335	0.000839550599109897	0.999491697477389	5.51867341114512E-05	0.000453115788499322
22__Main Tower	555.275958188153	-177.751790574398	2210.28478623118	3480.72789367744	0.998806332012304	0.00020166540107436	0.000992002586621596	0.999380375380558	8.40811613938725E-05	0.000535543458047973
21__Main Tower	555.895470383275	-177.73490334422	2210.45553519656	3480.93973783761	0.998522001278712	0.000307002674721196	0.0011709960465663	0.999239581100363	0.000128054831021299	0.00063236406861524
20__Main Tower	556.514982578397	-177.717296013087	2210.56827023161	3481.110486803	0.998151808831726	0.000467152405512094	0.0013810387627617	0.999059013886795	0.000194946108792173	0.000746040004413252
19__Main Tower	557.134494773519	-177.69866826301	2210.59807098613	3481.22322183804	0.997662168502746	0.000710486736239345	0.00162734476101494	0.998823925193778	0.000296644426743315	0.000879430379479163
18__Main Tower	557.754006968641	-177.678579181951	2210.50813260085	3481.25302259256	0.997004159219866	0.00107993577965781	0.00191590500047594	0.99851299749353	0.000451163354234595	0.00103583915223585
17__Main Tower	558.373519163763	-177.656378539786	2210.24401860544	3481.16308420729	0.996106136044075	0.00164033024852959	0.00225353370739535	0.998095189331785	0.000685753567958475	0.00121905710025672
16__Main Tower	558.993031358885	-177.631104926204	2209.72520924369	3480.89897021187	0.994862833664792	0.00248930655313975	0.00264785978206839	0.997525060117027	0.00104155372890632	0.00143338615406709
15__Main Tower	559.612543554007	-177.601336023851	2208.83285289702	3480.38016085013	0.99311945571895	0.00377333535800689	0.00310720892304341	0.996735887574895	0.00158048729501006	0.00168362513009484
14__Main Tower	560.232055749129	-177.564971405844	2207.3924062675	3479.48780450346	0.99064880788424	0.00571090961894888	0.00364028249681093	0.995629644568305	0.0023953756282739	0.00197497980342124
13__Main Tower	560.851567944251	-177.518923949043	2205.14989415261	3478.04735787394	0.987119258341573	0.00862526586121648	0.00425547579721064	0.994062652254789	0.00362451410537262	0.00231283363983806
12__Main Tower	561.471080139373	-177.458695922416	2201.74135352765	3475.80484575904	0.982051687679578	0.0129887288235331	0.00495958349688852	0.991825607726082	0.00547211886942586	0.0027022734044922
11__Main Tower	562.090592334495	-177.377828789492	2196.65772167731	3472.39630513408	0.974765727723114	0.0194787571436252	0.00575551513326102	0.988617034416379	0.00823576344677779	0.00314720213684322
10__Main Tower	562.710104529617	-177.267259962514	2189.21386182231	3467.31267328374	0.96432166773394	0.029039808746892	0.00663852351916779	0.984010762672996	0.0123404433064061	0.00364879402059766
9__Main Tower	563.329616724739	-177.114727616411	2178.54301435375	3459.86881342874	0.949478015582087	0.0429315252384193	0.00759045917949388	0.97742222900692	0.0183747906246141	0.00420298036846558
8__Main Tower	563.949128919861	-176.904580012856	2163.65733751008	3449.19796596018	0.928709774181171	0.0627182100193226	0.0085720157995068	0.968087380462541	0.0271159233273217	0.00479669621013758
7__Main Tower	564.568641114983	-176.618687909778	2143.63293264467	3434.31228911651	0.900367449952432	0.0901181542929067	0.00951439575466118	0.955083803285264	0.039513217512533	0.00540297920220308
6__Main Tower	565.188153310105	-176.23950492796	1454.16462200961	3414.2878842511	0.863078806270959	0.1266063222242	0.0103148715048405	0.93744398572755	0.0565799554995115	0.00597605877293899
5__Main Tower	565.807665505227	-175.756185859428	1432.8919369454	3388.63605377007	0.816438154928058	0.172717156791381	0.0108446882805615	0.914418331631313	0.0791320775711464	0.00644959079754075
4__Main Tower	566.427177700349	-175.350858280692	2814.67049535251	3367.36336870587	0.778675152932054	0.210387660608919	0.0109371864590271	0.894895970516464	0.0984534074301735	0.00665062205336212
3__Main Tower	567.046689895471	-175.06945256621	2793.60684077297	3254.42531294326	0.75328961560192	0.234910558438691	0.0117998259593892	0.881152043363389	0.111562611425053	0.00728534521155882
2__Main Tower	567.666202090593	-174.646766935298	2762.89723715984	3233.36165836373	0.715406829382462	0.27192609183481	0.0126670787827279	0.859886660710672	0.132106468083088	0.00800687120624051
1__Main Tower	568.285714285714	-174.036858008677	2792.08318321232	3202.65205475059	0.662128436764136	0.324549720051	0.0133218431848639	0.828227682261971	0.163053645732464	0.00871867200556503
