Place	P	T	L	V	x_N2	x_O2	x_Ar	y_N2	y_O2	y_Ar
Condenser	540.028571428571	-178.123482592312	2026.50391002522	6.39303374278099E-06	0.99987845516984	3.19702169421127E-07	0.000121225127990674	0.999934776765232	1.32199939346796E-07	6.50910348284571E-05
42__Main Tower	540.028571428571	-178.122723820083	2026.30561810652	3436.39868117661	0.9997734635141	7.73112140944096E-07	0.0002257633737586	0.999878455169945	3.197021690723E-07	0.000121225127886243
41__Main Tower	540.648083623693	-178.106984502083	2026.50255456501	3479.46633204109	0.999659527845014	1.41112542366064E-06	0.000339061029562585	0.999817312120529	5.8375046985396E-07	0.000182104129000838
40__Main Tower	541.267595818815	-178.091186608869	2026.71328988353	3479.66326849958	0.999535882213664	2.30851094416853E-06	0.000461809275391684	0.999750955251478	9.55330344031237E-07	0.0002480894181777
39__Main Tower	541.887108013937	-178.075323719914	2026.93563835486	3479.8740038181	0.999401678037723	3.57019893397783E-06	0.000594751763342543	0.999678937267206	1.47800421403E-06	0.000319584728579815
38__Main Tower	542.506620209059	-178.059388614921	2027.16353706744	3480.09635228942	0.999255968531319	5.34339420821328E-06	0.000738688074472375	0.999600762697435	2.2129105942077E-06	0.000397024391970869
37__Main Tower	543.126132404181	-178.043373095007	2027.39097745863	3480.32425100201	0.999097688705959	7.8345250852505E-06	0.000894476768956094	0.999515879121016	3.24582186023719E-06	0.000480875057124195
36__Main Tower	543.745644599303	-178.027267741077	2027.61330827843	3480.55169139319	0.998925628549491	1.13329499577414E-05	0.00106303850055138	0.999423665520278	4.69702091840359E-06	0.000571637458803516
35__Main Tower	544.365156794425	-178.011061583734	2027.82731200673	3480.774022213	0.998738396575226	1.62441005332345E-05	0.00124535932424105	0.999323416571181	6.73511656841597E-06	0.000669848312250474
34__Main Tower	544.984668989547	-177.994741650608	2028.03082259055	3480.9880259413	0.998534370059412	2.31357937155676E-05	0.00144249414687211	0.999214321326847	9.59635859212464E-06	0.000776082314561272
33__Main Tower	545.604181184669	-177.978292344123	2028.2222524856	3481.19153652512	0.998311626912774	3.28029069055514E-05	0.00165557018032101	0.999095434183155	1.36116271956456E-05	0.000890954189648931
32__Main Tower	546.223693379791	-177.961694584321	2028.40017096957	3481.38296642017	0.998067852159754	4.63576408878208E-05	0.00188579019935823	0.998965635187927	1.92441236743605E-05	0.00101512068839901
31__Main Tower	546.843205574913	-177.944924625781	2028.5629612049	3481.56088490413	0.997800209250996	6.53554053074232E-05	0.00213443534369713	0.998823575598216	2.71419712186801E-05	0.00114928243056577
30__Main Tower	547.462717770035	-177.927952422265	2028.70853289672	3481.72367513947	0.997505162644685	9.19702471520381E-05	0.00240286710816253	0.998667602991943	3.8211571499106E-05	0.00129418543655809
29__Main Tower	548.082229965157	-177.910739364071	2028.83404978807	3481.86924683128	0.997178232888065	0.0001292390998459	0.00269252801208888	0.998495658041298	5.3719824192632E-05	0.00145062213450926
28__Main Tower	548.701742160279	-177.893235146207	2028.93562589926	3481.99476372263	0.99681365830626	0.000181401492737356	0.00300494020100302	0.998305132037947	7.54364330755193E-05	0.00161943152897792
27__Main Tower	549.321254355401	-177.87537343415	2029.00794360837	3482.09633983382	0.996403927694788	0.000254371434085743	0.00334170087112617	0.998092670132487	0.000105831801843616	0.00180149806566972
26__Main Tower	549.940766550523	-177.857065869595	2029.04374262508	3482.16865754293	0.995939135253705	0.000356391881959769	0.00370447286433484	0.997853899629852	0.000148351872015035	0.00199774849813305
25__Main Tower	550.560278745645	-177.838193790828	2029.03312090763	3482.20445655964	0.995406091324051	0.000498940700941163	0.00409496797500748	0.99758305507907	0.000207799198947467	0.00220914572198256
24__Main Tower	551.179790940767	-177.818596818005	2028.96257474628	3482.1938348422	0.994787099028564	0.000697981649383342	0.00451491932205258	0.997272461706555	0.000290860254841597	0.00243667803860353
23__Main Tower	551.799303135889	-177.798057158588	2028.81368649203	3482.12328868084	0.994058276340343	0.000975686257860226	0.00496603740179697	0.996911825269466	0.00040683316058769	0.00268134156994625
22__Main Tower	552.418815331011	-177.776278108399	2028.56134320504	3481.97440042659	0.993187264306158	0.0013627937708341	0.00544994192300774	0.99648725893781	0.000568628595333151	0.00294411246685657
21__Main Tower	553.038327526133	-177.75285475188	2028.17134453286	3481.72205713961	0.992130114999189	0.00190182706342622	0.00596805793738498	0.995979955834468	0.000794140168436588	0.00322590399709498
20__Main Tower	553.657839721255	-177.727234311571	2027.59723408369	3481.33205846742	0.990827099584404	0.00265144064597495	0.00652145976962122	0.99536438950833	0.00110810909908661	0.0035275013925838
19__Main Tower	554.277351916376	-177.698663014059	2026.77618098916	3480.75794801825	0.989197125340027	0.00369223518530302	0.00711063947466966	0.994605895622911	0.00154464009823163	0.00384946427885773
18__Main Tower	554.896864111498	-177.666115866325	2025.62377108827	3479.93689492373	0.987130419035651	0.00513441312333242	0.00773516784101687	0.993657461647926	0.00215055592465789	0.00419198242741579
17__Main Tower	555.51637630662	-177.628205678008	2024.02768138617	3478.78448502284	0.984479161314587	0.00712763295679364	0.00839320572861921	0.992455539166013	0.00298979540026694	0.00455466543372021
16__Main Tower	556.135888501742	-177.583068625744	2021.84048598477	3477.18839532074	0.981045916572671	0.00987326983619665	0.00908081359113195	0.990914719676414	0.00414903920804427	0.00493624111554226
15__Main Tower	556.755400696864	-177.528226738664	2018.87237765995	3475.00119991933	0.976570126047312	0.0136388717792455	0.00979100217344243	0.988921224711863	0.00574464298399941	0.00533413230413732
14__Main Tower	557.374912891986	-177.460434738137	2014.88553477857	3472.03309159451	0.970713829418348	0.0187736926026369	0.0105124779790156	0.986325432893516	0.00793068653143234	0.00574388057505152
13__Main Tower	557.994425087108	-177.375532448046	2009.59330747229	3468.04624871313	0.963049448021397	0.0257224691209506	0.0112280828576523	0.982934222498389	0.0109073822911388	0.00615839521047224
12__Main Tower	558.61393728223	-177.268347857021	2002.66924685575	3462.75402140686	0.953055211484663	0.035031748387775	0.0119130401275623	0.978504910924868	0.0149280503484203	0.00656703872671209
11__Main Tower	559.233449477352	-177.132732091759	1993.77261806596	3455.82996079031	0.940127701699622	0.0473389565591534	0.012533341741225	0.972744171588211	0.0203011926322824	0.0069546357795062
10__Main Tower	559.852961672474	-176.961852469951	1982.59683415828	3446.93333200052	0.923625207908792	0.0633298211892394	0.0130449709019682	0.965317468720988	0.0273818988774313	0.00730063240158083
9__Main Tower	560.472473867596	-176.748904937858	1968.94260432231	3435.75754809285	0.902957379611669	0.0836475156159973	0.0133951047723339	0.955876675504801	0.0365444784210468	0.00757884607415256
8__Main Tower	561.091986062718	-176.488387833697	1952.80617355016	3422.10331825687	0.877730435419318	0.108742817928471	0.0135267466522111	0.94411391004206	0.0481276006314669	0.00775848932647298
