Place	P	T	L	V	x_N2	x_O2	x_Ar	y_N2	y_O2	y_Ar
Condenser	531.457142857143	-178.307816413968	1756.70800405002	5.28658994916947E-05	0.996744678863756	0.000398149497045816	0.00285717163919804	0.998304918449632	0.000164106397646013	0.00153097515272161
42__Main Tower	531.457142857143	-178.284830021851	1755.45815199613	3429.86016623386	0.993707726076956	0.000964798003780289	0.00532747591926325	0.996744678887805	0.00039814949343841	0.00285717161875681
41__Main Tower	532.076655052265	-178.24669510636	1754.54128754434	3479.95644849684	0.990702639921634	0.00165489813650068	0.00764246194186503	0.995212693184625	0.000683994375459455	0.00410331243991536
40__Main Tower	532.696167247387	-178.208276769682	1753.60388297276	3479.03958404505	0.987702163927278	0.00249287849242401	0.00980495758029828	0.993697571624792	0.00103195009349285	0.0052704782817148
39__Main Tower	533.315679442509	-178.169289112105	1752.63276880962	3478.10217947347	0.984674675430346	0.00350754039244541	0.0118177841772082	0.992185586461494	0.00145427858640707	0.0063601349520991
38__Main Tower	533.935191637631	-178.12939965732	1751.61250584193	3477.13106531033	0.981583731095868	0.00473266592058131	0.0136836029835508	0.990660846228177	0.00196542443129426	0.00737372934052852
37__Main Tower	534.554703832753	-178.088224254437	1750.52448939239	3476.11080234264	0.978387600283171	0.00620763539852922	0.0154047643182998	0.98910507611892	0.00258231265909669	0.00831261122198321
36__Main Tower	535.174216027875	-178.045322083351	1749.34638083401	3475.0227858931	0.97503882549829	0.00797801368954082	0.0169831608121689	0.987497396901823	0.00332464752464213	0.00917795557353507
35__Main Tower	535.793728222997	-178.000191252657	1748.05168408485	3473.84467733472	0.97148386640494	0.0100960441366241	0.0184200894584363	0.985814122241056	0.00421519061759753	0.00997068714134664
34__Main Tower	536.413240418119	-177.952265706614	1746.60934529893	3472.54998058556	0.967662908088803	0.0126209620718299	0.0197161298393674	0.984028603955362	0.00527998593972116	0.0106914101049165
33__Main Tower	537.032752613241	-177.900914452974	1744.98333830595	3471.10764179965	0.963509945144132	0.0156190063643347	0.0208710484915333	0.982111167670389	0.00654848560282231	0.0113403467267886
32__Main Tower	537.652264808362	-177.845444479004	1743.13227121198	3469.48163480666	0.95895328911112	0.0191629684179292	0.0218837424709507	0.980029197240147	0.00805351257755414	0.011917290182299
