Place	P	T	L	V	x_N2	x_O2	x_Ar	y_N2	y_O2	y_Ar
Condenser	528.6	-178.401038318538	2032.23735985114	4.50730624457051E-06	0.999896781390355	2.40838065558026E-07	0.00010297777157964	0.999944823727437	9.89935428084419E-08	5.50772790198344E-05
42__Main Tower	528.6	-178.400391584602	2032.07232344172	3442.08090746298	0.999806881024627	5.85906589538005E-07	0.00019253306878369	0.999896781390418	2.40838065372285E-07	0.000102977771516916
41__Main Tower	529.219512195122	-178.384535381877	2032.30294949796	3485.18057953251	0.999708834284325	1.07497994108852E-06	0.000290090735734035	0.999844364007475	4.4203400953327E-07	0.000155193958515854
40__Main Tower	529.839024390244	-178.36862749043	2032.53751841537	3485.41120558874	0.999601901593724	1.76786261326509E-06	0.00039633054366243	0.999787191607347	7.27216542385886E-07	0.000212081176111052
39__Main Tower	530.458536585366	-178.352661770036	2032.77455493478	3485.64577450615	0.999485263294527	2.74909738395524E-06	0.000511987608088533	0.999724832119365	1.13127125495698E-06	0.000274036609380014
38__Main Tower	531.078048780488	-178.336631326983	2033.01111490877	3485.88281102556	0.999358005410326	4.13815452698286E-06	0.000637856435146598	0.999656806738531	1.70351653049141E-06	0.000341489744938288
37__Main Tower	531.69756097561	-178.320528352345	2033.24444457997	3486.11937099956	0.999219101199856	6.10379630847979E-06	0.000774795003835169	0.999582581720448	2.51364827098551E-06	0.000414904631281169
36__Main Tower	532.317073170732	-178.304343904777	2033.47237774172	3486.35270067075	0.999067386623958	8.88431945599073E-06	0.000923729056586317	0.999501557613355	3.66012128187867E-06	0.000494782265363423
35__Main Tower	532.936585365854	-178.288067615723	2033.69325480374	3486.58063383251	0.998901527315445	1.28160674415051E-05	0.00108565661711351	0.999413054918887	5.28196072991528E-06	0.000581663120383382
34__Main Tower	533.556097560976	-178.271687286551	2033.90570901381	3486.80151089453	0.998719973744825	1.83735705268474E-05	0.00126165268464762	0.999316294806184	7.57539928991207E-06	0.000676129794526092
33__Main Tower	534.175609756098	-178.25518833494	2034.10844930866	3487.01396510459	0.998520899961662	2.62260243689542E-05	0.00145287401396906	0.999210372958273	1.08172993133359E-05	0.000778809742413387
32__Main Tower	534.79512195122	-178.238553030732	2034.3000715572	3487.21670539945	0.998302119438515	3.73167100912723E-05	0.00166056385139325	0.999094223856492	1.53981085999959E-05	0.000890378034908327
31__Main Tower	535.414634146342	-178.22175943746	2034.47889034803	3487.40832764798	0.998060968958806	5.2974601295129E-05	0.00188605643989862	0.998966571728126	2.1868202006957E-05	0.00101156006986752
