Place	P	T	L	V	x_N2	x_O2	x_Ar	y_N2	y_O2	y_Ar
Condenser	537.171428571429	-178.056060563512	1648.42339308676	3.8657551042695E-05	0.984262382798416	0.0121114684732637	0.00362614872832032	0.993006443251718	0.00503516974628742	0.00195838700199512
42__Main Tower	537.171428571429	-177.879024797075	1637.23713388441	3409.32321952441	0.964473251842471	0.0288733518282608	0.00665339632926843	0.984262382897563	0.0121114683930271	0.00362614870940995
41__Main Tower	537.790940766551	-177.672710118754	1625.73954904681	3452.17533831799	0.943460468879193	0.0473462709653768	0.00919326015543015	0.97487714116675	0.020061000259828	0.00506185857342226
40__Main Tower	538.410452961672	-177.455278874058	1613.87223603332	3440.67775348039	0.921607026181215	0.0671538965240835	0.0112390772947009	0.964983249573922	0.0287601103225184	0.00625664010356007
39__Main Tower	539.029965156794	-177.231122672516	1601.94979941798	3428.8104404669	0.899410330587737	0.0877874116564776	0.0128022577557852	0.954771764435123	0.038018834219938	0.00720940134493918
38__Main Tower	539.649477351916	-177.005534095537	1590.30767860027	3416.88800385155	0.877435757883041	0.108650143882212	0.0139140982347466	0.94448094204809	0.0475908466643478	0.00792821128756186
37__Main Tower	540.268989547038	-176.783715568551	1579.27173764459	3405.24588303385	0.856253925009034	0.129121745773273	0.0146243292176935	0.934372534201894	0.0571966698890512	0.00843079590905532
36__Main Tower	540.88850174216	-176.571790099132	1569.15320545612	3394.20994207817	0.836372386566384	0.148630951033496	0.0149966624001202	0.924702089630727	0.0665544837343736	0.00874342663489941
35__Main Tower	541.508013937282	-176.373884951813	1560.14504820306	3384.09140988969	0.818183167847979	0.166714908265256	0.0151019238867654	0.915687975907153	0.0754135361309731	0.00889848796187413
34__Main Tower	542.127526132404	-176.193177823775	1552.34527269235	3375.08325263664	0.801934332754001	0.183054928232185	0.0150107390138143	0.907491635212093	0.0835774954402483	0.00893086934765901
33__Main Tower	542.747038327526	-176.031423785671	1545.76694828549	3367.28347712593	0.787728172508586	0.197484427457705	0.0147874000337089	0.900207657930446	0.0909178039597677	0.00887453810978594
32__Main Tower	543.366550522648	-175.889049194023	1540.35436168677	3360.70515271907	0.775540695288394	0.20997341316906	0.0144858915425467	0.893865852211901	0.0973743462935056	0.0087598014945934
31__Main Tower	543.98606271777	-175.765406781674	1536.00449230952	3355.29256612035	0.765253283881252	0.220598468364266	0.0141482477544819	0.888442016897193	0.102946322138056	0.00861166096475063
30__Main Tower	544.605574912892	-175.659099589045	1532.58801609454	3350.9426967431	0.756687185225637	0.229507989682232	0.0138048250921301	0.883873032727763	0.10767770076189	0.00844926651034768
29__Main Tower	545.225087108014	-175.56829680881	1529.96650763777	3347.52622052812	0.749634183194612	0.236890017955968	0.01347579884942	0.880072304143265	0.111641473891729	0.00828622196500584
28__Main Tower	545.844599303136	-175.490994902364	1528.00469700431	3344.90471207135	0.743880165184558	0.242946624608878	0.0131732102065641	0.876942946910662	0.114925653530597	0.00813139955874157
27__Main Tower	546.464111498258	-175.425206633522	1526.57781033324	3342.94290143788	0.739220995292161	0.247875940638767	0.0129030640690718	0.874387590414461	0.117622454730116	0.00798995485542385
26__Main Tower	547.08362369338	-175.369081121597	1525.57642666418	3341.51601476682	0.73547171881389	0.251861096235535	0.0126671849505752	0.872314768965705	0.119820906286631	0.00786432474766403
25__Main Tower	547.703135888502	-175.320967040841	1524.90614187723	3340.51463109776	0.732470655823185	0.255064633879211	0.0124647102976034	0.870642412907486	0.121602496212768	0.00775509087974654
24__Main Tower	548.322648083624	-175.279436984836	1524.48820986019	3339.84434631081	0.730080205751414	0.257626590432184	0.0122932038164027	0.869299315426985	0.123039025395906	0.00766165917710936
23__Main Tower	548.942160278746	-175.243284950822	1524.25783891616	3339.42641429376	0.728185520970637	0.25966503824247	0.0121494407868936	0.868225170520655	0.12419206617376	0.00758276330558481
22__Main Tower	549.561672473868	-175.211509391374	1524.16243458608	3339.19604334974	0.72669215330701	0.261277918389674	0.0120299283033162	0.867369825848959	0.12511335997526	0.00751681417578113
21__Main Tower	550.18118466899	-175.183289283984	1524.15976210757	3339.10063901966	0.725523297199668	0.262545473903775	0.0119312288965569	0.866692141540161	0.125845729191855	0.00746212926798372
