Place	P	T	L	V	x_N2	x_O2	x_Ar	y_N2	y_O2	y_Ar
Condenser	528.6	-178.401037430717	2032.38176223489	0.000653602252632611	0.999896657937956	2.4117774177536E-07	0.000103100884302536	0.999944757740162	9.91331670617447E-08	5.51431266708058E-05
42__Main Tower	528.6	-178.40038992307	2032.18731337146	3442.30245214679	0.999806650045085	5.86732832869421E-07	0.000192763222082799	0.999896657947088	2.4117771480485E-07	0.000103100875196626
41__Main Tower	529.219512195122	-178.384532874808	2032.39252644362	3485.37461015452	0.999708485930674	1.07649616688664E-06	0.000290437573159514	0.99984417782129	4.42657541432694E-07	0.000155379521168178
40__Main Tower	529.839024390244	-178.368624067181	2032.60579402058	3485.57982322668	0.999601426183578	1.77035064251983E-06	0.000396803465779062	0.999786937498646	7.28240129237094E-07	0.000212334261224564
39__Main Tower	530.458536585366	-178.352657359949	2032.82586263551	3485.79309080364	0.999484651182102	2.75294763249987E-06	0.00051259587026602	0.999724504936598	1.13285591174623E-06	0.000274362207489988
38__Main Tower	531.078048780488	-178.336625857857	2033.04965786437	3486.01315941857	0.999357246785047	4.14390816046596E-06	0.000638609306792433	0.999656401255394	1.70588555191398E-06	0.000341892859053915
37__Main Tower	531.69756097561	-178.320521748496	2033.27383176667	3486.23695464743	0.999218185834013	6.1122040719651E-06	0.000775701961914827	0.999582092507578	2.51711157865095E-06	0.000415390380842911
36__Main Tower	532.317073170732	-178.304336085056	2033.49535981567	3486.46112854974	0.999066303619637	8.89642335846218E-06	0.000924799957004698	0.999500978912195	3.6651092495808E-06	0.000495355978555295
35__Main Tower	532.936585365854	-178.288058491681	2033.71172784544	3486.68265659873	0.998900264881379	1.28333136243034E-05	0.00108690180499719	0.999412380535114	5.28907095117895E-06	0.00058233039393488
34__Main Tower	533.556097560976	-178.271676760676	2033.92089776811	3486.8990246285	0.998718518995641	1.83979647735642E-05	0.00126308303958489	0.999315518020063	7.5854610571322E-06	0.000676896518879523
33__Main Tower	534.175609756098	-178.255176298677	2034.12114150371	3487.10819455117	0.998519238702063	2.62603461277933E-05	0.00145450095180925	0.99920948643374	1.08314624206326E-05	0.000779682103839738
32__Main Tower	534.79512195122	-178.238539361872	2034.31080406592	3487.30843828677	0.998300235883209	3.73648069303517E-05	0.00166239930986106	0.999093219525153	1.54179656115451E-05	0.000891362509235299
31__Main Tower	535.414634146342	-178.221743996522	2034.48803694673	3487.49810084898	0.998058845343019	5.30417937862277E-05	0.00188811286319447	0.998965440627415	2.18959565162973E-05	0.00101266341606856
30__Main Tower	536.034146341464	-178.204762567726	2034.65053274715	3487.67533372979	0.997791763943217	7.51647252331014E-05	0.00213307133154957	0.99882459493067	3.10416999557994E-05	0.0011443633693743
29__Main Tower	536.653658536585	-178.187559712969	2034.79527440155	3487.83782953021	0.997494827467734	0.000106370091761992	0.00239880244050375	0.99866875576324	4.39482659652719E-05	0.00128729597079519
28__Main Tower	537.273170731707	-178.170089492606	2034.91828345304	3487.98257118461	0.997162700673886	0.000150365962911904	0.00268693336320184	0.99849549461241	6.21539333890477E-05	0.0014423514542011
27__Main Tower	537.892682926829	-178.152291420469	2035.01432197244	3488.1055802361	0.996788446466144	0.000212363913584892	0.00299918962027129	0.998301700599931	8.78221477041207E-05	0.00161047725236443
26__Main Tower	538.512195121951	-178.134084935509	2035.07648069037	3488.2016187555	0.996362927086328	0.000299682899479138	0.00333739001419249	0.998083329604234	0.00012399342963045	0.00179267696613547
25__Main Tower	539.131707317073	-178.115361708411	2035.09557447082	3488.26377747342	0.995873972484396	0.000422592071358813	0.00370343544424569	0.99783505567042	0.000174937486285423	0.00199000684329503
24__Main Tower	539.751219512195	-178.095974951069	2035.05925658428	3488.28287125388	0.995305227172414	0.000595484482438665	0.00409928834514722	0.997549787103695	0.000246644484498507	0.00220356841180602
23__Main Tower	540.370731707317	-178.075724594533	2034.95075134693	3488.24655336734	0.994634555218389	0.000838506934309531	0.00452693784730158	0.997217995892256	0.000347508889044994	0.00243449521869903
22__Main Tower	540.990243902439	-178.054336804355	2034.74708860964	3488.13804812999	0.993831841979906	0.00117981468723276	0.00498834333286128	0.996826790947813	0.000489278454226993	0.00268393059795969
21__Main Tower	541.609756097561	-178.031435795925	2034.41670276303	3487.9343853927	0.992855979708366	0.00165867475057924	0.00548534554105492	0.996358642247797	0.000688365866725454	0.00295299188547706
20__Main Tower	542.229268292683	-178.006505294956	2033.91623412827	3487.60399954609	0.991650763218999	0.00232970742690422	0.00601952935409653	0.995789633929757	0.00096765174423631	0.00324271432600633
19__Main Tower	542.848780487805	-177.978836292885	2033.18634935226	3487.10353091133	0.990139357018737	0.00326862756888491	0.00659201541237793	0.995087090641403	0.00135894451962195	0.00355396483897512
18__Main Tower	543.468292682927	-177.947457084608	2032.14639585446	3486.37364613532	0.988216942069415	0.00457990955532184	0.00720314837526343	0.994206386894967	0.00190630153422515	0.00388731157080826
17__Main Tower	544.087804878049	-177.911041213728	2030.6877987433	3485.33369263752	0.985741143531018	0.00640681850200982	0.00785203796697257	0.993086723920687	0.00267044650335329	0.00424282957596011
16__Main Tower	544.707317073171	-177.867789449175	2028.66628197066	3483.87509552636	0.982519950500375	0.00894415336725082	0.00853589613237428	0.991645664555276	0.00373451925812084	0.00461981618660324
15__Main Tower	545.326829268293	-177.815284353672	2025.8935587762	3481.85357875372	0.978297195332665	0.0124537012359091	0.00924910343142543	0.989772297553142	0.00521131989695771	0.00501638254990021
14__Main Tower	545.946341463415	-177.750322270941	2022.13002635196	3479.08085555926	0.972736484694715	0.0172815755964079	0.00998193970887689	0.987319137049549	0.00725197965801008	0.00542888329244068
13__Main Tower	546.565853658537	-177.668740661659	2017.08153937261	3475.31732313502	0.96540610070268	0.0238749522351746	0.010718947062146	0.984093381086476	0.0100554683625207	0.00585115055100283
12__Main Tower	547.185365853659	-177.565282693959	2010.4054706311	3470.26883615567	0.955770221466685	0.0327927873664204	0.0114369911668946	0.979849143023467	0.0138773328975455	0.00627352407898769
11__Main Tower	547.804878048781	-177.433579521661	2001.73346666312	3463.59276741416	0.943196087249933	0.0447006131074649	0.0121032996426022	0.974283938658693	0.0190343247668375	0.00668173657446993
10__Main Tower	548.424390243903	-177.266382553095	1990.7189757958	3454.92076344618	0.926991901380449	0.0603339671945242	0.0126741314250273	0.967045128868424	0.0258990205102871	0.00705585062128869
9__Main Tower	549.043902439025	-177.056227182648	1977.11372087428	3443.90627257886	0.90649371557075	0.0804110297767252	0.0130952546525247	0.957754720618538	0.0348756076237748	0.00736967175768769
8__Main Tower	549.663414634147	-176.796710383275	1960.86541076435	3430.30101765734	0.881215297115165	0.105478825583627	0.0133058773012082	0.946062245756102	0.0463463993215686	0.00759135492232968
7__Main Tower	550.282926829268	-176.484435633256	1942.20956662856	3414.05270754741	0.851054209180967	0.135698246514776	0.0132475443042572	0.931731871028383	0.0605819970717143	0.00768613189990289
6__Main Tower	550.90243902439	-176.121339221624	1163.53821117806	3395.39686341162	0.816505455959809	0.170616543481003	0.0128780005591878	0.914756911542023	0.0776212011833104	0.00762188727466668
5__Main Tower	551.521951219512	-175.716672626486	1150.40110499733	3374.74399776062	0.778792348018331	0.209021200301705	0.0121864516799645	0.895474931945275	0.0971480245960699	0.00737704345865535
4__Main Tower	552.141463414634	-175.450493006789	2524.83608240053	3361.60689157989	0.755025329283021	0.233386637568826	0.0115880331481525	0.882877453410894	0.110003660993738	0.00711888559536764
3__Main Tower	552.760975609756	-175.133215878435	2504.1319402631	3241.32525481337	0.726647350450594	0.260899073280099	0.0124535762693073	0.867125512859911	0.12508794589925	0.00778654124083863
2__Main Tower	553.380487804878	-174.713813254	2477.97640629385	3220.62111267594	0.68967601640977	0.297150164443949	0.0131738191462808	0.845781411006568	0.145783499701302	0.00843508929213049
1__Main Tower	554	-174.183627281973	2515.34882839023	3194.46557870669	0.644175695137523	0.342251673811433	0.0135726310510444	0.818077847980407	0.172961266113938	0.00896088590565508
