Place	P	T	L	V	x_N2	x_O2	x_Ar	y_N2	y_O2	y_Ar
Condenser	528.6	-178.275911862581	1654.16073028976	7.06684867228194E-05	0.985458584142448	0.0109484931377694	0.00359292271978274	0.99353746167316	0.00452887132330758	0.0019336670035324
42__Main Tower	528.6	-178.11310985797	1643.71060394253	3415.04729062409	0.967130044895948	0.0262496980757741	0.00662025702827753	0.985458584309626	0.0109484930049265	0.00359292268544732
41__Main Tower	529.219512195122	-177.920890708146	1632.89411012386	3458.6350138173	0.947540009998713	0.0432763663898016	0.00918362361148518	0.976747976167355	0.0182203654944578	0.0050316583381871
40__Main Tower	529.839024390244	-177.716757266111	1621.60183097202	3447.81851999863	0.926981811866461	0.061744507438547	0.0112736806949917	0.967500267762249	0.0262590418395182	0.00624069039823244
39__Main Tower	530.458536585366	-177.504219648094	1610.10372537791	3436.52624084679	0.9058647112	0.0812389001776874	0.0128963886223121	0.957865010351272	0.0349177293846259	0.007217260264102
38__Main Tower	531.078048780488	-177.287783633992	1598.69307240118	3425.02813525268	0.884682818018616	0.101241690436628	0.0140754915447564	0.948041551142665	0.0439919722869148	0.00796647657042034
37__Main Tower	531.69756097561	-177.0720456041	1587.66393811373	3413.61748227594	0.863967083285513	0.121180660115682	0.0148522565988051	0.938262458793125	0.0532353367268033	0.00850220448007186
36__Main Tower	532.317073170732	-176.863025865499	1577.37090801501	3402.5883479885	0.844222170532347	0.140495066192847	0.0152827632748059	0.928770071048602	0.06238334742262	0.00884658152877774
35__Main Tower	532.936585365854	-176.664960187462	1568.04074450174	3392.29531788978	0.825872226916501	0.158695458176484	0.0154323149070155	0.919785584440412	0.0711858769621212	0.00902853859746684
34__Main Tower	533.556097560976	-176.481471882852	1559.81613534911	3382.96515437651	0.809223046459139	0.175408187877779	0.0153687656630825	0.911488590838435	0.0794308008247467	0.00908060833681821
33__Main Tower	534.175609756098	-176.314942806715	1552.75949316557	3374.74054522387	0.794447011514461	0.190396674626418	0.0151563138591214	0.904001941465297	0.0869623026652197	0.0090357558694834
32__Main Tower	534.79512195122	-176.166478759225	1546.85978821029	3367.68390304033	0.78158979782386	0.203559297634761	0.0148509045413788	0.897387660426933	0.093687810395365	0.00892452917770247
31__Main Tower	535.414634146342	-176.036059542867	1542.04872167964	3361.78419808506	0.770592921318835	0.21490935950691	0.0144977191742543	0.891652316855233	0.0995746185030146	0.00877306464175281
30__Main Tower	536.034146341464	-175.922799083853	1538.22014242599	3356.97313155441	0.761323707757126	0.224545660295518	0.0141306319473563	0.886758562686922	0.104639321294839	0.00860211601823959
29__Main Tower	536.653658536585	-175.82523834242	1535.24820978787	3353.14455230076	0.753605321832267	0.232621566705434	0.0137731114622994	0.882639044000779	0.108933968950584	0.0084269870486371
28__Main Tower	537.273170731707	-175.741613335708	1533.00186074889	3350.17261966263	0.747242144425069	0.239317921840566	0.0134399337343655	0.879209639468346	0.112532270312319	0.00825809021933466
27__Main Tower	537.892682926829	-175.670067318391	1531.35487271509	3347.92627062366	0.742038534316167	0.244822302224084	0.0131391634597484	0.876380242730905	0.115517928178969	0.00810182909012695
26__Main Tower	538.512195121951	-175.608798947588	1530.19191434041	3346.27928258985	0.737811012684712	0.249314950048947	0.0128740372663413	0.874062478988437	0.11797596049451	0.00796156051705324
25__Main Tower	539.131707317073	-175.556152644799	1529.41146867257	3345.11632421517	0.734394984207101	0.252960458865425	0.0126445569274743	0.872174538344842	0.119986980652905	0.00783848100225313
24__Main Tower	539.751219512195	-175.51066378509	1528.92659890861	3344.33587854734	0.731647453123155	0.255903816571458	0.0124487303053874	0.870643696382379	0.121623942291459	0.00773236132616254
23__Main Tower	540.370731707317	-175.471072298792	1528.66436232624	3343.85100878338	0.729447099628313	0.258269424198855	0.0122834761728319	0.869407184808208	0.122950704987946	0.00764211020384517
22__Main Tower	540.990243902439	-175.436316382765	1528.56461454561	3343.58877220101	0.727692820026381	0.260161934346223	0.0121452456273962	0.868412003714611	0.124021816045451	0.00756618023993819
21__Main Tower	541.609756097561	-175.405515190093	1528.57849244661	3343.48902442038	0.726301482636659	0.261668093057506	0.0120304243058349	0.867614134104966	0.124883022145407	0.0075028437496266
20__Main Tower	542.229268292683	-175.377946471226	1528.66686875618	3343.50290232137	0.725205423339378	0.262859002602802	0.0119355740578198	0.866977463437705	0.125572167412196	0.00745036915009881
19__Main Tower	542.848780487805	-175.353023108983	1528.79893954707	3343.59127863094	0.724349981709944	0.263792455041527	0.0118575632485288	0.866472634402901	0.126120240268154	0.00740712532894587
18__Main Tower	543.468292682927	-175.330270726505	1528.90823705975	3343.72334942184	0.723691236278779	0.264515140278344	0.0117936234428772	0.866075934260694	0.126552429221578	0.00737163651772808
17__Main Tower	544.087804878049	-175.309373691195	1528.90568625117	3343.83264693451	0.723205183478481	0.265053711897947	0.0117411046235716	0.865770102086088	0.126887350111192	0.00734254780271948
16__Main Tower	544.707317073171	-175.289888233168	1528.97477914299	3343.83009612594	0.72286012049157	0.265441707580035	0.0116981719283957	0.865547971639011	0.127133497231667	0.0073185311293226
