Place	P	T	L	V	x_N2	x_O2	x_Ar	y_N2	y_O2	y_Ar
Condenser	528.6	-178.39885025983	1940.60658415824	4.65399789305348E-05	0.999592711912596	1.6648299351491E-06	0.000405623257469391	0.999782353253369	6.84388852958758E-07	0.000216962357778275
42__Main Tower	528.6	-178.396293703173	1940.37305215331	3437.60840226333	0.999237681131044	4.04927267997734E-06	0.000758269596276432	0.999592711915163	1.66482992187542E-06	0.00040562325491521
41__Main Tower	529.219512195122	-178.378474583442	1940.51002403266	3483.31465075887	0.998867570865406	7.27647013454946E-06	0.00112515266445979	0.999394942769887	2.99307870510151E-06	0.000602064151407876
40__Main Tower	529.839024390244	-178.360551180021	1940.63777476412	3483.45162263821	0.998481712135427	1.16415509529432E-05	0.00150664631362004	0.999188760999995	4.79087995438673E-06	0.000806448120050966
39__Main Tower	530.458536585366	-178.342517036118	1940.75546620867	3483.57937336968	0.998079337923056	1.75421987792079E-05	0.00190311987816497	0.998973794444297	7.22267706709109E-06	0.00101898287863621
38__Main Tower	531.078048780488	-178.324364471608	1940.86321120907	3483.69706481423	0.997659549909642	2.55139870474798E-05	0.00231493610331036	0.998749616551825	1.05100566450445E-05	0.00123987339152958
37__Main Tower	531.69756097561	-178.306084162048	1940.96150182723	3483.80480981462	0.997221273094849	3.62777770885358E-05	0.00274244912806253	0.998515727635714	1.49514387259244E-05	0.00146932092556039
36__Main Tower	532.317073170732	-178.287664571373	1941.05058605085	3483.90310043279	0.996763194591324	5.08032502613393E-05	0.00318600215841497	0.998271529518151	2.09484884946879E-05	0.0017075219933539
35__Main Tower	532.936585365854	-178.269091191798	1941.13010587534	3483.9921846564	0.996283681671232	7.03939943398082E-05	0.00364592433442816	0.998016291543474	2.90415157800777E-05	0.00195466694074575
34__Main Tower	533.556097560976	-178.250345527306	1941.19906176626	3484.0717044809	0.995780672272689	9.6801353142486E-05	0.00412252637416884	0.997749105133333	3.99568805722578E-05	0.00221093798609507
33__Main Tower	534.175609756098	-178.231403734302	1941.25594277601	3484.14066037181	0.995251528693739	0.000132376613809761	0.00461609469245096	0.997468822987092	5.4670419417819E-05	0.00247650659348989
32__Main Tower	534.79512195122	-178.2122348044	1941.29880464073	3484.19754138156	0.994692842137298	0.000180274221506268	0.00512688364119523	0.997173977723948	7.44922239555775E-05	0.00275153005209619
31__Main Tower	535.414634146342	-178.192798138301	1941.32513501884	3484.24040324628	0.994100171969973	0.000244722793225308	0.00565510523680202	0.996862673158704	0.000101179834119512	0.00303614700717608
30__Main Tower	536.034146341464	-178.173040313473	1941.33145296986	3484.2667336244	0.9934676987256	0.000331386015278937	0.00620091525912101	0.996532439364037	0.000137089172968899	0.00333047146299367
29__Main Tower	536.653658536585	-178.152890788396	1941.31272850562	3484.27305157542	0.992787763631789	0.000447842365480785	0.00676439400272985	0.996180040010935	0.000185375491613269	0.00363458449745211
28__Main Tower	537.273170731707	-178.132256207893	1941.26178731069	3484.25432711117	0.992050259289853	0.000604221355697722	0.00734551935444878	0.995801216956956	0.000250260382258082	0.00394852266078605
27__Main Tower	537.892682926829	-178.111012873557	1941.16878636572	3484.20338591624	0.991241825695632	0.000814045011251509	0.00794412929311647	0.995390352455231	0.000337385747617378	0.00427226179715161
26__Main Tower	538.512195121951	-178.088996818428	1941.02067472285	3484.11038497128	0.990344792964136	0.00109533688460666	0.00855987015125751	0.994940023604027	0.000454281675081461	0.00460569472089138
25__Main Tower	539.131707317073	-178.065990776284	1940.80045602356	3483.9622733284	0.989335797176354	0.00147207708393492	0.00919212573971102	0.994440416778519	0.000610982584518561	0.00494860063696289
24__Main Tower	539.751219512195	-178.041707166746	1940.48610077883	3483.74205462912	0.988183979339223	0.00197610005890957	0.00983992060186723	0.993878561876115	0.000820834770851732	0.00530060335303348
23__Main Tower	540.370731707317	-178.015766038388	1940.04903264908	3483.42769938438	0.986848661063613	0.00264955058502945	0.0105017883513573	0.993237337583712	0.00110154817740459	0.005661114238883
22__Main Tower	540.990243902439	-177.98766675051	1939.45214892573	3482.99063125464	0.985276377773591	0.00354802879105	0.0111755934353586	0.992494190518138	0.00147655487172641	0.00602925461013526
21__Main Tower	541.609756097561	-177.956752088329	1938.64732916593	3482.39374753129	0.983397148328247	0.00474455971538278	0.0118582919563703	0.991619505258015	0.00197674395764339	0.00640375078434176
20__Main Tower	542.229268292683	-177.92216360622	1937.57238899466	3481.58892777148	0.981119882217138	0.00633450295855441	0.0125456148243082	0.990574563380544	0.00264264304215247	0.0067827935773039
