-5395.733729210844,-5395.751780169062
-5991.418964070119,-5991.408697186029
-5927.90137782923,-5927.905602997636
-5864.8591905552075,-5864.869229528576
-5802.379101663907,-5802.300349462166
-5740.280762706831,-5740.199735481721
-5678.648423530516,-5678.56816027056
-5617.337378009744,-5617.4063965119985
-5556.598226150739,-5556.7152168893535
-5496.599758852462,-5496.495394085943
-5407.051278378683,-5407.0511441616445
-6008.357432121602,-6008.326202745493
-5944.030332943729,-5944.109857108223
-5880.394994176885,-5880.385043990647
-5817.229188357008,-5817.1551406213275
-5754.493928744431,-5754.423524228823
-5692.2769261662315,-5692.193572041694
-5630.418768263798,-5630.468661288502
-5568.999276322854,-5569.252169197806
-5508.589194817106,-5508.547472998168
-5418.472927380429,-5418.457433681919
-5992.9662295840035,-5993.006007802978
-5928.183196380216,-5928.3188487785665
-5864.127280690102,-5864.1497397754665
-5800.5668937531445,-5800.504670246714
-5706.114335832694,-5706.032741896505
-5643.800811285971,-5643.723974910658
-5581.84482205198,-5581.960210484787
-5520.7037854559485,-5520.7474380719295
-5430.001703598526,-5429.974491405561
-5977.442914795499,-5977.375591555677
-5912.208374426353,-5912.2277402097025
-5847.575784410274,-5847.625639612107
-5783.634373251892,-5783.577854465714
-5720.169045838993,-5720.092949473348
-5657.270840687106,-5657.179489337833
-5594.768461686279,-5594.8460387619925
-5532.947664228968,-5533.10116244865
-5441.640782690321,-5441.606160008249
-5994.591857159623,-5994.447913384419
-5928.493853698166,-5928.566925171595
-5863.245540240444,-5863.25481705568
-5798.5821253286485,-5798.522647360675
-5734.449856708658,-5734.381474410579
-5670.941989839736,-5670.842356529392
-5607.8713409276415,-5607.916352041117
-5545.325195241492,-5545.614519269751
-5453.39349889725,-5453.356282165661
-5978.482684870183,-5978.433704852742
-5911.959924875372,-5912.099606775707
-5846.320212008206,-5846.362506670421
-5781.2901644318445,-5781.235830199526
-5684.822029969627,-5684.719728444705
-5621.28985343078,-5621.177848333858
-5558.187623747413,-5558.293381676656
-5465.263356290213,-5465.228700553473
-5995.904294984385,-5995.729897497814
-5928.466550775905,-5928.646010683439
-5862.0099728516625,-5862.179753127419
-5796.235739820569,-5796.3467468945855
-5698.919079556114,-5698.818757043133
-5634.780439327938,-5634.63722565191
-5571.113453109517,-5571.143622810789
-5477.25404105689,-5477.227257847364
