-13457.51909,-13456.47126,-1.047823895,7.78677E-05
-13362.81004,-13362.87679,0.066753012,-4.99541E-06
-13267.73239,-13269.80375,2.071359342,-0.000156096
-13178.64235,-13176.90358,-1.738775581,0.000131956
-13086.67267,-13083.82769,-2.844977589,0.000217442
-12992.25644,-12990.22751,-2.028924968,0.000156189
-12895.93463,-12895.75448,-0.180149746,1.39697E-05
-12749.08026,-12751.6458,2.565536637,-0.000201193
-13457.0812,-13456.60829,-0.47290227,3.51428E-05
-13362.37675,-13362.17948,-0.197273185,1.47635E-05
-13267.30401,-13268.3845,1.080488437,-8.14333E-05
-13171.82494,-13174.89137,3.066435656,-0.000232748
-13036.22224,-13034.49139,-1.730845163,0.00013279
-12941.95651,-12940.30039,-1.656122015,0.000127982
-12845.94166,-12845.24923,-0.692430501,5.39056E-05
-12748.36663,-12749.00592,0.639287318,-5.01441E-05
-12599.51677,-12601.67943,2.162656398,-0.000171617
-13456.64317,-13456.653,0.009833686,-7.30768E-07
-13361.94332,-13361.55069,-0.392631618,2.93852E-05
-13266.87549,-13267.15695,0.281465897,-2.12152E-05
-13171.40163,-13173.15759,1.755955335,-0.000133298
-13076.66285,-13079.23837,2.575521665,-0.000196917
-12939.22042,-12937.82249,-1.397931748,0.00010805
-12844.15521,-12842.72896,-1.426247476,0.000111055
-12747.30543,-12746.61583,-0.689605331,5.41011E-05
-12648.73997,-12649.16888,0.428905156,-3.39078E-05
-12498.63089,-12499.8102,1.179308864,-9.43461E-05
-13456.20505,-13456.61262,0.407567704,-3.02875E-05
-13361.5098,-13360.98346,-0.526334935,3.93934E-05
-13266.44687,-13266.10393,-0.342942147,2.5851E-05
-13170.97824,-13171.67851,0.700269951,-5.31648E-05
-13075.0655,-13077.41168,2.346176578,-0.000179407
-12981.44283,-12983.00793,1.565104102,-0.00012055
-12888.75905,-12888.17175,-0.587299705,4.55689E-05
-12793.9844,-12792.60764,-1.376760255,0.000107622
-12696.96548,-12696.02006,-0.945419913,7.44658E-05
-12598.31622,-12598.11352,-0.202701297,1.60898E-05
-12447.65867,-12448.1342,0.4755311,-3.8201E-05
-13455.76687,-13456.49438,0.727509857,-5.40638E-05
-13361.07622,-13360.47085,-0.605369168,4.53105E-05
-13266.0182,-13265.20825,-0.809942707,6.10577E-05
-13170.55478,-13170.43041,-0.124362782,9.44258E-06
-13074.64758,-13075.86115,1.213575198,-9.28103E-05
-12978.2579,-12981.22428,2.966385501,-0.000228514
-12885.4829,-12886.24363,0.76073542,-5.90347E-05
-12791.71229,-12790.64302,-1.069276201,8.35983E-05
-12695.49146,-12694.14625,-1.345207916,0.000105971
-12597.2265,-12596.47716,-0.749340202,5.94881E-05
-12497.60226,-12497.35956,-0.242695303,1.94197E-05
-12345.40494,-12345.36307,-0.04186974,3.39154E-06
-13455.32865,-13456.30553,0.976881919,-7.25966E-05
-13360.64259,-13360.00588,-0.636708526,4.76578E-05
-13265.58947,-13264.45274,-1.136730856,8.56975E-05
-13170.13127,-13169.38959,-0.741673115,5.6318E-05
-13074.2296,-13074.55994,0.330338472,-2.52657E-05
-12977.84577,-12979.70727,1.86149552,-0.000143416
-12835.79265,-12836.82399,1.03134201,-8.03425E-05
