-12132.70336306448,-12135.313816131651
-12028.129022761505,-12029.163656033785
-11922.5418669729,-11917.852643041713
-11799.548337954602,-11802.117581971503
-11675.311775935985,-11682.695277639217
-11551.509117589787,-11560.322534860918
-11429.759604773,-11435.73615845267
-11247.124485210019,-11246.317791319285
-12132.247839019356,-12132.934550132213
-12027.690044887118,-12029.06796861384
-11922.12148424733,-11920.171871373404
-11815.428181233452,-11806.87436831816
-11628.839813858298,-11630.049468254621
-11505.850790341103,-11508.496431506548
-11382.08830716678,-11384.740373619023
-11258.160210671465,-11259.409404499293
-11075.041814289109,-11069.833982681414
-12131.79209761027,-12130.940235547372
-12027.250823674265,-12028.841551037143
-11921.70082707853,-11921.90195938381
-11815.028456175682,-11810.647012040947
-11704.60984076153,-11695.602260462127
-11517.573425036953,-11517.07889395616
-11393.294664724392,-11394.858919396822
-11268.152710358745,-11270.688570689026
-11145.431911832356,-11145.093399286347
-10960.1535259578,-10955.178743434106
-12131.336170355225,-12129.296623658878
-12026.811390756056,-12028.499343869873
-11921.279927183421,-11923.098499076325
-11814.628450925069,-11813.523337887355
-11706.730773795445,-11700.203108912077
-11591.214950147532,-11583.567060759615
-11467.473613914673,-11464.044442039083
-11341.573718011201,-11342.0645013596
-11216.421633767555,-11218.056487330285
-11090.878124555704,-11092.449648560256
-10904.684291400004,-10901.980575348822
-12130.880073141629,-12127.969465748483
-12026.371762108633,-12028.056287678206
-11920.85880062031,-11923.817082454349
-11814.228181621893,-11815.591170604872
-11706.354106842524,-11703.717872657737
-11597.095227193022,-11588.536509140904
-11476.399683034555,-11470.386400582334
-11350.707755900788,-11349.606867509989
-11224.827854168601,-11226.537230451826
-11100.212104637707,-11101.51680993581
-10973.05630119371,-10974.8849264899
-10784.189615879384,-10782.6578719824
-12130.423814910184,-12126.924513097936
-12025.93194674892,-12027.527323028316
-11920.437456488056,-11924.113301521276
-11813.82765745712,-11816.938334940989
-11705.977139644208,-11706.258309651632
-11596.745028922316,-11592.329112017382
-11421.724733690968,-11415.902868840963
-11295.912099197258,-11294.970243187747
-11169.761046410797,-11171.684047464252
-11042.4718836043,-11046.300168034653
-10917.033475144432,-10919.074491263125
-10724.442735255769,-10725.342357511356
-12129.967401128848,-12126.12751698899
-12025.49195021478,-12026.927390486382
-11920.015900405077,-11924.042748280504
-11813.426884146997,-11817.652655643196
-11705.599878038847,-11707.936177846297
-11596.394480745326,-11595.072380161648
-11485.651482125986,-11479.240327861084
-11366.529681673059,-11360.619086216446
-11240.57365599492,-11239.387720499575
-11114.120143648488,-11115.725295982309
-10986.43296756115,-10989.810877936487
-10858.040564676225,-10861.823531633949
-10666.718365920091,-10666.347476980945
-12129.510835371562,-12125.544228703395
-12025.051776146123,-12026.271430618577
-11919.594136091438,-11923.661014735431
-11813.025865511241,-11817.821957458984
-11705.222325974511,-11708.863235194263
-11596.043586778354,-11596.893824346294
-11429.343817914505,-11423.533052866753
-11309.608459661476,-11304.513692332663
-11183.152788610983,-11182.865060632921
-11056.086400196155,-11058.696134172556
-10927.708606741502,-10932.115889356593
-10800.788241810702,-10803.233302590063
-10605.793392823443,-10605.830917168947
-12129.054120108372,-12125.140399522903
-12024.611427076155,-12025.57438399108
-11919.172166159668,-11923.023692889454
-11812.624604263436,-11817.534065135842
-11704.844486295595,-11709.15123964806
-11595.692350038638,-11597.920955343923
-11485.010145256192,-11483.888951141247
-11313.759222066514,-11307.6877739102
-11188.60855972152,-11186.851577726626
-11062.633147447012,-11063.37374785687
-10933.403239687448,-10937.300023218748
-10804.88133001022,-10808.676142730079
-10675.858220243825,-10677.547845308674
-10479.869951880626,-10476.25967131042
-12128.597257130894,-12124.881780729263
-12024.170904857243,-12024.851191170064
-11918.749992540595,-11922.18637474597
-11812.223102435662,-11816.87680342126
-11704.466361166666,-11708.91194916022
-11595.340772866184,-11598.281283927128
-11484.688862969711,-11484.974279686268
-11372.330388517104,-11368.980408401922
-11256.208600717795,-11250.289142038371
-11130.539305958033,-11128.889952559897
-11003.9177147343,-11004.772311930783
-10874.016303293787,-10877.92569211531
-10744.666861186864,-10748.33956507776
-10614.698161566155,-10616.003402782417
-10417.087614853364,-10412.3198131529
-12128.140247795827,-12124.734123604228
-12023.730210904658,-12024.116792721708
-11918.327616726756,-11921.204652308374
-11811.821361621953,-11815.937997062729
-11704.08795231478,-11708.257121683273
-11594.988857164746,-11598.102320868506
-11484.367174448755,-11485.41388931693
-11372.043376293943,-11370.132121727043
-11257.809780844602,-11252.19731279735
-11135.019301107903,-11131.549757226348
-11008.0417953203,-11008.12974971254
-10879.003236502751,-10881.877584954424
-10748.388809179673,-10752.733557650503
-10618.717918704318,-10620.637962499277
-10419.254014225218,-10416.82977471171
-12127.683093171723,-12124.66317942955
-12023.289346342945,-12023.386129212186
-11917.905039918982,-11920.134117580064
-11811.419383123815,-11814.805470807738
-11703.709261174634,-11707.298515169752
-11594.636604546089,-11597.511576940655
-11484.045081543358,-11485.342982394995
-11314.911297469129,-11312.40207370853
-11199.67719138907,-11193.834515822617
-11075.184124174575,-11072.529443581061
-10947.304901232454,-10948.385183258411
-10818.89058684346,-10821.30006112922
-10687.471094275312,-10691.172403468028
-10554.831969920828,-10557.900536549389
-10355.701231182848,-10351.874932539291
-12127.225794131267,-12124.634699486976
-12022.848312097825,-12022.674141207674
-11917.482263117541,-11919.03036256444
-11811.017168041653,-11813.567049403777
-11703.330288979549,-11706.147887572186
-11594.284016420746,-11596.63656291617
-11483.722585902293,-11484.89676128223
-11371.467888332483,-11370.792168516868
-11257.314034976729,-11254.186470466584
-11141.020178464398,-11134.943352977882
-11014.884931465354,-11012.92650189726
-10887.399921614471,-10887.999603071223
-10756.658944665622,-10760.026342346271
-10625.927982028945,-10628.870405568905
-10492.326176671822,-10494.395478585628
-10291.395753266002,-10286.161794263851
-12126.768351411685,-12124.61443505826
-12022.40710895585,-12021.995769274346
-11917.059287181735,-11917.948979264893
-11810.614717333909,-11812.310557598335
-11702.951036820365,-11704.916996843109
-11593.931094056206,-11595.60478956765
-11483.399689031014,-11484.210428340395
-11371.179416397306,-11370.570405729779
-11199.224693549724,-11195.54208421351
-11081.095152040813,-11075.5725631314
-10954.103724530329,-10952.785104655457
-10825.66004134233,-10827.016201354114
-10695.407395071816,-10698.102345795809
-10562.046675620135,-10565.880030548979
-10429.11604610603,-10430.185748182057
-10224.346038974936,-10219.776713774958
-12126.31076565592,-12124.568137425154
-12021.965737604723,-12021.365953978384
-11916.636112869652,-11916.945559684826
-11810.212031856403,-11811.123820138904
-11702.571505684475,-11703.717600935051
-11593.57783861609,-11594.54376766769
-11483.076392330477,-11483.419185931252
-11370.890461493003,-11370.160721320164
-11256.815929833027,-11254.585239428856
-11140.614221039346,-11136.50960585175
-11020.685538640038,-11015.750686183279
-10892.821660795886,-10892.125346017869
-10763.394803503335,-10765.450450949947
-10632.075162120429,-10635.542866573944
-10499.237444625809,-10502.219458484284
-10363.401892763859,-10365.297092275396
-10158.519364674741,-10152.764889976326
-12125.853037440906,-12124.461557869407
-12021.52419866125,-12020.79963588596
-11916.212740865612,-11916.07569582763
-11809.809112389761,-11810.094661772973
-11702.191696483045,-11702.661457800543
-11593.22425118698,-11593.581007988889
-11482.752697123527,-11482.658236416566
-11370.601025264305,-11369.69806716213
-11198.769595008609,-11196.010964048342
-11081.4511390357,-11077.103843432289
-10959.069384098193,-10955.476559409055
-10831.018990962844,-10830.934036057195
-10700.583801894416,-10703.281197455264
-10568.166722858065,-10572.322967681814
-10434.13850738062,-10437.864270815397
-10298.767536771118,-10299.710030934568
-10091.805250434978,-10085.122799383134
-12125.39516729123,-12124.26044767277
-12021.082492690572,-12020.311755563249
-11915.789171799512,-11915.394979696708
-11809.405959658216,-11809.310907248033
-11701.811610069808,-11701.860325392116
-11592.870332796963,-11592.844021303841
-11482.428604673683,-11482.0627821581
-11370.311109295195,-11369.317395129778
-11198.54107637666,-11196.080759252529
-11081.272053269751,-11077.553446407897
-10960.894979895043,-10956.364740792795
-10833.607748171196,-10832.315429582111
-10702.815126369389,-10705.206299950734
-10570.830768349158,-10574.838139073552
-10437.145131445825,-10441.011734125454
-10300.422038650358,-10303.527872281327
-10093.586651168978,-10090.008569780151
-12124.937267169144,-12123.930558116996
-12020.640620216936,-12019.91725357643
-11915.3654062604,-11914.959003295453
-11809.002574343589,-11808.860381311573
-11701.431247254597,-11701.4259616623
-11592.516084429224,-11592.460318385145
-11482.104116198272,-11481.768025517613
-11370.02071512194,-11369.153657097217
-11256.064385544008,-11254.421787161464
-11139.99990443508,-11137.376989747865
-11021.549112054086,-11017.823838893928
-10898.838413894562,-10895.566908637162
-10770.375978989548,-10770.410773015077
-10639.40227947087,-10642.160006065184
-10506.290885059765,-10510.619181824986
-10371.374767016288,-10375.592874332
-10234.873886406147,-10236.88565762373
-10024.271668074663,-10021.495633489725
-12124.478921517728,-12123.437640483833
-12020.198642975427,-12019.631070491676
-11914.941444804852,-11914.823358627264
-11808.598957094831,-11808.830908711083
-11701.050608813235,-11701.47012456363
-11592.161507031744,-11592.557410005396
-11481.77923287819,-11481.909168856871
-11369.72984424275,-11369.341804938551
-11255.81270899778,-11254.671722070923
-11080.911507792944,-11078.322383096862
-10961.204236302236,-10957.592269570625
-10836.83664214206,-10834.116850466806
-10707.421670152531,-10707.712529605893
-10575.392259947816,-10578.195710808384
-10441.120874142893,-10445.382797894767
-10304.934130881833,-10309.090194685534
-10167.037876274073,-10169.134305001178
-9955.654179168512,-9951.930191691117
-12124.020475074549,-12122.747446055035
-12019.756420202715,-12019.468146875166
-11914.517287955718,-11915.043637695535
-11808.195108534548,-11809.310314194054
-11700.66969549472,-11702.104572048635
-11591.806601524522,-11593.262806937191
-11481.453955865125,-11482.621414537638
-11369.438498124937,-11370.016790527885
-11255.560454759672,-11255.285330585846
-11080.730053936843,-11078.842438845186
-10961.080326850792,-10958.078120163302
-10837.757185734908,-10834.614350421829
-10708.853078767464,-10708.287525298676
-10577.298559354544,-10578.93404047176
-10443.436829534341,-10446.39029161899
-10307.56074542602,-10310.492674418285
-10168.521245987127,-10171.077584547551
-9957.228597290194,-9955.001804030588
-12123.562216570735,-12121.82572611235
-12019.31384512178,-12019.443423293074
-11914.093034736405,-11915.675432503667
-11807.791029260474,-11810.386422507974
-11700.288508026155,-11703.441062069847
-11591.451368804983,-11594.70401995313
-11481.128286286816,-11484.039964921672
-11369.146678210098,-11371.313565739323
-11255.307624703935,-11256.38949116993
-11139.37919339268,-11139.132409977341
-11021.087497877117,-11019.406990925401
-10900.104453162776,-10897.077902777963
-10774.686817739546,-10772.00981429887
-10645.24063687653,-10644.067394251972
-10512.607696142708,-10513.115311401118
-10377.552500804046,-10379.018234510153
-10240.359695347908,-10241.64083234293
-10101.179708748748,-10100.84777366329
-9886.186037897094,-9882.957792603975
