Place	P	T	L	V	x_N2	x_O2	x_Ar	y_N2	y_O2	y_Ar	LiqEtlp	LiqRho	LiqMass	VapEtlp	VapRho	VapMass
30__Main Tower	536.034146341464	-178.219222051082	2211.60983902315	3482.04332662785	0.99977842161524	5.51042905033898E-06	0.000216067955709936	0.999881864190504	2.27396885353266E-06	0.000115861840642236	-10918.3382242511	25.6424897364797	28.0156012297073	-6096.55585865296	0.790403948711709	28.0143923658211
30__Main Tower	536.034146341464	-178.215807521582	2124.79167141207	3485.99298507914	0.9993083937565	1.9206071578373E-05	0.000672400171921948	0.999631469729206	7.92714956421971E-06	0.000360603121229711	-10917.8675430226	25.6451393675084	28.0211021598545	-6096.03990810683	0.790363087083746	28.0173358925698
30__Main Tower	536.034146341464	-178.20478941323	2034.68252437535	3487.59881344073	0.997795446478999	7.50192042680015E-05	0.00212953431673324	0.998826553629782	3.09815585965706E-05	0.00114246481162178	-10916.4690130308	25.653949705127	28.0387155848067	-6094.43146874758	0.790234814699691	28.0267593308359
30__Main Tower	536.034146341464	-178.173013637637	1941.36494917441	3484.30037009078	0.993464067097797	0.000331606839464861	0.0062043260627379	0.996530512989387	0.000137180716725044	0.00333230629388787	-10912.6509403922	25.6792596767252	28.0883712446674	-6089.89836524131	0.789865726920442	28.0533185079256
30__Main Tower	536.034146341464	-178.097379850356	1846.53636000139	3480.62086763792	0.983442537994036	0.00188999609623355	0.0146674659097307	0.991314756834571	0.000785007849343469	0.00790023531608548	-10905.6567738499	25.7386316874706	28.1955921275694	-6080.10793211903	0.788991259627531	28.1104196335401
30__Main Tower	536.034146341464	-177.824996617813	1742.06733468025	3468.74928835568	0.952210612610738	0.0243426477831947	0.0234467396060677	0.97694642879616	0.0102533487513611	0.0128002224524787	-10917.1596651245	25.9379138667605	28.3898914825044	-6062.6324971544	0.785887729490271	28.2066512572952
30__Main Tower	536.034146341464	-175.922799083853	1538.22014242599	3356.97313155441	0.761323707757126	0.224545660295518	0.0141306319473563	0.886758562686922	0.104639321294839	0.00860211601823959	-11103.2886848906	27.2341479154812	29.0769130379352	-5999.67939307849	0.765142728930525	28.5328636776812
30__Main Tower	536.034146341464	-175.528321058006	1435.13740166978	3342.30718011285	0.724606370751201	0.263093071858698	0.0123005573901011	0.866974059274372	0.125359165257232	0.00766677546839596	-11138.3372431187	27.4890606256129	29.2087596066616	-5986.71367603923	0.761014496843813	28.6043103946953
30__Main Tower	536.034146341464	-178.219239174467	2216.02762578747	3486.21366471143	0.99978078014376	5.44752127166873E-06	0.000213772334968368	0.999883121273618	2.24800630945947E-06	0.000114630720072774	-10918.3413270034	25.6424769028146	28.0155735806573	-6096.55856270817	0.79040416240638	28.0143775688828
30__Main Tower	536.034146341464	-178.215804315656	2124.71253933453	3485.88711876646	0.999307950133994	1.92200034180565E-05	0.000672829862588162	0.999631234397767	7.93289451950862E-06	0.000360832707713648	-10917.8671282945	25.6451419486403	28.0211073437595	-6096.03943377121	0.790363049441336	28.0173386555899
