Place	P	T	L	V	x_N2	x_O2	x_Ar	y_N2	y_O2	y_Ar	LiqEtlp	LiqRho	LiqMass	VapEtlp	VapRho	VapMass
17__Main Tower	544.087804878049	-177.998569016977	2214.34041895118	3484.43695328607	0.996477462906211	0.00145273641634629	0.00206980067744267	0.998282964901056	0.000602830737387986	0.00111420436155652	-10905.7153346408	25.6244656825605	28.0434956215916	-6092.49992757757	0.801764822772243	28.0287020047222
17__Main Tower	544.087804878049	-177.970934600883	2125.39044294479	3487.45349767387	0.993063292508716	0.00294802928832334	0.00398867820296041	0.996625204875201	0.00122505622659627	0.00214973889820318	-10905.1602245663	25.6454061584296	28.0723591594443	-6089.89357785401	0.801440565148382	28.0435419235608
17__Main Tower	544.087804878049	-177.911180889332	2030.86443742173	3485.38700183713	0.985758152501313	0.00639861856395939	0.0078432289347278	0.993094946139932	0.00266700979780406	0.00423804406226428	-10904.4479074321	25.6904506329152	28.1321207254784	-6084.49473111813	0.800741378597022	28.074214916746
17__Main Tower	544.087804878049	-177.783445033932	1931.65082139701	3477.06145340264	0.97053920220898	0.0148903796368077	0.0145704181542123	0.985832678259085	0.00624745174149276	0.00791986999942175	-10905.4257203949	25.785500388494	28.2462663853025	-6074.16667905482	0.799255512427278	28.1324327346435
17__Main Tower	544.087804878049	-177.485719772504	1822.72820206018	3461.1052979723	0.937062695140943	0.0403728088580249	0.0225644960010323	0.970351935994983	0.017198596573155	0.0124494674318618	-10920.3762872328	26.0007556767367	28.4432741482448	-6056.33047744374	0.795825530854535	28.2301556953167
17__Main Tower	544.087804878049	-176.377222910161	1670.57261496431	3402.27942032361	0.823800334827808	0.156032183859468	0.0201674813127239	0.917733002491416	0.0704286801250059	0.0118383173835777	-11025.4008144521	26.7637575504045	28.8757996463045	-6016.78840143945	0.783424762946162	28.4350899357811
17__Main Tower	544.087804878049	-175.309373691195	1528.90568625117	3343.83264693451	0.723205183478481	0.265053711897947	0.0117411046235716	0.865770102086088	0.126887350111192	0.00734254780271948	-11128.5087407512	27.4608690070171	29.2098996080039	-5984.64934286112	0.771947557920117	28.6065336093268
17__Main Tower	544.087804878049	-175.242202223476	1433.51297804313	3339.29428565396	0.716975846468694	0.271372801519117	0.0116513520121888	0.862305453436482	0.130380034027577	0.00731451253594094	-11134.0167469273	27.504068332519	29.2340226176979	-5982.23911346766	0.771239611115771	28.6201243374485
17__Main Tower	544.087804878049	-177.998586551655	2217.95320814834	3488.66547677081	0.996479600219042	0.00145178621884089	0.00206861356211693	0.998284006147958	0.000602434438312311	0.00111355941372991	-10905.7156549387	25.6244525674926	28.0434776649316	-6092.50156151361	0.801765027616138	28.0286927272248
17__Main Tower	544.087804878049	-177.970903014454	2125.21403330866	3487.26421075068	0.993059311150854	0.00294978414709423	0.00399090470205119	0.996623288248542	0.0012257850620008	0.00215092668945735	-10905.1595981595	25.64543059459	28.072392729335	-6089.89057877256	0.801440189954642	28.0435590057174
