Place	P	T	L	V	x_N2	x_O2	x_Ar	y_N2	y_O2	y_Ar	LiqEtlp	LiqRho	LiqMass	VapEtlp	VapRho	VapMass
40__Main Tower	529.839024390244	-178.371328576449	2209.13684971264	3479.4327934826	0.999977106644424	6.07458004952092E-08	2.28326097758525E-05	0.99998775808958	2.49843992608564E-08	1.22169260207901E-05	-10928.3929622963	25.6708736698875	28.0132732377038	-6097.83330927158	0.781326106277148	28.0131463969229
40__Main Tower	529.839024390244	-178.37081038907	2121.80409191238	3482.97755084933	0.999905099424831	3.07232421894032E-07	9.45933427468404E-05	0.999949259164127	1.26366467739061E-07	5.0614469405715E-05	-10928.2875912986	25.6711869864807	28.0141306848924	-6097.76030864211	0.781322014925693	28.0136050758662
40__Main Tower	529.839024390244	-178.36862935957	2032.4845883097	3485.31149485223	0.999602161150081	1.76649895280552E-06	0.000396072350965729	0.99978733034706	7.26655518764977E-07	0.000211942997420926	-10927.5098126651	25.6729328047168	28.0177346553644	-6097.5674686948	0.781415878295106	28.0155329254217
40__Main Tower	529.839024390244	-178.36054569125	1940.65831632647	3483.46693997388	0.998480951058809	1.16484846603415E-05	0.00150740045653101	0.999188354346929	4.79373478712168E-06	0.000806851918283468	-10926.3885333372	25.6794944833507	28.0310377573027	-6096.35105504362	0.781322653215454	28.0226493796523
40__Main Tower	529.839024390244	-178.337436297077	1848.93635398226	3482.83587085008	0.995295290458728	0.000101166453991575	0.00460354308728086	0.997492255541184	4.16850826037224E-05	0.00246605937621226	-10923.3875262615	25.6980264778854	28.0683471319526	-6092.94903598235	0.781057239696721	28.0425991087269
40__Main Tower	529.839024390244	-178.282653853059	1755.23709399113	3480.69919951937	0.988237310774485	0.00209927362599914	0.00966341559951568	0.993944372723747	0.000867505203012939	0.00518812207324016	-10920.1639804347	25.7404946541513	28.136703169654	-6086.75610617462	0.780432199666493	28.078379475171
40__Main Tower	529.839024390244	-177.716757266111	1621.60183097202	3447.81851999863	0.926981811866461	0.061744507438547	0.0112736806949917	0.967500267762249	0.0262590418395182	0.00624069039823244	-10972.1437056096	26.1443640548622	28.3937272038668	-6064.48033538605	0.774111001425784	28.1921779237468
40__Main Tower	529.839024390244	-177.135722445555	1496.51924652488	3418.35042216089	0.866446726013509	0.122013754764245	0.0115395192222456	0.939892853170265	0.0535075556377596	0.00659959119197531	-11025.496379375	26.549704563843	28.6371934467139	-6042.74481429174	0.767761004200041	28.3051012164216
40__Main Tower	529.839024390244	-178.371330976954	2211.6565400262	3481.81333049331	0.999977440257439	5.97579665152006E-08	2.24999845950023E-05	0.999987936473816	2.45781049507987E-08	1.20389480789555E-05	-10928.3931439863	25.6708712170551	28.0132692638833	-6097.83367113604	0.78132613385325	28.013144271136
40__Main Tower	529.839024390244	-178.370809987019	2121.74811348618	3482.86096021914	0.999905043503712	3.07438553347936E-07	9.4649057734387E-05	0.999949229285772	1.26451237171954E-07	5.06442629905617E-05	-10928.287560927	25.671187398975	28.0141313506727	-6097.76024805252	0.78132201030531	28.0136054317906
