Place	P	T	L	V	x_N2	x_O2	x_Ar	y_N2	y_O2	y_Ar	LiqEtlp	LiqRho	LiqMass	VapEtlp	VapRho	VapMass
9__Main Tower	549.043902439025	-177.47560039017	2188.84975895224	3469.31426209768	0.951825579094725	0.0408425103876501	0.0073319105176249	0.978625055247033	0.0173382558057554	0.00403668894721137	-10928.573772265	25.891348374342	28.2633459193509	-6072.26953689341	0.804223793167198	28.1303059938414
9__Main Tower	549.043902439025	-177.305836563398	2086.09520012133	3459.70430179953	0.93331728721103	0.0568534671388504	0.00982924565011934	0.970195830278973	0.0243445729534791	0.00545959676754767	-10940.4303788233	26.0121327361776	28.356987294336	-6063.87191107526	0.802261123344309	28.1752225836781
9__Main Tower	549.043902439025	-177.056640155046	1977.3928330101	3444.11013150467	0.906537753728462	0.080372174984181	0.0130900712873575	0.957775393363733	0.0348580128053275	0.00736659383093904	-10958.1891224091	26.1881495540756	28.48967432949	-6051.82619969694	0.799401057243492	28.2398996758043
9__Main Tower	549.043902439025	-176.703603097397	1869.32011645802	3425.69191890522	0.869545078309209	0.114031934316651	0.0164229873741399	0.940201491933333	0.050378176682292	0.00942033138437474	-10984.7632898029	26.4337946165397	28.663654131586	-6035.7799077815	0.795399798955435	28.3262899221242
9__Main Tower	549.043902439025	-176.19086906561	1753.02489712834	3397.7756381386	0.817925623372051	0.164514681338725	0.0175596952892238	0.914947856605094	0.0746869358052008	0.0103652075897053	-11028.104226136	26.7824081721977	28.8784954298408	-6015.60363981685	0.78968230308643	28.4344860316859
9__Main Tower	549.043902439025	-175.449123937167	1629.55413640231	3357.27049338898	0.747316476809291	0.239262952202814	0.013420570987895	0.878628199942709	0.113099509541307	0.00827229051598395	-11097.270660369	27.2694633025749	29.1271162950571	-5991.68357838339	0.781601295983733	28.5626579762666
9__Main Tower	549.043902439025	-175.180023702405	1529.40852486965	3344.33022578845	0.722661207045974	0.265780532735955	0.011558260218071	0.865219395513832	0.12754075090515	0.00723985358101818	-11121.9368101874	27.4413422326741	29.2106151940994	-5983.4198307758	0.778723283625354	28.6079130622962
9__Main Tower	549.043902439025	-175.134520061653	1435.09812489862	3340.81459642	0.718430406583269	0.269935638563174	0.0116339548535572	0.862837046037953	0.129856630960069	0.00730632300197837	-11125.4101859563	27.4705867879547	29.2280850145821	-5981.65455271315	0.778238350173901	28.6179397875748
9__Main Tower	549.043902439025	-177.475173566582	2187.82266875132	3468.7383220612	0.951778256376456	0.0408826867737771	0.00733905684976699	0.978603200356452	0.0173560380125479	0.00404076163099993	-10928.5924297919	25.8915500293296	28.2635913940667	-6072.24721987078	0.804218703153423	28.1304254989778
9__Main Tower	549.043902439025	-177.305797807223	2085.64526981637	3459.13368243446	0.933313603461273	0.0568565246692911	0.00982987186943603	0.970193665394931	0.0243463222362535	0.00546001236881529	-10940.4324868673	26.012156726517	28.3570069586367	-6063.86969868551	0.8022606271892	28.1752345182693
9__Main Tower	549.043902439025	-177.056227182648	1977.11372087428	3443.90627257886	0.90649371557075	0.0804110297767252	0.0130952546525247	0.957754720618538	0.0348756076237748	0.00736967175768769	-10958.218561057	26.1884398717561	28.4898911069993	-6051.80636709199	0.79939633839209	28.2400065613968
9__Main Tower	549.043902439025	-176.703570397752	1869.33280762081	3425.725264154	0.869541660078775	0.114034908552421	0.0164234313688042	0.940199817339909	0.0503795797710893	0.00942060288900192	-10984.7654733639	26.4338172739074	28.6636712889395	-6035.7782951079	0.795399429628937	28.3262987566466
9__Main Tower	549.043902439025	-176.191064690967	1753.0366114	3397.74277703209	0.817945293057864	0.164496726195832	0.0175579807463036	0.914957885509391	0.0746780273598551	0.0103640871307537	-11028.0902621718	26.7822758305904	28.8784033796227	-6015.61248590645	0.789684463001266	28.4344371410396
9__Main Tower	549.043902439025	-175.449334239059	1629.27590918268	3356.80561576571	0.747338324037292	0.239252778107497	0.0134088978552113	0.878641728223649	0.113093268890968	0.00826500288538306	-11097.2737975099	27.2693220685721	29.1269364120895	-5991.70232181797	0.781603567872357	28.5625461169155
9__Main Tower	549.043902439025	-175.180080053931	1529.4015077026	3344.32791774851	0.722666548696849	0.265775114352847	0.0115583369503034	0.865222305177156	0.127537814741898	0.00723988008094599	-11121.93209816	27.4413051833822	29.2105945068079	-5983.42185532709	0.778723885479464	28.6079016720914
9__Main Tower	549.043902439025	-175.134518612812	1435.1114778754	3340.82830575684	0.718430244288148	0.269935709058415	0.0116340466534364	0.862836948277979	0.129856670757476	0.00730638096454512	-11125.4101520337	27.4705878381885	29.2280863912783	-5981.65441167908	0.778238334613605	28.6179406380304
9__Main Tower	549.043902439025	-177.474901348518	2187.25521679393	3468.31592221994	0.95174839423425	0.0409080773977197	0.00734352836803055	0.978589644332979	0.0173670721345888	0.0040432835324326	-10928.6210507804	25.8918505526644	28.2637459940486	-6072.23338262713	0.80421554563714	28.130499590914
9__Main Tower	549.043902439025	-177.304161538063	2084.42354312887	3458.88674430887	0.933130056665127	0.0570145218462496	0.00985542148862373	0.970110473558777	0.0244150767933321	0.00547444964789042	-10940.54820478	26.0133564518557	28.3579418280442	-6063.78656544038	0.80224141856715	28.1756809516004
9__Main Tower	549.043902439025	-177.056518588592	1977.14130558808	3443.80891218161	0.906524914021722	0.0803835098523633	0.0130915761259144	0.957769357875323	0.0348631525335632	0.0073674895911142	-10958.1977176638	26.1882342034794	28.4897374818542	-6051.82041296409	0.799399679277735	28.2399308587972
9__Main Tower	549.043902439025	-176.703703705506	1869.47670840989	3425.88024037583	0.869555432412582	0.114022102424231	0.0164224651631871	0.94020645805738	0.0503735626547735	0.00941997928784697	-10984.7551240685	26.4337253411058	28.6636086992473	-6035.78413191685	0.795400934512749	28.3262673237262
9__Main Tower	549.043902439025	-176.190621862424	1752.8416155526	3397.58501500945	0.817901212869665	0.164539383519468	0.0175594036108668	0.914935519909633	0.0746992883840745	0.0103651917062921	-11028.1261124072	26.7825743311883	28.8785904362417	-6015.5944818728	0.78967952763534	28.4345350918433
9__Main Tower	549.043902439025	-175.446866509969	1628.7227376977	3356.30426810375	0.747092757877938	0.239478230203174	0.0134290119188876	0.878508571944167	0.113213101389143	0.00827832666669029	-11097.4474872629	27.2709991388165	29.1280753508624	-5991.59033962333	0.781576539113557	28.5631829083754
9__Main Tower	549.043902439025	-175.179902584697	1529.37737104614	3344.30528853505	0.722650363521916	0.265791793484253	0.0115578429938315	0.865213224472504	0.127547127265782	0.00723964826171454	-11121.9468670374	27.4414176542625	29.2106551111255	-5983.41572231974	0.778721995520699	28.6079360343568
9__Main Tower	549.043902439025	-175.134436086031	1435.13561673158	3340.85351446987	0.718422592302062	0.269943309353129	0.0116340983448094	0.862832646548201	0.12986090555354	0.00730644789825858	-11125.4165902713	27.4706408190051	29.2281173105862	-5981.65129371192	0.778237456576148	28.6179583210142
9__Main Tower	549.043902439025	-177.47491995768	2187.08372768693	3468.05436037604	0.951750142893896	0.0409065990605599	0.00734325804554439	0.978590527854837	0.0173663579181606	0.00404311422700237	-10928.6096926514	25.891732915233	28.2637368736198	-6072.23429052449	0.804215750957227	28.1304947226729
9__Main Tower	549.043902439025	-177.303882044093	2084.35715504079	3459.01984817959	0.933098532751266	0.0570416963899989	0.00985977085873464	0.970096285768278	0.0244268192231796	0.00547689500854237	-10940.568152152	26.0135625381142	28.3581020826751	-6063.77240885808	0.802238141382697	28.1757569540452
9__Main Tower	549.043902439025	-177.056481380861	1977.457570504	3444.23232305829	0.90652103359437	0.0803872667170502	0.0130916996885801	0.957767577585314	0.0348648483527901	0.00736757406189603	-10958.2009408569	26.1882600436193	28.4897539351925	-6051.81892704331	0.799399256337628	28.2399386281865
9__Main Tower	549.043902439025	-176.703881618575	1869.50538056099	3425.82347095109	0.869574173667587	0.114006465900373	0.0164193604320392	0.940215711607024	0.0503661792721557	0.00941810912082076	-10984.7444165578	26.4336016426559	28.6635093014638	-6035.79349922621	0.795402942503544	28.3262155657373
9__Main Tower	549.043902439025	-176.191074672638	1753.04514705436	3397.75396223716	0.817946196907822	0.164495646158351	0.0175581569338267	0.914958356306561	0.0746774628085084	0.0103641808849301	-11028.0891403363	26.7822695471786	28.8784011763121	-6015.61272024042	0.789684576843583	28.4344360091298
