Place	P	T	L	V	x_N2	x_O2	x_Ar	y_N2	y_O2	y_Ar	LiqEtlp	LiqRho	LiqMass	VapEtlp	VapRho	VapMass
18__Main Tower	543.468292682927	-178.020354615173	2213.99222475576	3484.0029471158	0.997300867203896	0.000948745933371545	0.00175038686273223	0.998664811441803	0.000393429966143115	0.000941758592053437	-10906.5003886409	25.6222348183249	28.0376740074648	-6093.13324266965	0.800947593644212	28.0258089834536
18__Main Tower	543.468292682927	-177.9978715004	2125.9662790822	3487.79760572334	0.994479181412158	0.00200956727695441	0.00351125131088775	0.997274752518218	0.000834302504403952	0.00189094497737816	-10905.7099636424	25.6394044148918	28.0629194212506	-6090.84997218278	0.800683959203801	28.0388952828608
18__Main Tower	543.468292682927	-177.947575623328	2032.29979922424	3486.41011307456	0.988231610400793	0.00457374034766498	0.00719464925154208	0.994213572150305	0.00190372224375199	0.00388270560594314	-10904.3682321882	25.6776178722105	28.1171041375116	-6085.94557622661	0.800095250036817	28.0669307246766
18__Main Tower	543.468292682927	-177.837093332075	1934.12519857485	3478.95735421952	0.974855858999527	0.0112299883207445	0.0139141526797285	0.987752362183751	0.00470101978554299	0.0075466180307062	-10903.7031561981	25.7604803090335	28.2238398775734	-6076.2714524558	0.798807840842609	28.121812348431
18__Main Tower	543.468292682927	-177.575259345354	1827.38203103392	3464.96907288009	0.945008962140053	0.0325609426725112	0.0224300951874358	0.973862716496033	0.013814163312591	0.0123231201913761	-10914.4313839217	25.9511691381655	28.4105241676828	-6059.37355442366	0.795788782228931	28.2151540070707
18__Main Tower	543.468292682927	-176.52084621468	1677.71126593399	3409.55017766418	0.836397830360921	0.14248123803924	0.0211209315998393	0.923840929296214	0.063854980921094	0.0123040897826918	-11013.452349912	26.6804000301987	28.8331514624221	-6020.8933110745	0.783960311987925	28.414439594488
18__Main Tower	543.468292682927	-175.330270726505	1528.90823705975	3343.72334942184	0.723691236278779	0.264515140278344	0.0117936234428772	0.866075934260694	0.126552429221578	0.00737163651772808	-11128.9196416347	27.4603996710446	29.2083791354	-5984.95180826042	0.771150333727658	28.605545453757
18__Main Tower	543.468292682927	-175.256256447692	1433.35559686329	3339.15141563313	0.716842572013747	0.271499315828017	0.011658112158236	0.862265898596718	0.130415920822451	0.00731818058083106	-11135.0434567237	27.5079259289371	29.2346077125381	-5982.32935373644	0.770370843839162	28.6203111962029
18__Main Tower	543.468292682927	-178.02038161392	2218.15001196997	3488.70659793332	0.997304243975819	0.000947493540284797	0.00174826248389639	0.99866647989629	0.00039290928607807	0.000940610817631756	-10906.501366743	25.6222142899394	28.0376436597099	-6093.13599469211	0.800947909693056	28.0257932088132
18__Main Tower	543.468292682927	-177.997846361174	2125.8208542018	3487.62030316127	0.994475968628392	0.00201079125628543	0.00351324011532287	0.997273184981277	0.000834810140211525	0.00189200487851143	-10905.7090941438	25.6394239820172	28.0629480376393	-6090.84741032184	0.800683660966423	28.038909956726
18__Main Tower	543.468292682927	-177.947457084608	2032.14639585446	3486.37364613532	0.988216942069415	0.00457990955532184	0.00720314837526343	0.994206386894967	0.00190630153422515	0.00388731157080826	-10904.3653636902	25.6777077607374	28.1172301711928	-6085.93415377548	0.800093863618397	28.0669959805034
18__Main Tower	543.468292682927	-177.837100370369	1934.17219542489	3479.00781814498	0.974856703219392	0.0112295522902645	0.0139137444903431	0.987752770503975	0.00470083547800301	0.0075463940180219	-10903.7031682541	25.7604750599055	28.2238332673792	-6076.27205386888	0.798807922593576	28.1218089400052
18__Main Tower	543.468292682927	-177.575285687185	1827.27486245969	3464.84385308343	0.945012126758875	0.032559748141695	0.02242812509943	0.97386434069181	0.0138136355314015	0.0123220237767882	-10914.4322670193	25.9511496781318	28.4104958920859	-6059.37618616654	0.79578908177577	28.2151388170977
18__Main Tower	543.468292682927	-176.51749385642	1677.18229585194	3409.16164418068	0.836066584813081	0.142834821994791	0.0210985931921275	0.923681696313758	0.064024881013933	0.0122934226723095	-11013.7859163681	26.6826636238127	28.8342945925535	-6020.78709083536	0.783923407236492	28.4149896740981
18__Main Tower	543.468292682927	-175.33040832498	1528.84307040467	3343.66888068743	0.723704211170956	0.264502314783983	0.0117934740450614	0.866083114811789	0.126545398275709	0.00737148691250124	-11128.9088204025	27.4603099514842	29.2083262170971	-5984.95707171167	0.771151788155411	28.6055156358407
18__Main Tower	543.468292682927	-175.256430672863	1433.3392599789	3339.12427534893	0.716858451579443	0.271483298406753	0.0116582500138036	0.862274925619815	0.130406884910155	0.0073181894700302	-11135.0296369512	27.5078157350211	29.2345454963937	-5982.3357016837	0.770372675783679	28.6202752761176
18__Main Tower	543.468292682927	-178.020351171926	2218.16654682378	3488.86157936225	0.99730040307485	0.000948863543407932	0.00175073338174228	0.998664580488468	0.000393478035949912	0.000941941475581921	-10906.5001500463	25.6222375988453	28.0376786120809	-6093.13283240726	0.800947552250578	28.0258113578231
18__Main Tower	543.468292682927	-177.997660514115	2126.47636117372	3488.96774470116	0.99445253850807	0.00201965714377969	0.00352780434815005	0.997261677524162	0.000838491188811574	0.00189983128702608	-10905.7026383399	25.6395666354842	28.0631572100672	-6090.82854784279	0.800681476064773	28.0390180412613
18__Main Tower	543.468292682927	-177.94751283835	2032.12977276659	3486.25604452292	0.988223831138812	0.00457693771483324	0.00719923114635456	0.994209750751201	0.00190505952012164	0.00388518972867782	-10904.3665696845	25.6776654875194	28.1171715703338	-6085.93945913367	0.800094516034733	28.066965704405
18__Main Tower	543.468292682927	-177.837191270322	1934.27123004577	3479.08909665237	0.974867654611582	0.011223997545524	0.0139083478428939	0.987758074348306	0.00469848853520445	0.00754343711648979	-10903.7035168647	25.7604070446634	28.2237467116199	-6076.27992359963	0.798808979979155	28.1217642921216
18__Main Tower	543.468292682927	-177.575023587167	1827.3546942883	3464.96240935965	0.944982267759554	0.0325806597292183	0.0224370725112278	0.97385027108501	0.0138226668486677	0.0123270620663221	-10914.4421488215	25.9513407090743	28.4106860539473	-6059.35886344289	0.795786070279686	28.2152349569477
18__Main Tower	543.468292682927	-176.513830624337	1680.67608670253	3413.68143111194	0.835628697658259	0.143058746211947	0.021312556129794	0.923440420447433	0.0641403932547351	0.0124191862978323	-11013.7678950059	26.6854632452776	28.8377410262528	-6020.45068556808	0.783879626814067	28.4169512103891
18__Main Tower	543.468292682927	-175.329645831746	1529.05157599633	3343.88333637264	0.723634428214946	0.264572199108156	0.0117933726768988	0.86604366257696	0.126584570707242	0.00737176671579822	-11128.9687219592	27.4607932266475	29.2086036360343	-5984.92882733223	0.771143755248898	28.6056751557588
18__Main Tower	543.468292682927	-175.256330956681	1433.38545138524	3339.16686418876	0.716849072384756	0.271492533805704	0.0116583938095401	0.862269701419115	0.130411978788052	0.00731831979283313	-11135.0373759823	27.5078806377537	29.2345840341271	-5982.33185939707	0.77037162601623	28.6202971408091
18__Main Tower	543.468292682927	-178.020345906583	2217.72037984626	3488.36527992596	0.997299734579812	0.000949104005446892	0.00175116141474128	0.998664251293588	0.000393577644247475	0.000942171062164737	-10906.4999421391	25.6222416571979	28.0376846793773	-6093.13228560327	0.800947490199329	28.0258144950775
18__Main Tower	543.468292682927	-177.997631192816	2126.63924512561	3489.28157342946	0.994448846013605	0.00202106180051577	0.003530092185879	0.997259864161625	0.000839074513040733	0.00190106132533438	-10905.7016350578	25.6395891227862	28.0631901157794	-6090.82557946084	0.800681131451517	28.0390350474836
18__Main Tower	543.468292682927	-177.947533440792	2032.22237172288	3486.40412549292	0.988226442420593	0.00457609402306456	0.00719746355634257	0.994211060834571	0.00190470637824056	0.00388423278718803	-10904.3675632751	25.6776496786417	28.1171471103459	-6085.94168504628	0.800094757438177	28.0669528753305
18__Main Tower	543.468292682927	-177.837190660082	1934.03405527292	3478.81738109703	0.974867833296842	0.0112249846642779	0.0139071820388797	0.987758291812277	0.00469890175866644	0.00754280642905699	-10903.7055629678	25.7604067568855	28.2237367333894	-6076.28087042536	0.798808974486104	28.1217584123879
18__Main Tower	543.468292682927	-177.575305121558	1827.28689360666	3464.85393358491	0.945014324730673	0.0325579780689887	0.0224276972003387	0.973865349218407	0.0138128730887212	0.0123217776928716	-10914.4323056873	25.9510415722812	28.4104837278307	-6059.37728662404	0.795789308398647	28.2151328402272
18__Main Tower	543.468292682927	-176.51768924747	1677.20226587645	3409.17082871266	0.836086157225975	0.142815404423441	0.0210984383505836	0.92369129157103	0.0640155113943736	0.0122931970345961	-11013.7689871283	26.6825310384391	28.8342153266719	-6020.79456479709	0.783925556600235	28.4149496244431
18__Main Tower	543.468292682927	-175.330482387371	1528.80708779228	3343.63784151947	0.723711110538053	0.264495744835388	0.0117931446265596	0.866087031302349	0.126541719741253	0.00737124895639771	-11128.9035364483	27.4602624460396	29.208296091105	-5984.96013701906	0.771152569329449	28.6054981295192
18__Main Tower	543.468292682927	-175.244356005701	1436.19085990517	3342.37878759255	0.71579912688217	0.272549348658981	0.0116515244588491	0.861648700374385	0.131031267047359	0.00732003257825635	-11135.946763833	27.5151653953475	29.2387155687212	-5981.89240394508	0.770245844354738	28.622786684893
18__Main Tower	543.468292682927	-178.020350369942	2217.66566716613	3488.27239558329	0.997300300909457	0.000948898562694536	0.00175080052784853	0.998664529974593	0.000393492538823743	0.000941977486583618	-10906.500114967	25.6222382177762	28.0376795530916	-6093.13274754724	0.800947542805693	28.0258118454374
18__Main Tower	543.468292682927	-177.997644526463	2126.64280060879	3489.24524771267	0.994450517415701	0.00202042926537667	0.00352905331892241	0.997260687849763	0.000838811334009221	0.00190050081622791	-10905.7020954319	25.6395789464217	28.0631751949835	-6090.82692997787	0.800681287811215	28.039027308512
18__Main Tower	543.468292682927	-177.947556728059	2032.21982167454	3486.32159574604	0.988229275259168	0.00457469916087782	0.00719602557995436	0.994212423626605	0.00190412355009136	0.00388345282330392	-10904.36773133	25.6776321644118	28.1171243867809	-6085.94373698021	0.80009502949116	28.066941242725
18__Main Tower	543.468292682927	-177.837217394406	1934.22517888756	3479.02530264357	0.974870850370588	0.0112226072575485	0.0139065423718635	0.987759651436387	0.00469789993178137	0.00754244863183195	-10903.7040552803	25.7603873728748	28.2237196202432	-6076.28239750767	0.798809283916568	28.1217501477943
18__Main Tower	543.468292682927	-177.575312460993	1827.29108070755	3464.85695876267	0.945015150233671	0.0325573115318659	0.0224275382344637	0.973865730550419	0.0138125848118239	0.0123216846377573	-10914.4318643989	25.951036218964	28.4104791730895	-6059.37770272696	0.795789394085866	28.2151305802545
18__Main Tower	543.468292682927	-176.517383039614	1677.169033655	3409.15373950115	0.836055523013148	0.142845986912321	0.021098490074531	0.923676297192194	0.0640302630587374	0.0122934397490684	-11013.7958436029	26.6827387087587	28.8343378763656	-6020.78302124018	0.783922188447426	28.4150113361193
