Place	P	T	L	V	x_N2	x_O2	x_Ar	y_N2	y_O2	y_Ar	LiqEtlp	LiqRho	LiqMass	VapEtlp	VapRho	VapMass
33__Main Tower	534.175609756098	-178.26500332335	2211.25795772745	3481.37806187371	0.999876679787416	1.50096434282344E-06	0.000121819248241035	0.999934101328549	6.18771752031993E-07	6.52798996988669E-05	-10921.2444208712	25.6506876743473	28.0144603855204	-6096.87616996492	0.787598876483099	28.0137820710165
33__Main Tower	534.175609756098	-178.26283297187	2123.9240699071	3485.11571186457	0.999576529031665	5.90579535788667E-06	0.000417565172977267	0.999773785528857	2.43494486285578E-06	0.000223779526279863	-10921.0224912068	25.6527944075602	28.0180076755974	-6096.68744875131	0.787693708479812	28.0156810053587
33__Main Tower	534.175609756098	-178.255194939363	2034.13584954937	3487.0189702293	0.998521811138777	2.6206934209792E-05	0.00145198192701278	0.999210859257738	1.08094212592176E-05	0.000778331321002979	-10919.8991661614	25.6585536009635	28.030434381608	-6095.55106154405	0.787604933940094	28.0223329708236
33__Main Tower	534.175609756098	-178.231385248368	1941.29752876878	3484.17532639951	0.995248989847966	0.000132461268999042	0.00461854888303511	0.997467469861733	5.47054344818749E-05	0.00247782470378514	-10916.8459339793	25.6776059952915	28.0686509985577	-6092.06146729337	0.787329012353196	28.0427914400643
33__Main Tower	534.175609756098	-178.172322760817	1847.4885478923	3481.46154806147	0.987279070876218	0.000871679035634955	0.0118492500881472	0.993268245102962	0.000361133424001619	0.00637062147303673	-10910.3300454923	25.7244154703013	28.1578966882452	-6083.91094673678	0.786646867975688	28.0904737030958
33__Main Tower	534.175609756098	-177.992588543573	1747.59455001219	3473.56212532787	0.965921814948649	0.0133446946501467	0.0207334904012041	0.98317791023746	0.00558045965957105	0.0112416301029692	-10912.7581187141	25.8582352461131	28.3136600157469	-6069.86024258829	0.78459803080258	28.1694186489361
33__Main Tower	534.175609756098	-176.314942806715	1552.75949316557	3374.74054522387	0.794447011514461	0.190396674626418	0.0151563138591214	0.904001941465297	0.0869623026652197	0.0090357558694834	-11075.3863892475	27.0150183742308	28.9530025637723	-6012.0593066675	0.766212219827911	28.4675609052564
33__Main Tower	534.175609756098	-175.728376903678	1440.48247755664	3349.67824896088	0.738786281695826	0.248334209785946	0.0128795085182281	0.874839319748384	0.117210194006532	0.00795048624508333	-11127.8836947299	27.3994167552701	29.1568258132932	-5992.32215585808	0.760041402357785	28.5752065388072
33__Main Tower	534.175609756098	-178.265014166269	2214.9146387629	3484.98591824098	0.999878179838817	1.48113128486505E-06	0.000120339029897876	0.999934902766461	6.10595137657579E-07	6.44866384012406E-05	-10921.2452030109	25.6506761301172	28.0144426400381	-6096.87778782663	0.787599002128537	28.0137725708416
33__Main Tower	534.175609756098	-178.262831054216	2123.88513171124	3485.03980371807	0.999576262886824	5.91001138092296E-06	0.000417827101794511	0.999773643760862	2.43668203721146E-06	0.000223919557100959	-10921.0223538592	25.6527964788547	28.0180108185275	-6096.68715388	0.787693685511991	28.0156826835529
33__Main Tower	534.175609756098	-178.255176298677	2034.12114150371	3487.10819455117	0.998519238702063	2.62603461277933E-05	0.00145450095180925	0.99920948643374	1.08314624206326E-05	0.000779682103839738	-10919.8967082704	25.6585685488612	28.0304646591257	-6095.54827290263	0.787604715787275	28.0223491802967
33__Main Tower	534.175609756098	-178.231386755361	1941.30183284702	3484.19111422613	0.995249196965432	0.000132455464790138	0.00461834756977752	0.997467580431083	5.4703032701833E-05	0.00247771653621542	-10916.8461289192	25.6776047899067	28.0686485727423	-6092.06168907949	0.787329029809582	28.0427901395083
33__Main Tower	534.175609756098	-178.172323516392	1847.46704652778	3481.41340375929	0.987279183330358	0.000871726626844137	0.0118490900427973	0.993268312890767	0.000361153098130426	0.00637053401110241	-10910.3302475572	25.7244148534887	28.1578949678499	-6083.91110841293	0.786646876624168	28.0904727376783
33__Main Tower	534.175609756098	-177.991887559859	1747.30851030859	3473.30502474238	0.965845112730625	0.0134151954114922	0.0207396918578828	0.983144429208374	0.0056101523437896	0.0112454184478361	-10912.8154174672	25.8587366261633	28.3140151166419	-6069.82888829859	0.784590112130847	28.1695822475548
33__Main Tower	534.175609756098	-176.314725256828	1552.7085179162	3374.71723864816	0.794425675444179	0.190418711353345	0.0151556132024759	0.903991220683927	0.0869733313798696	0.0090354479362032	-11075.4062950846	27.0151647575348	28.9530820618538	-6012.05181904722	0.766209899959071	28.4676012015522
33__Main Tower	534.175609756098	-175.728537254258	1440.42001428593	3349.61599534254	0.738801176616875	0.248319471859604	0.0128793515235213	0.874847587693031	0.117202101426086	0.0079503108808826	-11127.8711886207	27.3993140070825	29.1567651794561	-5992.32826382452	0.760043070923746	28.5751721807209
33__Main Tower	534.175609756098	-178.26501169368	2214.72099575209	3485.02724649464	0.999877837704162	1.48554593034251E-06	0.000120676749907682	0.999934719965289	6.12415153079426E-07	6.46676195580905E-05	-10921.2450243992	25.6506787595661	28.014446688328	-6096.87741875113	0.787598973474231	28.0137747381084
33__Main Tower	534.175609756098	-178.262817485721	2124.78592806999	3486.58205021029	0.999574385488299	5.93840336550157E-06	0.000419676108335294	0.999772641468108	2.44838810122097E-06	0.000224910143791233	-10921.0213822838	25.652811045536	28.0180329996219	-6096.6850689813	0.787693523225018	28.0156945528784
33__Main Tower	534.175609756098	-178.25518583207	2034.087103432	3486.96659695406	0.998520554120295	2.62316213875219E-05	0.00145321425831708	0.999210188205441	1.08196092813611E-05	0.000778992185278077	-10919.8979623807	25.6585609041831	28.0304491879116	-6095.54969768767	0.787604827359064	28.0223408988592
33__Main Tower	534.175609756098	-178.231403734302	1941.25594277601	3484.14066037181	0.995251528693739	0.000132376613809761	0.00461609469245096	0.997468822987092	5.4670419417819E-05	0.00247650659348989	-10916.8482977735	25.6775912094706	28.0686213702695	-6092.06417460151	0.787329226522798	28.042775568811
