Place	LiqEtlp	LiqRho	LiqMass	VapEtlp	VapRho	VapMass
Condenser	-10924.1285608234	25.6707039292836	28.0288273110748	-6096.23361861621	0.783680378588957	28.0214681486897
42__Main Tower	-10923.0106493466	25.6774916486361	28.0425821838782	-6094.97464510763	0.783582525710544	28.0288273109841
41__Main Tower	-10920.9745294706	25.6812935907159	28.0562162843031	-6093.61159185513	0.784382335355514	28.0361276461063
40__Main Tower	-10918.9608284869	25.6850773628745	28.0697236763442	-6092.25364830694	0.785181728706903	28.0433631796387
39__Main Tower	-10916.9727959683	25.6888522691893	28.0831007751686	-6090.9100485087	0.785981047293128	28.050530772842
38__Main Tower	-10915.0142431307	25.6926320235195	28.0963468420618	-6089.5781668393	0.786780002725146	28.0576285307013
37__Main Tower	-10913.0897113638	25.6964358478061	28.1094645816047	-6088.258238469	0.787578417081599	28.0646560565453
36__Main Tower	-10911.2046818509	25.7002898497757	28.122460877911	-6086.94892096025	0.78837555188103	28.0716147648005
35__Main Tower	-10909.3658394217	25.7042287449819	28.1353477016929	-6085.64933873822	0.789170863611933	28.0785082651672
34__Main Tower	-10907.5814041507	25.708298007543	28.1481432293258	-6084.3583268511	0.78996372590543	28.085342835889
33__Main Tower	-10905.8615476266	25.7125565436394	28.1608732109042	-6083.0738097305	0.790753199678634	28.0921280008674
32__Main Tower	-10904.2189129783	25.7170800050855	28.1735726415166	-6081.79279401766	0.791538029414823	28.0988772340489
31__Main Tower	-10902.669260348	25.7219648826962	28.1862878042203	-6080.51356908054	0.792317459541811	28.1056088218393
30__Main Tower	-10901.2322618331	25.7273335417994	28.1990787684885	-6079.22585474932	0.793087571042176	28.112346922699
29__Main Tower	-10899.9324719952	25.733340377917	28.2120224347797	-6077.92612421537	0.793846972369151	28.1191228678702
28__Main Tower	-10898.8005009925	25.7401792720106	28.225216208746	-6076.60590214995	0.7945924494341	28.1259767460331
27__Main Tower	-10897.8744153821	25.7480925015702	28.2387823627966	-6075.2544719211	0.79531996675255	28.1329593061263
26__Main Tower	-10897.2013834564	25.7573812020065	28.2528730946874	-6073.85864331017	0.796024575825128	28.1401341962282
25__Main Tower	-10896.8395628878	25.7684173509815	28.2676762171265	-6072.40202071292	0.796700134807352	28.1475805315431
24__Main Tower	-10896.860192318	25.7816570330723	28.2834212951856	-6070.86439646974	0.797339071302196	28.1553957465105
23__Main Tower	-10897.349787168	25.7976543959645	28.3003858807863	-6069.22470094862	0.797933471875327	28.1636986331838
22__Main Tower	-10898.4122468633	25.8170751372299	28.3189011890753	-6067.44530893606	0.798469197230731	28.1726323570028
21__Main Tower	-10900.1705420632	25.8407075544666	28.3393561802949	-6065.49661515077	0.79893505282748	28.1823671048626
20__Main Tower	-10902.7674646573	25.8694680141247	28.3621984068642	-6063.33792542615	0.799315627147001	28.1931017775076
19__Main Tower	-10906.3646903137	25.9043962532559	28.3879292831779	-6060.92386797485	0.799593673540471	28.2050638409065
18__Main Tower	-10911.1391324898	25.9466341006377	28.417090689155	-6058.21113574302	0.799751212930317	28.2185060957117
17__Main Tower	-10917.2753910779	25.9973802005696	28.4502392651514	-6055.12735714442	0.799764922617965	28.2336987771185
16__Main Tower	-10924.9530014181	26.057811993565	28.4879047780383	-6051.63821622579	0.799617242298476	28.2509151738634
15__Main Tower	-10934.3264699012	26.1288836007293	28.5305301424372	-6047.69148281071	0.799289450651763	28.2704090737425
14__Main Tower	-10945.5053308917	26.2115169676778	28.5783938083384	-6043.25562961122	0.79876913282357	28.292383132637
13__Main Tower	-10958.513598658	26.3058729892026	28.6315208094736	-6038.32413605805	0.798052323518662	28.3169490882969
12__Main Tower	-10973.2774609319	26.4115552457085	28.6895963662915	-6032.8953797363	0.797140676280629	28.3440837359368
11__Main Tower	-10989.5958129828	26.5273444428577	28.7519034890631	-6027.0360809902	0.79605582644988	28.3735883809867
10__Main Tower	-11007.1259228365	26.6511099368731	28.8173095572528	-6020.83427716671	0.794830972962533	28.4050628498815
9__Main Tower	-11025.3957404103	26.7798752498483	28.8843217451712	-6014.42784117309	0.793515916279116	28.4379060051648
8__Main Tower	-11043.8813692257	26.9101776758268	28.9512154630403	-6007.95621149381	0.792163673522003	28.4713511058417
7__Main Tower	-11062.0110010026	27.0382552102927	29.016216951009	-6001.58742719684	0.790836122675818	28.5045355821186
6__Main Tower	-11079.2622764634	27.1605767745577	29.0777009558294	-5995.49524810778	0.789595156335178	28.5365935792985
5__Main Tower	-11095.2079684148	27.2741867916215	29.134355441213	-5989.80694866337	0.788488555480067	28.5667497034433
4__Main Tower	-11101.9823940793	27.324433055975	29.1599683685275	-5987.13916742018	0.7884463922831	28.5806530072652
3__Main Tower	-11126.3784506272	27.5401516263523	29.2937239273214	-5973.34098380296	0.785610846169109	28.6586124471917
2__Main Tower	-11154.2149688463	27.7839725675558	29.440628458208	-5957.79734182408	0.782253954646617	28.7478220110448
1__Main Tower	-11184.1678446263	28.0448093375118	29.5934455551865	-5941.14742862773	0.778547865482384	28.8451817784858
