Place	LiqEtlp	LiqRho	LiqMass	VapEtlp	VapRho	VapMass
Condenser	-10897.6739757664	25.6068314039204	28.0542122075452	-6090.67048814239	0.808257231017227	28.0346766529354
42__Main Tower	-10896.4711488733	25.6322493799774	28.0917477294549	-6087.2653319402	0.807862406286853	28.0542122073183
41__Main Tower	-10894.8214677121	25.6556981240826	28.1282123259532	-6083.84109229263	0.808347425596086	28.0730915678141
40__Main Tower	-10893.6906819872	25.6804477380216	28.1638375306038	-6080.49743574299	0.808808886534829	28.09141472308
39__Main Tower	-10893.1294676914	25.7068967633778	28.1988754783826	-6077.2067526967	0.809238688598149	28.1092969441777
38__Main Tower	-10893.1942308726	25.7354821205752	28.2335960881629	-6073.94755530803	0.80963053586062	28.1268630460719
37__Main Tower	-10893.9465206663	25.7666739382317	28.2682828514662	-6070.69635007825	0.809977343360293	28.1442458372444
36__Main Tower	-10895.4517175666	25.800966377912	28.3032267283026	-6067.41975501953	0.810268206441032	28.1615838536786
35__Main Tower	-10897.7768243007	25.8388631426576	28.3387176094047	-6064.09534082028	0.810496279214969	28.1790181297337
34__Main Tower	-10900.9871945436	25.8808566723124	28.3750328435531	-6060.69700356628	0.810653200776035	28.1966877479494
33__Main Tower	-10905.1420406542	25.9273998191351	28.4124224988397	-6057.20536248213	0.810732054007416	28.214723943968
32__Main Tower	-10910.2887023235	25.9788698691229	28.4510913864612	-6053.58576578518	0.810723901492761	28.2332426480505
31__Main Tower	-10916.4558102694	26.0355254496358	28.4911784730995	-6049.83450461273	0.810625613638996	28.2523355486814
30__Main Tower	-10923.6409973194	26.0973624241856	28.5327351495522	-6045.94050289308	0.810435035473686	28.2720600853548
29__Main Tower	-10931.8064777187	26.1642882472785	28.5755722623948	-6041.90960064884	0.810154844385948	28.2924107805287
28__Main Tower	-10940.8727055398	26.235780520946	28.6194729505955	-6037.78256513155	0.809797326972963	28.3132385650302
27__Main Tower	-10950.7184704046	26.3111743439091	28.6641431171688	-6033.55336878644	0.809366880578116	28.334488675537
26__Main Tower	-10961.1904898575	26.3895749312294	28.7091756555104	-6029.27638324777	0.808882350254512	28.3560112367323
25__Main Tower	-10972.0777761859	26.4697729706825	28.7540546806452	-6024.98769438866	0.808360641597477	28.3775971243767
24__Main Tower	-10983.1763124552	26.5504936866014	28.7981970134533	-6020.74468379339	0.807825546794517	28.3989937117272
23__Main Tower	-10994.2498744224	26.6303133661938	28.841000500556	-6016.6027976589	0.807300457937433	28.419924958517
22__Main Tower	-11005.072122148	26.7078498396508	28.8818942993563	-6012.62627860003	0.806811205012862	28.440114356582
21__Main Tower	-11015.4417762776	26.7818628950064	28.9203843936962	-6008.83990964026	0.806373377279493	28.4593078749472
20__Main Tower	-11025.1809789653	26.8512904470347	28.956087852396	-6005.30740926249	0.806009845554497	28.4772935480562
19__Main Tower	-11034.1724639777	26.9153981960524	28.9887515367037	-6002.03740981225	0.80573102861322	28.4939148729843
18__Main Tower	-11042.3245891029	26.9736740872759	29.0182543053877	-5999.05837804817	0.805547623553998	28.5090765428318
17__Main Tower	-11049.5999116664	27.0259164926629	29.0445950924452	-5996.37176894087	0.805463890297786	28.5227427479377
16__Main Tower	-11055.9959121669	27.0721525682813	29.0678714984108	-5993.97508193377	0.80548123993378	28.5349297239034
15__Main Tower	-11061.539467597	27.1125954583537	29.0882542142463	-5991.84782062079	0.805594161945054	28.5456949737947
14__Main Tower	-11066.2805804832	27.147597559165	29.1059618204446	-5989.97562422501	0.805798827583872	28.5551255391219
13__Main Tower	-11070.2765968457	27.1775745228872	29.1212388912953	-5988.33715516756	0.806088501549235	28.5633270661885
12__Main Tower	-11073.5987244882	27.2030068464579	29.134338632545	-5986.90941757992	0.806455511721615	28.5704145954263
11__Main Tower	-11076.319557466	27.224383246679	29.1455100393	-5985.66939877624	0.806891911953687	28.5765053283418
10__Main Tower	-11078.5011408315	27.2421401639356	29.1549791950116	-5984.59528098872	0.807389962752024	28.581711685268
9__Main Tower	-11080.2139730896	27.2567376811534	29.1629644989435	-5983.66790934962	0.807942655341494	28.586132843942
8__Main Tower	-11081.5190073657	27.2685897391637	29.1696676835087	-5982.8672561851	0.808542785166904	28.5898744178227
7__Main Tower	-11082.4714274061	27.2780674195017	29.1752658042916	-5982.17616184301	0.809184044728902	28.5930271700138
6__Main Tower	-11083.1196537183	27.2854938470694	29.1799102872212	-5981.57988852936	0.809860930590663	28.5956693010315
5__Main Tower	-11083.5059385386	27.2911502192214	29.1837315290559	-5981.06569954489	0.810568640429211	28.5978686317277
4__Main Tower	-11083.0436622168	27.2911142090229	29.1849482941136	-5980.81125859676	0.811376498816622	28.5986612007847
3__Main Tower	-11108.8053717962	27.5200091637513	29.3268082604966	-5966.00110660782	0.808161248350522	28.6826238093621
2__Main Tower	-11135.7628975337	27.7578306087914	29.4703125124618	-5950.6205019593	0.804743491915886	28.7712200702131
1__Main Tower	-11162.4492654423	27.9921657839019	29.608078808142	-5935.41827481492	0.801330096255813	28.8601989033351
