Place	LiqEtlp	LiqRho	LiqMass	VapEtlp	VapRho	VapMass
Condenser	-10930.2484485699	25.6767384263568	28.0132855733648	-6098.07929810625	0.779532549104887	28.0131529423194
42__Main Tower	-10930.2370876609	25.6768913365262	28.0135336081894	-6098.05672051438	0.779530833447448	28.0132855733522
41__Main Tower	-10929.0335012427	25.6747889579401	28.0138159638887	-6097.90727928184	0.780425576066931	28.0134366417759
40__Main Tower	-10928.2872879652	25.6711911018703	28.0141373316787	-6097.75970345474	0.781321968781566	28.0136086309713
39__Main Tower	-10926.8477306197	25.6683816917159	28.0145030500706	-6097.60334511912	0.782216251755616	28.0138044025919
38__Main Tower	-10925.9335975582	25.6658228727549	28.0149191984262	-6097.59278003815	0.783230606574281	28.0140272129935
37__Main Tower	-10924.9175116072	25.6629772032688	28.015392706613	-6097.42369052399	0.784124129835635	28.0142807702755
36__Main Tower	-10924.1636972796	25.661047530737	28.0159314848924	-6097.24903238789	0.785017244395507	28.0145693012289
35__Main Tower	-10923.0754297678	25.6580861439767	28.0165445794613	-6097.0687606149	0.785909938426093	28.0148976306326
34__Main Tower	-10921.9312934539	25.6550191447594	28.017242361031	-6096.88168472655	0.786802108218249	28.0152712761746
33__Main Tower	-10921.0212178517	25.6528135159643	28.0180367567042	-6096.6847158827	0.787693495733863	28.0156965634912
32__Main Tower	-10919.9013844561	25.650236068621	28.0189415395693	-6096.47954580471	0.788584208195063	28.0161807675762
31__Main Tower	-10918.8870318881	25.6475112012146	28.0199726964417	-6096.26381271351	0.789474025663414	28.0167322893435
30__Main Tower	-10917.8637969841	25.645162618947	28.0211489028799	-6096.03561905158	0.790362747117312	28.0173608797789
29__Main Tower	-10916.8310493633	25.6429106894816	28.0224921472061	-6095.79224997988	0.791250080677543	28.0180779294121
28__Main Tower	-10915.7883752142	25.6407746082238	28.0240285635235	-6095.54253540915	0.792136649763116	28.0188968484935
27__Main Tower	-10914.7357457369	25.638779203228	28.0257895601756	-6095.26015846766	0.79302013820937	28.0198335743665
26__Main Tower	-10913.6737728381	25.6369571298761	28.0278133683453	-6094.95512731671	0.793901124778829	28.0209072585861
25__Main Tower	-10912.604093746	25.6353520303478	28.0301471906726	-6094.62209034214	0.794778818231926	28.0221412095524
24__Main Tower	-10911.5299456094	25.6340230948136	28.0328502090697	-6094.25716501262	0.795652393320746	28.0235641998791
23__Main Tower	-10910.4570192847	25.6330516578536	28.0359978242561	-6093.85337278588	0.796520521958854	28.0252122957228
22__Main Tower	-10909.3947221449	25.6325507444054	28.0396876602759	-6093.40179586123	0.797381355659198	28.0271314337962
21__Main Tower	-10908.3580377001	25.6326788784138	28.0440480926356	-6092.89574847473	0.798232816296104	28.0293810686682
20__Main Tower	-10907.3702512475	25.6336600253639	28.0492503693693	-6092.30804628678	0.799069982915165	28.0320393483145
19__Main Tower	-10906.4669225769	25.6358123047395	28.0555258114791	-6091.62746184309	0.799888584641739	28.0352104614704
18__Main Tower	-10905.7016350578	25.6395891227862	28.0631901157794	-6090.82557946084	0.800681131451517	28.0390350474836
17__Main Tower	-10905.1542360759	25.6456376432589	28.0726774227042	-6089.86497639639	0.801436997415056	28.0437048729689
16__Main Tower	-10904.9424919806	25.6548809401231	28.0845874607787	-6088.69357168115	0.802141189754343	28.049483343872
15__Main Tower	-10905.2382569346	25.6686313872589	28.0997494703863	-6087.23800031788	0.802771581186272	28.0567337692255
14__Main Tower	-10906.289257354	25.6887429076134	28.1193061116268	-6085.40155557816	0.803298656967665	28.0659574422649
13__Main Tower	-10908.447104538	25.7178065407468	28.1448178517129	-6083.04296677205	0.80367790149507	28.0778431416707
12__Main Tower	-10912.2005344956	25.7593832305225	28.1783809013486	-6079.98481666621	0.803853399664224	28.0933277344113
11__Main Tower	-10918.2090301584	25.8182424283538	28.2227354632586	-6075.96938267786	0.803741653466712	28.1136626262203
10__Main Tower	-10927.3243126092	25.9005240688827	28.2813103956047	-6070.69172262856	0.803244368462804	28.1404703813955
9__Main Tower	-10940.568152152	26.0135625381142	28.3581020826751	-6063.77240885808	0.802238141382697	28.1757569540452
8__Main Tower	-10959.067171637	26.1656605964506	28.4572293836224	-6054.79024714021	0.800585934700922	28.221816717156
7__Main Tower	-10983.7709189889	26.3639537659139	28.5819888057039	-6043.36753370755	0.798166209625019	28.2809381301812
6__Main Tower	-11015.1456391922	26.6123172109891	28.7333564370865	-6029.27055048556	0.794905233478498	28.3548176915639
5__Main Tower	-11052.6770078693	26.9077969584858	28.9082546596801	-6012.6161619807	0.790843268745311	28.4436753020814
4__Main Tower	-11079.7821446772	27.1221806957993	29.032531920842	-6000.44992127236	0.788093771116149	28.5094216893957
3__Main Tower	-11100.4684275736	27.3040735573358	29.1467940033891	-5988.93208929968	0.785870357557848	28.5733077278737
2__Main Tower	-11130.2934175316	27.5615420712293	29.3033884311174	-5972.84068436021	0.782349820836358	28.6641097316053
1__Main Tower	-11170.3519504319	27.9052285632605	29.5058587907822	-5951.35401760277	0.777301173615155	28.7880985617215
