Place	LiqEtlp	LiqRho	LiqMass	VapEtlp	VapRho	VapMass
Condenser	-10936.083794824	25.7693193516873	28.0995336626703	-6090.66231612472	0.77823256527088	28.0541354143786
42__Main Tower	-10946.8402210812	25.8877390221215	28.1966707984162	-6082.16382324558	0.776404722010761	28.0995336617309
41__Main Tower	-10958.6326209026	26.012376952822	28.2951499003612	-6073.36544143752	0.775320295964124	28.1456979257872
40__Main Tower	-10972.1437056096	26.1443640548622	28.3937272038668	-6064.48033538605	0.774111001425784	28.1921779237468
39__Main Tower	-10986.9816364315	26.2809614352982	28.49081835954	-6055.65020219084	0.772819167303372	28.2383554694515
38__Main Tower	-11002.6542781008	26.419029322167	28.5846420695341	-6047.03263344964	0.77149682343446	28.283476369117
37__Main Tower	-11018.6119936956	26.554897301742	28.6734094238954	-6038.7824176401	0.770196831990906	28.3267235719629
36__Main Tower	-11034.3005598996	26.6850503509389	28.7555540492635	-6031.05616936647	0.768975616908857	28.3673068266895
35__Main Tower	-11049.2272381554	26.8064649202633	28.8299039021512	-6023.98308958912	0.767883459926908	28.4045741655301
34__Main Tower	-11063.008040407	26.9169008252105	28.8957790869961	-6017.63700854108	0.766954315186574	28.4380681253552
33__Main Tower	-11075.3863892475	27.0150183742308	28.9530025637723	-6012.0593066675	0.766212219827911	28.4675609052564
32__Main Tower	-11086.2208150451	27.1003141006831	29.0018368746528	-6007.23240174557	0.765664967144357	28.4930480105734
31__Main Tower	-11095.5049053788	27.1731029513327	29.0428742979534	-6003.12682820339	0.765311833885204	28.5147109821796
30__Main Tower	-11103.2886848906	27.2341479154812	29.0769130379352	-5999.67939307849	0.765142728930525	28.5328636776812
29__Main Tower	-11109.698939707	27.2846142762107	29.1048446653681	-5996.80599373656	0.765138429151945	28.547896271295
28__Main Tower	-11114.884547072	27.3257949964241	29.1275665533817	-5994.43139081535	0.765281141753992	28.5602269131776
27__Main Tower	-11118.9996964173	27.3589860333332	29.1459228216425	-5992.47795107058	0.765550714201763	28.5702657528424
26__Main Tower	-11122.2034397581	27.3854406161007	29.1606707248442	-5990.87482261865	0.765927873779655	28.578391820872
25__Main Tower	-11124.6394442429	27.4062793596474	29.1724665185559	-5989.55980223502	0.766395070502555	28.5849408030834
24__Main Tower	-11126.4362241705	27.422482892027	29.1818644932891	-5988.47983328861	0.766936876575945	28.5902008298571
23__Main Tower	-11127.7050020171	27.4348865284861	29.1893238614455	-5987.59063209319	0.767540078157911	28.5944134848114
22__Main Tower	-11128.5400322478	27.4441885839949	29.1952195167294	-5986.85583746159	0.768193576378807	28.5977777798512
21__Main Tower	-11129.0199423046	27.4509646905021	29.1998541781453	-5986.24596001503	0.768888185643144	28.6004554870523
20__Main Tower	-11129.2095454246	27.4556843386519	29.2034702960806	-5985.73729947733	0.769616387556341	28.6025768244771
19__Main Tower	-11129.1617887798	27.4587274335682	29.206260911382	-5985.3109314552	0.770372078826827	28.6042458756213
18__Main Tower	-11128.9196416347	27.4603996710446	29.2083791354	-5984.95180826042	0.771150333727658	28.605545453757
17__Main Tower	-11128.5087407512	27.4608690070171	29.2098996080039	-5984.64934286112	0.771947557920117	28.6065336093268
16__Main Tower	-11127.959040535	27.4603539318603	29.210934144823	-5984.40008090414	0.772762223283058	28.6072283587459
15__Main Tower	-11127.3037440504	27.45907836091	29.2115900743916	-5984.18898451936	0.773589765815096	28.6077138461701
14__Main Tower	-11126.55675406	27.4571704952517	29.2119437333656	-5984.00839441636	0.774427676809563	28.6080325320557
13__Main Tower	-11125.7371084077	27.4547498679222	29.2120470492902	-5983.85312774592	0.775274187285474	28.6082130094293
12__Main Tower	-11124.8566889551	27.4518979548495	29.2119383715834	-5983.71936881403	0.776127963901407	28.608276275149
11__Main Tower	-11123.9249261088	27.4486791083345	29.2116477462325	-5983.60413214175	0.776987954552009	28.6082387489109
10__Main Tower	-11122.9495031807	27.4451458692978	29.2111997606446	-5983.50497516391	0.777853300805832	28.6081138774457
9__Main Tower	-11121.9368101874	27.4413422326741	29.2106151940994	-5983.4198307758	0.778723283625354	28.6079130622962
8__Main Tower	-11120.8922566628	27.4373058120108	29.209912055056	-5983.34690520488	0.779597288081982	28.607646220807
7__Main Tower	-11119.8204879353	27.4330692751023	29.2091062275369	-5983.2846128944	0.78047477943529	28.6073221406589
6__Main Tower	-11118.7255382373	27.4286613233495	29.2082118857281	-5983.23153595168	0.781355287095959	28.6069486980895
5__Main Tower	-11117.6101856754	27.424104825874	29.2072417053962	-5983.18639900637	0.782238393824658	28.6065329912578
4__Main Tower	-11116.5796636383	27.420233729993	29.2066698274689	-5983.09997466764	0.783110035017398	28.6063531329699
3__Main Tower	-11144.7058430626	27.6700163225299	29.3608119883355	-5967.06908421501	0.779713365473315	28.6977273199488
2__Main Tower	-11171.9707293514	27.9108115969828	29.5055598482698	-5951.5571766313	0.776411805448636	28.7875241068029
1__Main Tower	-11196.9301829803	28.1307322631301	29.6344243481679	-5937.34890545143	0.773419095715127	28.8711476002618
