Place	LiqEtlp	LiqRho	LiqMass	VapEtlp	VapRho	VapMass
Condenser	-10932.0937353117	25.7582587508553	28.1012134172606	-6089.94207868734	0.782318142668582	28.0549053911319
42__Main Tower	-10943.2922633245	25.8799256649343	28.2003064606774	-6081.26272194946	0.780426178624962	28.1012134172119
41__Main Tower	-10955.5333585102	26.0077909012499	28.3006413411131	-6072.28932451822	0.779277273045419	28.1482742789135
40__Main Tower	-10969.4655944382	26.1426978126902	28.4008622583776	-6063.24403099122	0.778006125318196	28.195588776488
39__Main Tower	-10984.6752019912	26.2819473179775	28.4992796745968	-6054.28357188919	0.776659958211696	28.2424877202146
38__Main Tower	-11000.6455241212	26.4220950210536	28.5940325704334	-6045.55623938634	0.775289475727355	28.2881716410513
37__Main Tower	-11016.7821693634	26.5590870751641	28.683295028236	-6037.24023771582	0.773954320342123	28.3317924189158
36__Main Tower	-11032.5571498834	26.6897354278702	28.765510152136	-6029.48750737602	0.772710509015495	28.3725500973016
35__Main Tower	-11047.4677028223	26.8109299001239	28.8395578123093	-6022.42338616362	0.771607669704237	28.4098026372088
34__Main Tower	-11061.1457176283	26.9205481089958	28.9048395129549	-6016.11621845131	0.770678511011432	28.4431208652776
33__Main Tower	-11073.359313114	27.0174166871293	28.9612720224193	-6010.59702590908	0.769944798339886	28.4723164881793
32__Main Tower	-11083.9933730844	27.1012071736222	29.0092081750962	-6005.84669977014	0.769411944774121	28.4974278471474
31__Main Tower	-11093.050678376	27.1723436453099	29.0493161094149	-6001.82525138791	0.769078023043281	28.5186760026267
30__Main Tower	-11100.6096495872	27.2317446311421	29.0824504767216	-5998.45459461193	0.768927174002477	28.536406869753
29__Main Tower	-11106.8036166981	27.2806403900251	29.1095397661437	-5995.6583377645	0.768942674301859	28.5510336785113
28__Main Tower	-11111.7840958465	27.3203588565775	29.1315015951222	-5993.3546214781	0.769104323693591	28.5629890569229
27__Main Tower	-11115.717377387	27.3522483316771	29.1491877015834	-5991.46467577976	0.769391385412669	28.5726905710784
26__Main Tower	-11118.7600293948	27.3775565528138	29.1633543561337	-5989.9174067774	0.76978430599022	28.5805194791364
25__Main Tower	-11121.0560305964	27.3974014279529	29.1746516022121	-5988.65094815565	0.770265468261041	28.5868102654183
24__Main Tower	-11122.7324383219	27.4127514153856	29.1836248236149	-5987.61290689814	0.770819513726802	28.591847859198
23__Main Tower	-11123.8984569216	27.4244261465238	29.1907233651594	-5986.75980777151	0.771433375014375	28.5958696924737
22__Main Tower	-11124.6461278714	27.4331073074724	29.1963124373678	-5986.05612233101	0.772096134750329	28.5990703831096
21__Main Tower	-11125.0518981779	27.4393545001632	29.2006858820099	-5985.47314384561	0.772798795605479	28.6016075124945
20__Main Tower	-11125.177824635	27.4436202076695	29.2040783756416	-5984.9878670852	0.773534017583508	28.603607544307
19__Main Tower	-11125.0799693929	27.4462877775652	29.206676413481	-5984.58195912935	0.774295856684141	28.6051713503047
18__Main Tower	-11124.7919084021	27.4476263731259	29.2086277780143	-5984.24085686122	0.775079522870389	28.6063791052391
17__Main Tower	-11124.3427469417	27.4478158701114	29.2100078405921	-5983.95421608018	0.775881496615276	28.6072875702127
16__Main Tower	-11123.7619401458	27.4470684708483	29.2109240270343	-5983.71821077192	0.776700163038868	28.6079169459128
15__Main Tower	-11123.0765884107	27.4455819217303	29.2114778661391	-5983.51878847385	0.777531221247913	28.6083458205392
14__Main Tower	-11122.3070424485	27.4435016839433	29.2117419996452	-5983.34865475247	0.778372267849212	28.6086146225394
13__Main Tower	-11121.4681833794	27.4409314649349	29.211766416279	-5983.20281505362	0.779221592893456	28.6087509098708
12__Main Tower	-11120.5714692148	27.4379500879431	29.2115883789362	-5983.07755656603	0.780077898337919	28.6087751228623
11__Main Tower	-11119.6260281133	27.4346201079803	29.2112372694041	-5982.96995447992	0.780940154668262	28.6087033583306
10__Main Tower	-11118.6385989858	27.4309903766731	29.2107372071193	-5982.87760713563	0.781807519328414	28.608548847136
9__Main Tower	-11117.6199009304	27.4271186668969	29.2101085860647	-5982.79848089076	0.782679285919844	28.6083228129313
8__Main Tower	-11116.5678127272	27.4230173496948	29.2093690443888	-5982.73081402294	0.783554850766557	28.608034999792
7__Main Tower	-11115.490455798	27.4187300938096	29.2085340851448	-5982.67305479312	0.784433690080678	28.6076940094786
6__Main Tower	-11114.3917263157	27.4142846936784	29.207617484276	-5982.62382151879	0.785315344296051	28.6073075167717
5__Main Tower	-11113.2750333743	27.4097057279103	29.2066315950162	-5982.58187416886	0.786199406534787	28.606882421881
4__Main Tower	-11112.245015559	27.4058328412288	29.2060575822363	-5982.49726457404	0.787071483226363	28.6067006999187
3__Main Tower	-11140.3499916857	27.6553818327095	29.3600563644329	-5966.46501283412	0.783651948192765	28.6980583705319
2__Main Tower	-11167.5678280819	27.8957568118088	29.5045707873326	-5950.96349229451	0.780331466977643	28.7877666232654
1__Main Tower	-11192.4847008633	28.115141511055	29.6331600835416	-5936.77352308457	0.777323852914047	28.8712508916276
