Place	LiqEtlp	LiqRho	LiqMass	VapEtlp	VapRho	VapMass
Condenser	-10929.7438848293	25.6773199389147	28.0142299842149	-6097.99840882696	0.779527874259485	28.0136579607939
42__Main Tower	-10930.0901267673	25.6777660272826	28.0152997639155	-6098.04812340067	0.77963996578915	28.01422998421
41__Main Tower	-10928.5816265911	25.6753474151596	28.0164655982741	-6097.81145494905	0.780528198818616	28.0148537370713
40__Main Tower	-10927.5096994269	25.6729333520544	28.0177358474666	-6097.56735592291	0.781415869687417	28.0155335632267
39__Main Tower	-10926.4331099839	25.6707948300579	28.019119625063	-6097.31490628276	0.782302899976907	28.016274343723
38__Main Tower	-10925.3708404151	25.6686148690307	28.0206268889047	-6097.0530790565	0.783189199937738	28.0170814006362
37__Main Tower	-10924.2987549652	25.6665232121312	28.02226854974	-6096.77951606826	0.784074572865117	28.0179605491651
36__Main Tower	-10923.2161553772	25.6645344066942	28.0240566046318	-6096.50487404178	0.784959823988132	28.0189181603327
35__Main Tower	-10922.1223615183	25.6622503853949	28.0260043050339	-6096.20218915322	0.785842836962172	28.0199612385076
34__Main Tower	-10921.0167432644	25.6603506294054	28.0281263727855	-6095.88498950772	0.786724616360735	28.0210975193167
33__Main Tower	-10919.8987670841	25.6585560157367	28.0304392820775	-6095.55061005098	0.787604898697977	28.0223355954956
32__Main Tower	-10918.7680633963	25.6568799405851	28.0329616323476	-6095.19814489801	0.788483535869133	28.0236850810812
31__Main Tower	-10917.6245231935	25.655338858596	28.0357146467987	-6094.82572705835	0.789360274101132	28.0251568284187
30__Main Tower	-10916.4684358335	25.6539533344678	28.0387228447922	-6094.43080520564	0.790234761837165	28.0267632181218
29__Main Tower	-10915.3006846256	25.6527495040302	28.0420149551116	-6094.01062729726	0.791106570129335	28.0285185499917
28__Main Tower	-10914.1230234233	25.6517611065453	28.0456251628896	-6093.56183008105	0.791975150890056	28.0304395737469
27__Main Tower	-10912.9384665604	25.6510323128235	28.0495948183054	-6093.08639096998	0.792840228704753	28.0325462133184
26__Main Tower	-10911.7518370799	25.650621659992	28.0539747832112	-6092.56700135818	0.79369982301863	28.0348625588344
25__Main Tower	-10910.570535508	25.650607521321	28.0588286566741	-6092.00618324319	0.794553332761409	28.0374182280752
24__Main Tower	-10909.4056149834	25.6510956982234	28.0642372068471	-6091.39654714255	0.795399017291466	28.0402502363806
23__Main Tower	-10908.2732801535	25.6522299330123	28.0703044498564	-6090.72841098757	0.79623452514137	28.0434055633884
22__Main Tower	-10907.1969688245	25.6542064162671	28.0771659611124	-6089.99088959211	0.797056636337252	28.0469446693558
21__Main Tower	-10906.2102281839	25.6572937111015	28.0850001820772	-6089.16779369462	0.797860981441705	28.0509462953459
20__Main Tower	-10905.3606611288	25.6618599374566	28.0940436890478	-6088.24094806994	0.798641791327158	28.0555139802613
19__Main Tower	-10904.7152880923	25.6684095140337	28.1046115940379	-6087.17644385075	0.799390123773834	28.0607848380383
18__Main Tower	-10904.36773133	25.6776321644118	28.1171243867809	-6085.94373698021	0.80009502949116	28.066941242725
17__Main Tower	-10904.447649355	25.6904670343166	28.1321424629545	-6084.49275932802	0.800741123588922	28.074226126063
16__Main Tower	-10905.1327614528	25.7081842069078	28.1504090467386	-6082.75957267061	0.801307772826669	28.0829625149437
15__Main Tower	-10906.663478243	25.7324838139916	28.1729007173027	-6080.65582126986	0.80176585363567	28.0935775592122
14__Main Tower	-10909.3593725633	25.7656078879923	28.2008814795778	-6078.07654233341	0.802080798784937	28.106630331388
13__Main Tower	-10913.6351444039	25.8104498511831	28.2359500993015	-6074.86698974344	0.802200227223862	28.1228406489207
12__Main Tower	-10920.0109311878	25.8706282449465	28.280059905453	-6070.8575994835	0.80206711328114	28.1431124230239
11__Main Tower	-10929.1020085532	25.9503666832792	28.3354748675549	-6065.84174233351	0.801610715910525	28.168538908884
10__Main Tower	-10941.6126247325	26.0546826585357	28.4046080759131	-6059.57256882621	0.800748117560337	28.2003686584738
9__Main Tower	-10958.1899500741	26.1881565444393	28.4896789892189	-6051.82576699146	0.799400940874633	28.239901961644
8__Main Tower	-10979.3483411843	26.3545069862779	28.5921463666822	-6042.41889547304	0.797506995720426	28.2882845786923
7__Main Tower	-11005.2273710639	26.5549758842365	28.7119556916644	-6031.27234578974	0.795037928588924	28.3461814642301
6__Main Tower	-11035.3862317796	26.7868086383683	28.8467955313492	-6018.51931585072	0.792036104188406	28.4133635722632
5__Main Tower	-11068.678968879	27.0422177567902	28.9917251031574	-6004.50783532551	0.788615722713003	28.4883267173985
4__Main Tower	-11089.4729074715	27.2031798714683	29.0817827400699	-5995.58186925857	0.786743883342257	28.5365303864723
3__Main Tower	-11111.3257555616	27.3954652983831	29.2018087920154	-5983.38118158226	0.784338328932106	28.6046413533288
2__Main Tower	-11140.5377628779	27.6485809672506	29.3549430580244	-5967.49128902646	0.780879597039696	28.694897177229
1__Main Tower	-11177.104821655	27.9631624942195	29.5395316921053	-5947.72186664426	0.776308602828152	28.80953522786
