Place	LiqEtlp	LiqRho	LiqMass	VapEtlp	VapRho	VapMass
Condenser	-10904.3459201465	25.5958469607011	28.0145496189438	-6094.82265139759	0.804488253295396	28.0138337146646
42__Main Tower	-10903.9551404842	25.5971153713002	28.0158807301843	-6094.69384115697	0.804478084425247	28.0145496189438
41__Main Tower	-10902.7586857766	25.5944139667281	28.0173204272691	-6094.4423499812	0.805365998881491	28.0153243703253
40__Main Tower	-10901.6400196533	25.5922603363441	28.0188772728605	-6094.18044259101	0.806253085830573	28.0161624107894
39__Main Tower	-10900.5799801002	25.590214310887	28.0205605527611	-6093.91042363287	0.807139516949437	28.0170687353111
38__Main Tower	-10899.5099404112	25.5882569659864	28.0223803587571	-6093.62858773763	0.808024982492473	28.0180487573115
37__Main Tower	-10898.4292715428	25.5864018323669	28.0243476950921	-6093.34496151124	0.80891026615139	28.019108358211
36__Main Tower	-10897.3373687315	25.5842592427895	28.0264746156135	-6093.03389322444	0.809793284438502	28.0202539502822
35__Main Tower	-10896.2336803982	25.5824929768399	28.0287744029024	-6092.70838352861	0.810675037742286	28.021492557636
34__Main Tower	-10895.1177494292	25.5808295910215	28.0312618036912	-6092.36559441667	0.811555243664429	28.0228319213124
33__Main Tower	-10893.9892720331	25.5792810637259	28.0339533382591	-6092.00552510054	0.81243382937319	28.0242806356082
32__Main Tower	-10892.8481812281	25.5778619913386	28.0368677094084	-6091.62594704197	0.813310513613089	28.0258483261436
31__Main Tower	-10891.6947644611	25.5765904643244	28.0400263496901	-6091.22462071603	0.814184974508085	28.0275458859769
30__Main Tower	-10890.5298284185	25.5754892739786	28.0434541608366	-6090.79914919576	0.815056822619235	28.0293857926627
29__Main Tower	-10889.3549291724	25.5745875763882	28.0471805181282	-6090.34662676098	0.815925562345603	28.0313825370116
28__Main Tower	-10888.1726925868	25.5739231881691	28.0512406403182	-6089.86868271768	0.816790943238316	28.0335532063467
27__Main Tower	-10886.9872590703	25.5735457547821	28.0556774650856	-6089.35071725674	0.817651232161087	28.0359182822503
26__Main Tower	-10885.8048996765	25.5735211194376	28.0605442176891	-6088.79477204063	0.818505891264239	28.0385027332655
25__Main Tower	-10884.6348685616	25.573937333645	28.0659079161397	-6088.19397736491	0.819353419302468	28.0413375062719
24__Main Tower	-10883.4905806507	25.5749129001058	28.071854129525	-6087.54233623489	0.820191777122177	28.0444615514396
23__Main Tower	-10882.3912334884	25.5766080393128	28.0784934115972	-6086.82895190507	0.821018250599239	28.0479245627036
22__Main Tower	-10881.3640298077	25.5792400283922	28.0859699737976	-6086.0412249413	0.821829150465851	28.0517906817498
21__Main Tower	-10880.4472032896	25.5831039806445	28.0944733272976	-6085.16523299397	0.822619740785101	28.0561434934371
20__Main Tower	-10879.6941034772	25.588600781608	28.1042537877196	-6084.17154437931	0.823382426160073	28.061092725862
19__Main Tower	-10879.1786487913	25.5962742359758	28.1156428603543	-6083.03799084568	0.824108359419038	28.0667831478428
18__Main Tower	-10879.0024901352	25.6068596919883	28.129079543412	-6081.72436209144	0.824784979314005	28.0734062143595
17__Main Tower	-10879.3042033067	25.6213462544012	28.1451433543359	-6080.18112064178	0.825395834410922	28.0812150003082
16__Main Tower	-10880.270673873	25.641053709563	28.164594121716	-6078.33739576358	0.825916750354333	28.09054279158
15__Main Tower	-10882.1504253708	25.6677226340383	28.1884168119489	-6076.10847812217	0.826318828416513	28.1018251977089
14__Main Tower	-10885.2677645118	25.7036105014249	28.2178661325919	-6073.38476866129	0.826564252636763	28.1156245262767
13__Main Tower	-10890.0349712109	25.7515758922149	28.2544993920464	-6070.01693304127	0.826600595982404	28.1326529894308
12__Main Tower	-10896.9570808871	25.8151154130393	28.3001761913645	-6065.83908150179	0.82636978344348	28.1537875656873
11__Main Tower	-10906.6199306673	25.8982918651277	28.3569901685531	-6060.6534776987	0.825801990653424	28.1800636117436
10__Main Tower	-10919.6378564067	26.0053566331325	28.4270847847058	-6054.24117603642	0.824819448388812	28.2126270023297
9__Main Tower	-10936.6150758928	26.1406293661961	28.5123026264259	-6046.41486765101	0.823354542516145	28.2526182357224
8__Main Tower	-10957.9022571802	26.3067579018851	28.6136461151792	-6037.00408239997	0.821349064547186	28.300963234027
7__Main Tower	-10983.5342591604	26.5041428604926	28.7306105180004	-6026.00770161516	0.818798010209746	28.3580659473517
6__Main Tower	-11012.9572249388	26.7292514160985	28.8605882010515	-6013.58693337617	0.815755889392586	28.4234484576738
5__Main Tower	-11045.0219719101	26.9741789936259	28.9986918996633	-6000.11035628592	0.812345720382676	28.4954717492242
4__Main Tower	-11064.7416145815	27.1262467736143	29.0833342644168	-5991.64720414795	0.81052054820816	28.5410879806792
3__Main Tower	-11086.444643985	27.3171223487034	29.2024480961564	-5979.45488903915	0.808013566452618	28.6091003373326
2__Main Tower	-11115.2768835375	27.5667856456649	29.3535452341611	-5963.66212366116	0.804446520250282	28.6986555351509
1__Main Tower	-11151.142237365	27.8755195709371	29.5348046525213	-5944.13170725448	0.799775814529817	28.811733281539
