Place	LiqEtlp	LiqRho	LiqMass	VapEtlp	VapRho	VapMass
Condenser	-10919.7782161521	25.6572801433464	28.0292508145657	-6095.63327288174	0.787814817141065	28.0217028477308
42__Main Tower	-10918.6351700155	25.6642428015586	28.043345671039	-6094.34240838241	0.787713762956629	28.0292508145541
41__Main Tower	-10916.5791831175	25.6682203922595	28.0572989038028	-6092.9503602836	0.788510743573326	28.0367287820091
40__Main Tower	-10914.5481014697	25.67217281105	28.0711049323251	-6091.56588581324	0.789307434262843	28.0441308419499
39__Main Tower	-10912.5453137097	25.6761103037486	28.0847606945035	-6090.1972653241	0.790104110743832	28.0514540448096
38__Main Tower	-10910.5747970462	25.6800477688037	28.0982661493119	-6088.84211850958	0.790900475914023	28.0586967681401
37__Main Tower	-10908.6412931398	25.6840058972027	28.1116248917842	-6087.50368974121	0.791696445938866	28.0658589790152
36__Main Tower	-10906.7505263347	25.6880125978691	28.1248449081279	-6086.1712355287	0.792490871634099	28.0729425548761
35__Main Tower	-10904.9094774512	25.6921047751936	28.1379395046485	-6084.85314599576	0.793283575428382	28.0799516771591
34__Main Tower	-10903.1267267973	25.696330542948	28.1509284509533	-6083.5449481236	0.794073733445218	28.0868933150637
33__Main Tower	-10901.4128824671	25.7007519742927	28.1638393854366	-6082.24441980725	0.794860356329367	28.0937778202558
32__Main Tower	-10899.781112786	25.7054485058665	28.1767095389828	-6080.94835426366	0.795642113141027	28.1006196570676
31__Main Tower	-10898.2478046827	25.710521132295	28.1895878404634	-6079.65460707052	0.796418095142231	28.1074382966502
30__Main Tower	-10896.8333723856	25.7160975438649	28.2025374736336	-6078.35307083569	0.797184442295765	28.1142593071461
29__Main Tower	-10895.5632424924	25.7223383705593	28.2156389572461	-6077.03961501922	0.797939547587724	28.1211156745353
28__Main Tower	-10894.4690410218	25.7294446934358	28.2289938149632	-6075.70538889891	0.798680058213657	28.1280493891455
27__Main Tower	-10893.5900037367	25.7376669586021	28.2427288832209	-6074.33922722595	0.799401767756608	28.1351133288711
26__Main Tower	-10892.9746200326	25.7473153630637	28.2570012649178	-6072.92754658334	0.80009957033253	28.1423734588048
25__Main Tower	-10892.6824988852	25.7587716505835	28.2720038620042	-6071.45340246747	0.8007670979814	28.1499113435312
24__Main Tower	-10892.7864068914	25.7725020240396	28.2879712932068	-6069.89609079157	0.80139655953319	28.1578269260062
23__Main Tower	-10893.3743656062	25.7890705013351	28.3051858014825	-6068.23369859769	0.801979685795546	28.1662414565105
22__Main Tower	-10894.5515989361	25.8091514570425	28.3239824529365	-6066.42901382347	0.802502418249232	28.1753003449357
21__Main Tower	-10896.4419821415	25.8335392417109	28.3447524999631	-6064.45148946634	0.802953146875607	28.1851755466101
20__Main Tower	-10899.1884582935	25.8631516346407	28.3679432154708	-6062.26057871788	0.803316431657831	28.1960668649337
19__Main Tower	-10902.9516502619	25.8990223240987	28.3940518293447	-6059.81087388944	0.803574920393105	28.2082012615259
18__Main Tower	-10907.9056827291	25.9422764155751	28.4236105173936	-6057.05892580774	0.803710666567553	28.2218289274458
17__Main Tower	-10914.2300133163	25.9940811477989	28.4571589423398	-6053.93597344084	0.803701058705162	28.237214552271
16__Main Tower	-10922.0961210417	26.0555642345034	28.4952010441879	-6050.40756180383	0.803528939246316	28.2546220671455
15__Main Tower	-10931.6514929532	26.1276240709815	28.5381442282647	-6046.42550225815	0.803176850755218	28.2742913611052
14__Main Tower	-10942.9765273592	26.2110417705323	28.5862224656265	-6041.97410511226	0.802636435000098	28.2964063863035
13__Main Tower	-10956.0958474271	26.3059294224696	28.6394104525893	-6037.01377340372	0.801897007365008	28.321055978906
12__Main Tower	-10970.9126113942	26.4117600544211	28.6973432732912	-6031.58647680833	0.800970780285742	28.3481917098487
11__Main Tower	-10987.206706771	26.5272022144368	28.7592627434753	-6025.74994114932	0.799878300416585	28.3775906763575
10__Main Tower	-11004.6236215125	26.6500524426882	28.8240138816605	-6019.59537883445	0.798654099929515	28.4088340564247
9__Main Tower	-11022.712063079	26.7773942893048	28.8901086174664	-6013.26091528754	0.797348454653827	28.441312479022
8__Main Tower	-11040.9293725374	26.9057265537074	28.9558575862066	-6006.88491824816	0.796014237313397	28.47426502008
7__Main Tower	-11058.7300415233	27.0314282947582	29.0195490653641	-6000.63045835459	0.794711928387701	28.50684987139
6__Main Tower	-11075.6199773028	27.1511386618901	29.0796364088563	-5994.66399871094	0.793501223795716	28.538234255895
5__Main Tower	-11091.1931220232	27.2620601973023	29.1348912696565	-5989.10548584647	0.792427528504589	28.5676838474859
4__Main Tower	-11097.7807893646	27.3109457351893	29.1598040864126	-5986.50474976873	0.79240313346663	28.5812218969605
3__Main Tower	-11122.1420731047	27.5263689328595	29.2933917691662	-5972.7085732121	0.78954908113476	28.6591558657949
2__Main Tower	-11149.900106603	27.769672135255	29.4399881172742	-5957.18115776641	0.786175226979746	28.7482501012835
1__Main Tower	-11179.7722987111	28.0296909913662	29.5923865671238	-5940.56100991749	0.782454459704589	28.8454028527406
