Place	LiqEtlp	LiqRho	LiqMass	VapEtlp	VapRho	VapMass
Condenser	-10902.5061612812	25.6040003804946	28.0309975059122	-6093.2977537809	0.804366377212889	28.0226735066479
42__Main Tower	-10901.2623999559	25.6116882357999	28.0464862387452	-6091.87631041561	0.804251820484859	28.0309975058988
41__Main Tower	-10899.1275714164	25.6163915197353	28.0617428478252	-6090.36570427064	0.805036795329861	28.0392026725235
40__Main Tower	-10897.0287006127	25.621040942134	28.0767641062528	-6088.87231248455	0.805821968182236	28.0472838161352
39__Main Tower	-10894.9697680872	25.6256514840816	28.0915500867286	-6087.4016289786	0.806607382226311	28.0552392591317
38__Main Tower	-10892.9554616232	25.630243904116	28.1061047215865	-6085.95233602347	0.807392858558102	28.0630690576785
37__Main Tower	-10890.9913853967	25.634846056238	28.1204364850079	-6084.52277669708	0.808177540990856	28.0707752927578
36__Main Tower	-10889.0843162248	25.6394945219295	28.1345592264864	-6083.111991565	0.808960869752779	28.0783624245529
35__Main Tower	-10887.2425209066	25.6442366268279	28.1484931899806	-6081.71864212381	0.809742174147	28.0858377250788
34__Main Tower	-10885.4761486159	25.649132926584	28.1622662590618	-6080.3404499218	0.810520458776084	28.0932118066905
33__Main Tower	-10883.7977141752	25.654260259828	28.1759154743591	-6078.97420598407	0.811294405448594	28.1004992670189
32__Main Tower	-10882.2226901081	25.6597154799735	28.1894888750905	-6077.61777597194	0.812063135551394	28.1077194737967
31__Main Tower	-10880.7702271415	25.6656199889058	28.2030477203029	-6076.26124005341	0.812822830378248	28.1148975155721
30__Main Tower	-10879.4640236778	25.6721252011604	28.2166691457644	-6074.90069594273	0.813571987666042	28.1220653458429
29__Main Tower	-10878.3333637374	25.6794190614426	28.2304493062892	-6073.52769093734	0.814307390249304	28.1292631476199
28__Main Tower	-10877.4143385304	25.6877337124914	28.2445070360355	-6072.13166957804	0.815025031640012	28.1365409412374
27__Main Tower	-10876.7512569341	25.6973543511336	28.2589880242489	-6070.69997533302	0.815720109003828	28.1439604478594
26__Main Tower	-10876.3982315406	25.7086291986361	28.2740694413045	-6069.21691109991	0.816386654335558	28.1515972009298
25__Main Tower	-10876.4208951539	25.7219803204005	28.2899648466241	-6067.66349822484	0.81701743050283	28.159542862644
24__Main Tower	-10876.8981519438	25.7379147245803	28.306929049348	-6066.02010258915	0.817604924901876	28.1679076454565
23__Main Tower	-10877.9237918657	25.7570347213191	28.3252623555912	-6064.25246665758	0.81813597942268	28.1768226511766
22__Main Tower	-10879.6076843382	25.7800457710734	28.3453133052638	-6062.33365328451	0.818600187426239	28.1864418130057
21__Main Tower	-10882.0761352603	25.8077594339067	28.3674785699658	-6060.22743649788	0.818983512310046	28.1969429513421
20__Main Tower	-10885.4707992123	25.8410875112578	28.3921981713541	-6057.89353058271	0.819270278267988	28.2085272314711
19__Main Tower	-10889.9478662085	25.8809336162815	28.4199436604247	-6055.29500089546	0.819444528330498	28.2214160557306
18__Main Tower	-10895.6591395803	25.928599826942	28.4511965356835	-6052.36595309776	0.819485037452526	28.235844180053
17__Main Tower	-10902.762709213	25.9847321493039	28.4864142608234	-6049.0793626426	0.819376571495928	28.2520477090872
16__Main Tower	-10911.5816109628	26.0511267952482	28.5259821914748	-6045.38851645409	0.819102213197509	28.2702457531204
15__Main Tower	-10921.6567667417	26.126520604762	28.570152016602	-6041.26600301699	0.818650942031227	28.290615140914
14__Main Tower	-10933.5679856617	26.2129921067031	28.6189712801389	-6036.70661926979	0.818019123860692	28.3132588999114
13__Main Tower	-10947.0701736883	26.3096388312096	28.6722139194317	-6031.69918104128	0.817205698626391	28.338171340275
12__Main Tower	-10962.016029198	26.4155567249552	28.7293272323314	-6026.30226965435	0.816229297798401	28.3652052758297
11__Main Tower	-10978.1208633513	26.5290247210041	28.7894137140813	-6020.582046584	0.815116216319334	28.3940493957607
10__Main Tower	-10995.0176646378	26.6476954432958	28.8512636623901	-6014.64861733454	0.813908253142192	28.4242247189195
9__Main Tower	-11012.2418504376	26.7686135066342	28.9134444616884	-6008.62308268429	0.81265162123929	28.4551069760389
8__Main Tower	-11029.3175783866	26.888625977769	28.9744366519236	-6002.6508203074	0.811401542499667	28.4859761138598
7__Main Tower	-11045.764352908	27.0045654314349	29.0327911153962	-5996.86977788867	0.810210521518233	28.5160862009353
6__Main Tower	-11061.1798255624	27.1136863228605	29.0872735670823	-5991.41291358712	0.809128988469602	28.5447420029464
5__Main Tower	-11075.2565522342	27.2138499746867	29.1369665428558	-5986.3742282731	0.808192996673571	28.5713658617125
4__Main Tower	-11081.0905448161	27.2573166979082	29.1591291433058	-5984.03853598659	0.808241540641111	28.5834630403415
3__Main Tower	-11105.3053987037	27.4716293095573	29.2920602595429	-5970.24946610131	0.805313192107009	28.6612989962223
2__Main Tower	-11132.8196406319	27.7127246615544	29.4374480613338	-5954.79339972103	0.801874408478591	28.7499407294208
1__Main Tower	-11162.324944859	27.9696737727974	29.5882016521997	-5938.28204807992	0.798092074756319	28.8462791227682
