Place	LiqEtlp	LiqRho	LiqMass	VapEtlp	VapRho	VapMass
Condenser	-10930.2585545613	25.6767831670191	28.0130655967045	-6098.06878525523	0.77959447235655	28.0130353068235
42__Main Tower	-10930.2559558801	25.6766383298945	28.0131222405191	-6098.0941659971	0.779533677688777	28.0130655967037
41__Main Tower	-10929.3911230426	25.6739683098614	28.0131894740397	-6097.9643176388	0.7804299163733	28.0131015692124
40__Main Tower	-10928.3931439863	25.6708712170551	28.0132692638833	-6097.83367113604	0.78132613385325	28.013144271136
39__Main Tower	-10927.3860354794	25.6677556576369	28.0133639432076	-6097.70201270479	0.78222231332619	28.0131949532798
38__Main Tower	-10926.4607724699	25.6649224081755	28.0134762829145	-6097.56908862533	0.783118434654171	28.0132551003419
37__Main Tower	-10925.0477625138	25.6620208753723	28.0136095757964	-6097.43459752422	0.784014473642877	28.0133264758275
36__Main Tower	-10924.5903297414	25.6592443120162	28.0137677369894	-6097.29818124303	0.784910401147638	28.0134111750303
35__Main Tower	-10923.1579228985	25.6563247850424	28.0139554242638	-6097.15941391038	0.785806181943358	28.0135116882021
34__Main Tower	-10922.7143267821	25.6536478673106	28.0141781854551	-6097.02287463138	0.786703649991953	28.013630977475
33__Main Tower	-10921.2452030109	25.6506761301172	28.0144426400381	-6096.87778782663	0.787599002128537	28.0137725708416
32__Main Tower	-10920.5015713389	25.64861514833	28.0147567044231	-6096.87859834972	0.788615406771791	28.0139406776398
31__Main Tower	-10919.3578101804	25.6452997328228	28.0151298739326	-6096.72273241764	0.789510115532211	28.0141403314239
30__Main Tower	-10918.3413270034	25.6424769028146	28.0155735806573	-6096.55856270817	0.79040416240638	28.0143775688828
29__Main Tower	-10917.3950697695	25.6399816273811	28.0161016555864	-6096.38773682611	0.791297648052503	28.0146596575199
28__Main Tower	-10916.3796116221	25.6369771549562	28.0167309362052	-6096.20858682914	0.792190397447239	28.0149953903417
27__Main Tower	-10915.6231895206	25.6351828575658	28.0174820788518	-6096.01788895117	0.7930820830938	28.0153954734733
26__Main Tower	-10914.5365649031	25.6324182312304	28.0183806617739	-6095.81485507123	0.79397254176427	28.0158730438171
25__Main Tower	-10913.3848741286	25.6297539109852	28.0194587051798	-6095.59674915383	0.794861399419109	28.0164443708242
24__Main Tower	-10912.3795606444	25.6275629904815	28.020756796138	-6095.3594634703	0.795748082937299	28.0171298223723
23__Main Tower	-10911.3691755828	25.6255685948742	28.0223270996587	-6095.10890808569	0.79663284220339	28.0179552142164
22__Main Tower	-10910.3570076356	25.6238372149774	28.0242376780965	-6094.81426509874	0.797512315354232	28.0189537220682
21__Main Tower	-10909.349240167	25.6224638947216	28.0265787514524	-6094.48287636932	0.798386374904212	28.0201686246213
20__Main Tower	-10908.3566942867	25.621586076727	28.0294718432657	-6094.10273680315	0.799252676015789	28.0216572787683
19__Main Tower	-10907.3975252723	25.6214044461919	28.0330832154204	-6093.66085769684	0.800108151342431	28.0234969249361
18__Main Tower	-10906.501366743	25.6222142899394	28.0376436597099	-6093.13599469211	0.800947909693056	28.0257932088132
17__Main Tower	-10905.7156549387	25.6244525674926	28.0434776649316	-6092.50156151361	0.801765027616138	28.0286927272248
16__Main Tower	-10905.1152011996	25.6287681842959	28.051046192406	-6091.71266895776	0.802548259066038	28.0324014573963
15__Main Tower	-10904.8165182795	25.6361261790774	28.0610090990362	-6090.71560692519	0.803282238457196	28.0372118129226
14__Main Tower	-10904.9989403314	25.6479600115126	28.0743147193074	-6089.42872951761	0.803943636244244	28.0435418970874
13__Main Tower	-10905.9350338017	25.66638963912	28.0923255573564	-6087.73138629564	0.80449678126189	28.0519916688119
12__Main Tower	-10908.0327851423	25.6945231577379	28.1169875545072	-6085.45674202175	0.804891516235438	28.0634211792332
11__Main Tower	-10911.890521888	25.736850078767	28.1510421730492	-6082.35965697104	0.805052191205059	28.0790547601873
10__Main Tower	-10918.3603058362	25.799700144665	28.1982564608367	-6078.10918599638	0.804876016498763	28.1006089702265
9__Main Tower	-10928.5924297919	25.8915500293296	28.2635913940667	-6072.24721987078	0.804218703153423	28.1304254989778
8__Main Tower	-10944.0821960292	26.0235400336012	28.3531256421009	-6064.20554375922	0.802901700479893	28.1715538640187
7__Main Tower	-10966.4717849812	26.2079923890521	28.4734035900252	-6053.32441248249	0.80071756578021	28.2276633493948
6__Main Tower	-10997.224100377	26.4563340721959	28.6297729491283	-6038.94990961308	0.797467116966745	28.3025768255024
5__Main Tower	-11036.9206321189	26.7740691313192	28.8234971013689	-6020.74442658976	0.793052773513266	28.3991793581082
4__Main Tower	-11069.5945427822	27.0360637996749	28.979244270801	-6005.67634899496	0.789525311255711	28.4804053059655
3__Main Tower	-11089.1085686153	27.2076917173466	29.0878666427897	-5994.82987738699	0.787483350155397	28.540195276793
2__Main Tower	-11119.3922003244	27.46863617531	29.2475366464547	-5978.58751790217	0.78391669732808	28.631204310274
1__Main Tower	-11163.0193580187	27.8418663165892	29.4685742641339	-5955.36319887763	0.778387965297894	28.7645608121551
