Place	LiqEtlp	LiqRho	LiqMass	VapEtlp	VapRho	VapMass
Condenser	-10912.9856478961	25.6222425232255	28.0133380975533	-6095.84730032211	0.796085305972775	28.0131817354794
42__Main Tower	-10912.9724675134	25.6224227494929	28.0136293765258	-6095.82068856726	0.796083233440989	28.0133380975531
41__Main Tower	-10911.62960729	25.6199031910181	28.0139593269169	-6095.67310537189	0.796978852162566	28.0135153168054
40__Main Tower	-10910.6150766688	25.6169749585734	28.0143330209309	-6095.52694660056	0.797876127535163	28.0137160855527
39__Main Tower	-10909.8641642029	25.6149524233355	28.0147562033188	-6095.52265393207	0.798894458406642	28.0139434943375
38__Main Tower	-10909.1090990345	25.6114387407322	28.0152353861179	-6095.36010231372	0.799789166803929	28.0142010434456
37__Main Tower	-10907.6736530156	25.6087898084979	28.0157779598495	-6095.19036868978	0.800683334561402	28.0144927006467
36__Main Tower	-10906.7311042268	25.6062986637976	28.0163923254283	-6095.0154145426	0.801577108402441	28.0148229689891
35__Main Tower	-10905.7150375724	25.6036387426239	28.0170880525071	-6094.83402974019	0.802470382866847	28.0151969672062
34__Main Tower	-10904.9369412435	25.6018472461354	28.0178760721292	-6094.64332758284	0.803362913742101	28.015620526207
33__Main Tower	-10903.7077666196	25.5988774498755	28.0187689146595	-6094.44466403192	0.804254788185139	28.016100306438
32__Main Tower	-10902.7048825849	25.5962208340833	28.0197810084258	-6094.23609528106	0.805145821848854	28.0166439427911
31__Main Tower	-10901.6933752598	25.5938844173031	28.0209290609137	-6094.01586467538	0.806035831305409	28.0172602264434
30__Main Tower	-10900.6725718041	25.5916362089638	28.022232553591	-6093.78149973184	0.806924554399382	28.0179593369086
29__Main Tower	-10899.641947944	25.5894924199853	28.0237143947418	-6093.54265990237	0.807812712621338	28.0187531431909
28__Main Tower	-10898.6012534772	25.5874737012221	28.0254017938328	-6093.272022345	0.808697908289779	28.0196556010023
27__Main Tower	-10897.550702186	25.5856068014132	28.0273274484695	-6092.98085866165	0.809580883975552	28.0206832846241
26__Main Tower	-10896.4912563268	25.5839269349366	28.0295311745082	-6092.66464397473	0.810460985469708	28.021856108685
25__Main Tower	-10895.4250496199	25.5824811745075	28.0320621664186	-6092.31974243684	0.811337509322778	28.0231983190658
24__Main Tower	-10894.356012567	25.5813333227884	28.0349821555024	-6091.94081906988	0.812209424576497	28.0247398663419
23__Main Tower	-10893.2907925247	25.5805709159335	28.0383698475362	-6091.52052411533	0.813075254794671	28.0265183238233
22__Main Tower	-10892.2401018317	25.5803152931259	28.0423271812579	-6091.04948682761	0.813932967656412	28.0285815809514
21__Main Tower	-10891.2206848716	25.5807360610703	28.0469881704165	-6090.51948344913	0.814780081955338	28.0309916389121
20__Main Tower	-10890.2581747385	25.5820718271307	28.052531392498	-6089.90623897722	0.815611724199804	28.0338299677966
19__Main Tower	-10889.391217812	25.5846598087833	28.0591975826273	-6089.19439628822	0.816422872753704	28.0372050633487
18__Main Tower	-10888.6773840358	25.5889778783674	28.0673142856258	-6088.35580659334	0.817205420641704	28.0412630742713
17__Main Tower	-10888.2015491211	25.5957037476466	28.0773300817354	-6087.35093245181	0.817948149704023	28.0462026575443
16__Main Tower	-10888.0876116465	25.6057972084099	28.0898614164741	-6086.12486670432	0.81863440838858	28.0522955344849
15__Main Tower	-10888.5145291331	25.6206121796763	28.1057552336539	-6084.60401551604	0.819241447153786	28.0599144834588
14__Main Tower	-10889.7375693597	25.6420447793545	28.1261697683435	-6082.68839496494	0.819737755666173	28.0695705164492
13__Main Tower	-10892.115049582	25.6727195838586	28.1526726695665	-6080.23611352669	0.82007745150327	28.0819603142702
12__Main Tower	-10896.1390563596	25.7162045874943	28.1873476726832	-6077.06751649682	0.820202268732936	28.0980227940898
11__Main Tower	-10902.4646569633	25.7772191227526	28.232884527286	-6072.92957969902	0.820028256067038	28.1189984685667
10__Main Tower	-10911.924631605	25.8617491682444	28.2925972989676	-6067.52856998022	0.819457785591961	28.146474808575
9__Main Tower	-10925.4976823371	25.9768084072885	28.3702721394052	-6060.48377685524	0.818365516981249	28.1823828057682
8__Main Tower	-10944.2395243708	26.1301678728284	28.469699762519	-6051.41572572216	0.816623500852756	28.2288845940264
7__Main Tower	-10968.9969924569	26.3282067279403	28.5937461068384	-6039.98136917114	0.81411934740119	28.288068937675
6__Main Tower	-11000.1167886879	26.5739300659927	28.7429484706674	-6025.99073574482	0.810791776370586	28.3613802068001
5__Main Tower	-11037.0087738809	26.8637735224819	28.913979597366	-6009.59823855153	0.806693801569036	28.4487992454805
4__Main Tower	-11063.3951571174	27.0721050458168	29.0344565985601	-5997.73498886086	0.803952683923266	28.5128552870482
3__Main Tower	-11083.9937878329	27.2531621710629	29.148155880633	-5986.21750110314	0.801663708935098	28.5767159542741
2__Main Tower	-11113.535595444	27.5083146404022	29.3033140505027	-5970.19562091617	0.798070763642899	28.667058911856
1__Main Tower	-11153.0954527362	27.8475702837239	29.5032490261708	-5948.88427143176	0.792949107661227	28.7898962182099
