Place	LiqEtlp	LiqRho	LiqMass	VapEtlp	VapRho	VapMass
Condenser	-10915.4408310035	25.6438987127395	28.0296806058001	-6095.03958316817	0.791950625636029	28.0219412798633
42__Main Tower	-10914.2725398344	25.6510392050534	28.0441197143814	-6093.716370982	0.791846288463446	28.029680605788
41__Main Tower	-10912.1966542039	25.65519507525	28.058395608694	-6092.29497436702	0.79264036785957	28.0373383327692
40__Main Tower	-10910.148269027	25.6593186713973	28.0725031558206	-6090.88361133105	0.793434281901724	28.0449086635894
39__Main Tower	-10908.1309144303	25.6634212771367	28.0864399251839	-6089.48969955542	0.794228244335514	28.0523888918039
38__Main Tower	-10906.1487362756	25.6675190914937	28.1002067058864	-6088.11105670565	0.795021945248944	28.0597777340346
37__Main Tower	-10904.2066798456	25.6716344115747	28.1138081387997	-6086.74804733233	0.795815263978758	28.0670755997515
36__Main Tower	-10902.3107170658	25.6757971078823	28.1272534915404	-6085.39814564304	0.796607026708256	28.0742849206969
35__Main Tower	-10900.4681306868	25.6800464599036	28.1405576102624	-6084.06134587271	0.797397026794948	28.0814105544528
34__Main Tower	-10898.6878691931	25.6844334365357	28.1537420887888	-6082.73573208808	0.798184371261629	28.0884602796102
33__Main Tower	-10896.9809885013	25.6890235209314	28.166836702823	-6081.4189066144	0.798968013731724	28.0954454033254
32__Main Tower	-10895.3611991491	25.6939001966766	28.1798811643783	-6080.10743027589	0.799746544162675	28.1023815056409
31__Main Tower	-10893.8455403515	25.6991692290381	28.192927258371	-6078.79872161252	0.800518900715477	28.1092893485407
30__Main Tower	-10892.4552045264	25.7049638890224	28.2060414280723	-6077.48279232879	0.801281263757524	28.1161959808662
29__Main Tower	-10891.2165369472	25.7114512748107	28.219307876436	-6076.15492470783	0.802031813148393	28.1231360721077
28__Main Tower	-10890.1622338531	25.7188398775174	28.2328322423092	-6074.80589097979	0.802767051793195	28.1301535073906
27__Main Tower	-10889.3327567402	25.7273885047567	28.2467458882266	-6073.42408598828	0.803482599496741	28.1373032705487
26__Main Tower	-10888.7779677682	25.7374165987261	28.2612107908828	-6071.99551506022	0.804173180763185	28.1446536287553
25__Main Tower	-10888.5589670041	25.7493158399174	28.2764249436293	-6070.50269509719	0.80483220092476	28.1522886059188
24__Main Tower	-10888.7500707214	25.7635626775732	28.2926280449568	-6068.92655688277	0.805452452396868	28.1603106861081
23__Main Tower	-10889.4408036125	25.7807310271503	28.3101070358021	-6067.23795630797	0.806022895525596	28.1688436134737
22__Main Tower	-10890.7376778783	25.8015037686673	28.329200737078	-6065.40643822344	0.806531950589147	28.1780350402691
21__Main Tower	-10892.765390776	25.8266808148491	28.350302406064	-6063.39846746236	0.806966815618954	28.1880586076898
20__Main Tower	-10895.6668880839	25.857180389018	28.3738584724958	-6061.17362052691	0.807312011942555	28.1991148165781
19__Main Tower	-10899.601510842	25.8940286278598	28.4003610707826	-6058.68658108263	0.807550125077717	28.211429758794
18__Main Tower	-10904.7402535909	25.9383315844791	28.4303313735889	-6055.89396887132	0.807663301179477	28.2252504623179
17__Main Tower	-10911.2569819678	25.9912220718495	28.4642904057015	-6052.73083206331	0.807629770378445	28.240835326776
16__Main Tower	-10919.3145712682	26.0537744255042	28.5027144006401	-6049.16209244816	0.807432547968377	28.2584380338825
15__Main Tower	-10929.0421847321	26.1267921253914	28.5459734401184	-6045.14454539855	0.807055818342839	28.2782836381768
14__Main Tower	-10940.5209430584	26.2110122739016	28.5942556750196	-6040.664660643	0.806492237104128	28.3005365705769
13__Main Tower	-10953.7520895468	26.3064182109164	28.647485069046	-6035.68879731033	0.805733569768118	28.3252622775095
12__Main Tower	-10968.6106141696	26.4123358193081	28.7052475351381	-6030.26920154509	0.804794168490847	28.3523871728337
11__Main Tower	-10984.8716247903	26.5273703446424	28.7667461887922	-6024.45657457235	0.803694410737901	28.3816649381164
10__Main Tower	-11002.1787757101	26.6492817227044	28.8308074400461	-6018.35266593381	0.802472153351047	28.4126596313697
9__Main Tower	-11020.0573071424	26.7750719701478	28.8959521837585	-6012.09160182092	0.801177330240425	28.4447556654285
8__Main Tower	-11037.9992367507	26.9013816603322	28.9605299193942	-6005.81614673106	0.79986251695018	28.4772000049555
7__Main Tower	-11055.4691633511	27.0246804413999	29.0228931769224	-5999.67824007873	0.798586680079437	28.509173247968
6__Main Tower	-11071.9960809007	27.1417618379423	29.08157441934	-5993.83890523555	0.797407247016455	28.5398765945838
5__Main Tower	-11087.1944117905	27.2499816567848	29.1354258923646	-5988.4109795115	0.796367274523889	28.5686156439923
4__Main Tower	-11093.5896888505	27.2974889476445	29.1596401569071	-5985.87732290784	0.796360940398076	28.5817885201592
3__Main Tower	-11117.90379779	27.5126580440431	29.2930619268428	-5972.08300786342	0.79348834177743	28.6596977318102
2__Main Tower	-11145.6094533819	27.7553735521214	29.4393524759867	-5956.57165321302	0.790097519025777	28.7486775683791
1__Main Tower	-11175.3907198002	28.0146216913903	29.591334409452	-5939.98113615716	0.78636211411933	28.8456242053569
