Place	LiqEtlp	LiqRho	LiqMass	VapEtlp	VapRho	VapMass
Condenser	-10917.2849127063	25.635833196009	28.0130748221619	-6096.38717471646	0.792008234727108	28.0130403570877
42__Main Tower	-10917.2819906445	25.6356683505986	28.0131390854412	-6096.41139076112	0.791946224674218	28.0130748221618
41__Main Tower	-10916.3814633865	25.6328849550673	28.0132150868655	-6096.28547342749	0.792843341384629	28.0131156047248
40__Main Tower	-10915.4137671034	25.629891647058	28.0133049564741	-6096.15862550266	0.793740427340302	28.013163841431
39__Main Tower	-10914.5115895318	25.6271262195922	28.0134112113835	-6096.03061578759	0.79463746397069	28.0132208855445
38__Main Tower	-10913.0787572847	25.6241546501593	28.0135368277715	-6095.90117109737	0.795534429109926	28.0132883361714
37__Main Tower	-10912.6376817572	25.6214158753304	28.0136853265966	-6095.76996836764	0.796431296232231	28.0133680841476
36__Main Tower	-10911.2021836703	25.6184768002214	28.0138608768881	-6095.63662524602	0.797328033495415	28.0134623665589
35__Main Tower	-10910.7585723514	25.6157781468777	28.0140684206286	-6095.50068872142	0.798224602519778	28.0135738323784
34__Main Tower	-10909.7501520474	25.6127794409371	28.0143138248543	-6095.36672108614	0.799122869135887	28.013705621849
33__Main Tower	-10908.8728420855	25.6102520982527	28.0146040684962	-6095.37486221114	0.800142443490421	28.0138614631679
32__Main Tower	-10907.3966327544	25.6073316362263	28.0149474742465	-6095.22744043061	0.801038353206329	28.0140457912524
31__Main Tower	-10906.4024625896	25.6047391532087	28.0153539997396	-6095.07102345171	0.801933551417632	28.0142638951204
30__Main Tower	-10905.4980456919	25.6021139627682	28.0158356081938	-6094.90835307565	0.802828233714402	28.0145221029637
29__Main Tower	-10904.611861043	25.5998580946586	28.0164067472855	-6094.73843968226	0.803722288710409	28.0148280177081
28__Main Tower	-10903.523959951	25.5966113221555	28.0170849778254	-6094.55956421212	0.804615529058467	28.0151908213339
27__Main Tower	-10902.5581890103	25.5941690567314	28.01789181284	-6094.36791020883	0.805507563509856	28.0156216743489
26__Main Tower	-10901.7442759987	25.5923458773744	28.0188538560934	-6094.16395255055	0.806398323331733	28.0161342488872
25__Main Tower	-10900.5395393194	25.5895579196372	28.020004371599	-6093.94389064468	0.807287323484525	28.0167454519412
24__Main Tower	-10899.5392225812	25.5874442368899	28.0213854792875	-6093.70328863881	0.808173929075851	28.0174764221878
23__Main Tower	-10898.5343154184	25.5855387223009	28.0230512671154	-6093.44706952818	0.809058273025826	28.0183539241872
22__Main Tower	-10897.5285614143	25.5839115104778	28.0250722518003	-6093.14719774597	0.809937145678056	28.0194123239589
21__Main Tower	-10896.5288090876	25.5826626502184	28.0275418311981	-6092.80808303055	0.810810084050696	28.0206964197011
20__Main Tower	-10895.5468348946	25.5819364498799	28.0305856824952	-6092.41888567248	0.811674743781659	28.0222655345833
19__Main Tower	-10894.6021437332	25.5819429650587	28.0343755148542	-6091.96483117013	0.812527702538043	28.024199474671
18__Main Tower	-10893.7262435306	25.5829901511584	28.0391492381318	-6091.42848490776	0.813364326784335	28.0266072406157
17__Main Tower	-10892.9691233737	25.5855318371094	28.045240523167	-6090.76940596668	0.814175581557529	28.0296397901657
16__Main Tower	-10892.4089865913	25.5902389295185	28.0531219526018	-6089.95501253528	0.814951398118544	28.0335087159108
15__Main Tower	-10892.1667086128	25.5981041769358	28.0634674706092	-6088.92589648866	0.815674986482361	28.0385134526483
14__Main Tower	-10892.4269671908	25.6105941640159	28.0772413948428	-6087.59767545353	0.81632187998224	28.04508053136
13__Main Tower	-10893.4683734308	25.6298649442339	28.0958220740307	-6085.84866807882	0.816855304663854	28.0538192694586
12__Main Tower	-10895.7047730744	25.6590569342473	28.1211663754468	-6083.50924516524	0.817223168071319	28.0655985772239
11__Main Tower	-10899.7381518852	25.7026735575493	28.1560121665486	-6080.33428050869	0.817348465090625	28.0816479093267
10__Main Tower	-10906.4181385917	25.7670124234329	28.2040912254467	-6075.99248859873	0.817126324642828	28.1036788646276
9__Main Tower	-10916.8902682608	25.8605322684562	28.2702706323031	-6070.03251958629	0.816412169323518	28.1340069980191
8__Main Tower	-10932.5840577952	25.993780413178	28.3604417998809	-6061.89767745686	0.815028010728792	28.1756175649187
7__Main Tower	-10955.0986910122	26.1788735883956	28.4808405396537	-6050.95297728263	0.812771008698293	28.2320566542259
6__Main Tower	-10985.800766671	26.4264429265806	28.6364014478043	-6036.58252386543	0.809450602074508	28.3069507743949
5__Main Tower	-11025.1695610641	26.7412030864813	28.8279877888089	-6018.49055714691	0.804980714912977	28.402931456654
4__Main Tower	-11057.3449342992	26.9990122970032	28.9810712262024	-6003.61421642581	0.801436892823673	28.4830889715886
3__Main Tower	-11076.813579969	27.1701650627325	29.0893490985168	-5992.76134787047	0.799346647235135	28.5429021544862
2__Main Tower	-11106.9064356598	27.4294377544156	29.2479774724123	-5976.56410141672	0.795722914782052	28.6336169282748
1__Main Tower	-11150.1262467271	27.7991836116556	29.4669834204639	-5953.47351764967	0.790132152444282	28.7660981689878
