Place	LiqEtlp	LiqRho	LiqMass	VapEtlp	VapRho	VapMass
Condenser	-10924.1537145734	25.7362524833208	28.1045700518767	-6088.52246672331	0.790491896020219	28.0564503942522
42__Main Tower	-10936.227544613	25.8643502045401	28.207533730994	-6079.48314763174	0.788470504367456	28.1045700517687
41__Main Tower	-10949.3423990571	25.9984513905301	28.3115016377232	-6070.16440043978	0.787192413510819	28.1534014571219
40__Main Tower	-10964.3301758027	26.1400148052843	28.4148930329424	-6060.806754208	0.785798637395847	28.2023452695818
39__Main Tower	-10980.0071095094	26.2833791389159	28.5158152111568	-6051.58892318545	0.784344255484811	28.2506309239109
38__Main Tower	-10996.5017466403	26.427042596064	28.6122631815443	-6042.66424122356	0.782883092641644	28.2973727830147
37__Main Tower	-11012.9821060734	26.5663305820864	28.7023574790691	-6034.23003215744	0.78148142450297	28.3416683582666
36__Main Tower	-11028.8794094624	26.6976621578818	28.7845810455074	-6026.43675952886	0.78019638097451	28.3827074720292
35__Main Tower	-11043.7270222496	26.8182099823677	28.8579336806188	-6019.40577167211	0.779076817319034	28.4198768598212
34__Main Tower	-11057.1926141576	26.926111405897	28.9219875312742	-6013.17641418681	0.778148900801918	28.4528100495634
33__Main Tower	-11069.0747649298	27.0204657068238	28.9768460017912	-6007.77983845169	0.77743322834812	28.4813999985588
32__Main Tower	-11079.3074264457	27.1012771918996	29.0230346797872	-6003.17571341173	0.776929274429622	28.505769215257
31__Main Tower	-11087.9368553993	27.1692605662768	29.0613619048366	-5999.30929546591	0.776630345185745	28.5262136546688
30__Main Tower	-11095.0639610086	27.2255207961102	29.0927830445264	-5996.09245429492	0.776517084297231	28.5431380016796
29__Main Tower	-11100.845477427	27.2714408484983	29.1182897092291	-5993.44200866361	0.776570215931566	28.5569963025089
28__Main Tower	-11105.4487653512	27.3084443094628	29.1388318065906	-5991.27149157828	0.776767608436349	28.5682457002616
27__Main Tower	-11109.0433189945	27.3379087187199	29.1552708393708	-5989.50041057321	0.777087536194769	28.577315356459
26__Main Tower	-11111.7881375383	27.3610912677977	29.1683580725109	-5988.05752155671	0.777510005104426	28.584588959488
25__Main Tower	-11113.8258477319	27.3790961059479	29.1787299513119	-5986.88178481553	0.778017331716756	28.5903975932427
24__Main Tower	-11115.2830179742	27.3928749845522	29.186914184041	-5985.92215652281	0.778594323389442	28.5950195440192
23__Main Tower	-11116.2591631711	27.4031982148615	29.1933413552404	-5985.1367150821	0.779228204287574	28.5986842034987
22__Main Tower	-11116.845314911	27.4107266219475	29.1983586486585	-5984.49148784646	0.779908401048475	28.6015779479177
21__Main Tower	-11117.1138591497	27.4159900945549	29.2022436025764	-5983.95920886972	0.780626265787095	28.6038506253163
20__Main Tower	-11117.1238889237	27.4194168935125	29.2052167778572	-5983.51813958498	0.781374785401082	28.6056218463957
19__Main Tower	-11116.9141125389	27.4212729084026	29.2074055177217	-5983.15239813975	0.782148683767248	28.6069788310223
18__Main Tower	-11116.5284956482	27.4218674219743	29.2089642153765	-5982.85437332483	0.782945104791435	28.6079625391139
17__Main Tower	-11115.9984274937	27.4214530800079	29.2100330060893	-5982.60571396891	0.783758366564333	28.6086753499457
16__Main Tower	-11115.3555350941	27.4202440528025	29.2107141863593	-5982.39615422867	0.78458508292464	28.6091741007534
15__Main Tower	-11114.620852445	27.4183882448055	29.2110800388957	-5982.21846679288	0.785422790340748	28.6094986652274
14__Main Tower	-11113.8126476398	27.416005251876	29.2111847989786	-5982.06723930459	0.786269606977737	28.609678848121
13__Main Tower	-11112.938808072	27.4131676739556	29.2110708521719	-5981.93824492177	0.787124048953122	28.6097379126755
12__Main Tower	-11112.0131298244	27.4099585227253	29.2107723125277	-5981.82808122434	0.787984919341619	28.6096945919401
11__Main Tower	-11111.0442763505	27.406437253354	29.2103172756831	-5981.73394399093	0.788851235099954	28.6095643414828
10__Main Tower	-11110.0406275003	27.402657367161	29.2097293266317	-5981.6534771962	0.789722176386644	28.6093601655543
9__Main Tower	-11109.0040595092	27.3986470173958	29.209028542335	-5981.58467044044	0.790597050457009	28.6090931791411
8__Main Tower	-11107.9418135033	27.3944489354638	29.2082322318509	-5981.52578897637	0.791475265964506	28.6087729892355
7__Main Tower	-11106.8582108886	27.3900936993656	29.2073554378471	-5981.47532227581	0.792356313607542	28.6084079742881
6__Main Tower	-11105.7560396464	27.3856047133222	29.206411299468	-5981.43194883215	0.793239752307954	28.6080054742796
5__Main Tower	-11104.6433591355	27.3810209232929	29.2054112984165	-5981.39451014067	0.794125198791397	28.607571930913
4__Main Tower	-11103.6165349958	27.377158562718	29.2048396392631	-5981.31277679048	0.794997942712105	28.6073905099825
3__Main Tower	-11131.6860958329	27.6261868338179	29.3585540494745	-5965.27768589074	0.791532579366171	28.6987154212185
2__Main Tower	-11158.8025721365	27.8657817108921	29.5026059604284	-5949.79664532874	0.788174213779003	28.788248178248
1__Main Tower	-11183.5940627779	28.0841967571924	29.6306504043831	-5935.64283629723	0.785136780972981	28.8714567739106
