Place	LiqEtlp	LiqRho	LiqMass	VapEtlp	VapRho	VapMass
Condenser	-10907.7577150033	25.6115309584521	28.0187893426789	-6094.94898065807	0.800312214529482	28.0161108728403
42__Main Tower	-10907.347153854	25.6140768298021	28.0237744660025	-6094.50019669305	0.800276877526241	28.0187893426729
41__Main Tower	-10905.9980473668	25.6134853970302	28.0289308432256	-6093.90554529333	0.801137413530538	28.0215616820664
40__Main Tower	-10904.6370412202	25.613178338366	28.0342626197967	-6093.29788834384	0.80199675660621	28.0244293987533
39__Main Tower	-10903.2644221321	25.6129703580282	28.0397743051803	-6092.67669505267	0.802854820094424	28.0273947920073
38__Main Tower	-10901.8806492601	25.6128671523518	28.0454709218485	-6092.03912626431	0.803711340163305	28.0304603622304
37__Main Tower	-10900.4864106539	25.6128758428646	28.051358203587	-6091.39009729263	0.804566566754396	28.03362889216
36__Main Tower	-10899.0826964081	25.6130054613039	28.0574428616799	-6090.71543882291	0.805419321982128	28.0369035565349
35__Main Tower	-10897.6708949967	25.6132675942578	28.0637329406375	-6090.02328237632	0.806270096709895	28.0402880693899
34__Main Tower	-10896.2529205252	25.6136772380841	28.0702382911731	-6089.31134351272	0.807118592151688	28.0437868806584
33__Main Tower	-10894.831380897	25.6142539305256	28.0769711964991	-6088.58013151649	0.807964442265639	28.047405437316
32__Main Tower	-10893.4097999253	25.615023246228	28.0839471988225	-6087.82692280177	0.808807200013398	28.051150528914
31__Main Tower	-10891.9929105168	25.6160187679334	28.0911861866835	-6087.05002953847	0.809646315147265	28.05503074326
30__Main Tower	-10890.5870409818	25.6172846816672	28.098713821125	-6086.24718728384	0.810481027992222	28.059057065487
29__Main Tower	-10889.2006231918	25.6188791845879	28.1065634002917	-6085.41594759813	0.811310522594981	28.0632436631669
28__Main Tower	-10887.8448594891	25.6208789465089	28.1147782885376	-6084.55181282421	0.812133221116623	28.067608911808
27__Main Tower	-10886.5345951964	25.6233849321359	28.1234150677596	-6083.64978711098	0.812947379240286	28.072176729314
26__Main Tower	-10885.2894555752	25.6265299664294	28.1325476050171	-6082.70385972765	0.813750896880813	28.0769783048427
25__Main Tower	-10884.1353196309	25.630488511563	28.1422722696198	-6081.70567690298	0.814540819243423	28.0820543266073
24__Main Tower	-10883.1062172775	25.6354892127126	28.1527145700216	-6080.64435081895	0.815313272275805	28.0874578332394
23__Main Tower	-10882.2467486199	25.6418308462796	28.164037506363	-6079.50565507421	0.816063164820611	28.0932578314323
22__Main Tower	-10881.6151296346	25.6499023380018	28.1764519301853	-6078.27271856875	0.81678446558042	28.0995438328642
21__Main Tower	-10881.2869583951	25.6602074546694	28.1902291367863	-6076.91805054853	0.817467156893961	28.1064314551086
20__Main Tower	-10881.3597548764	25.673394516944	28.2057157346102	-6075.41349287011	0.818101058503016	28.1140691857449
19__Main Tower	-10881.9582304204	25.6902908774055	28.2233504558699	-6073.72036784452	0.818672058517025	28.1226462955587
18__Main Tower	-10883.2400525086	25.7119407206874	28.2436818691429	-6071.79462404386	0.819164089890104	28.1324016579848
17__Main Tower	-10885.4015354678	25.7396426520103	28.2673847622252	-6069.56400424118	0.819550355809422	28.143632819178
16__Main Tower	-10888.6821375371	25.7749800298574	28.2952710972298	-6066.9630807737	0.819806768315194	28.1567039779138
15__Main Tower	-10893.3658619133	25.8198321413236	28.3282887757197	-6063.90453657054	0.819900882050281	28.1720504857773
14__Main Tower	-10899.7765862445	25.8763471478084	28.3674981154735	-6060.29540776871	0.819796988023362	28.1901760235011
13__Main Tower	-10908.2632732572	25.9468506838684	28.4140126636202	-6056.01144427068	0.819451629129164	28.211636869737
12__Main Tower	-10919.1680597525	26.0335734154735	28.4688896035546	-6050.95982833839	0.818826670819509	28.2370061394635
11__Main Tower	-10932.7861902437	26.138682112392	28.53295895107	-6045.04540287092	0.817886914281797	28.2668106439361
10__Main Tower	-10949.2850276762	26.2633164961503	28.6065945221367	-6038.21446319974	0.816611133549018	28.3014360064022
9__Main Tower	-10968.6482239514	26.4074592208619	28.6894564750018	-6030.45932457257	0.814994663065805	28.3410041328592
8__Main Tower	-10990.5752949692	26.5692574113325	28.7802714290783	-6021.8669104756	0.813066992529207	28.385242141167
7__Main Tower	-11014.4678404507	26.7448077350908	28.876745140317	-6012.62553303116	0.810893790407544	28.4333802535206
6__Main Tower	-11039.4670591987	26.9283123316784	28.9756963893852	-6002.99628051759	0.808566220680306	28.4841280496982
5__Main Tower	-11064.5293424296	27.1126232466454	29.0734352755133	-5993.32486670536	0.806205032187173	28.5357680581808
4__Main Tower	-11077.5776856061	27.2103286248228	29.1251830291694	-5988.07231961918	0.80532441855212	28.5638145819304
3__Main Tower	-11100.5061756338	27.4124259791966	29.250755557836	-5975.1377028801	0.802636410863284	28.6364058830756
2__Main Tower	-11128.7390049848	27.6580397681509	29.3989455689759	-5959.52937820461	0.799156155697268	28.7254713165958
1__Main Tower	-11161.405270146	27.9406070284848	29.564515848819	-5941.55534293019	0.794964174672104	28.8300048603069
