Place	LiqEtlp	LiqRho	LiqMass	VapEtlp	VapRho	VapMass
Condenser	-10928.1174850522	25.7472396948776	28.1028942172617	-6089.22864615058	0.786404533398942	28.0556779235603
42__Main Tower	-10939.7556782442	25.8721366249747	28.2039319089943	-6080.36879725653	0.78444798883925	28.1028942171874
41__Main Tower	-10952.4398799608	26.0031907334884	28.306098902069	-6071.22170349003	0.783234454223586	28.1508453677441
40__Main Tower	-10966.7823438272	26.1410224383546	28.4079270848245	-6062.01863601774	0.781901734007871	28.198982517675
39__Main Tower	-10982.3454979033	26.2827488078508	28.5076241586931	-6052.93022851975	0.780501704789095	28.2465857053758
38__Main Tower	-10998.5867112332	26.4246697949045	28.6032546034065	-6044.0984174638	0.779084372102916	28.2928116671741
37__Main Tower	-11014.9076305794	26.5629225832264	28.692962441713	-6035.72097819246	0.777715309668067	28.336783831442
36__Main Tower	-11030.7503052711	26.6939610859877	28.7752073097348	-6027.94552276985	0.776450115837114	28.3776956330619
35__Main Tower	-11045.6364666721	26.8148770089218	28.8489264009099	-6020.89920445246	0.775338905286105	28.4149179042049
34__Main Tower	-11059.213581393	26.9236683860164	28.91360519694	-6014.62631249719	0.774409158644583	28.4480517528656
33__Main Tower	-11071.2618296694	27.0192872632235	28.9692538166138	-6009.16775597966	0.773684129442218	28.4769490543129
32__Main Tower	-11081.6973655229	27.1015943964519	29.0163125589599	-6004.4905182412	0.773165585193074	28.5016903666156
31__Main Tower	-11090.5363167725	27.1711329953236	29.0555213148411	-6000.54708622608	0.772849182135971	28.5225347503303
30__Main Tower	-11097.8792402392	27.2289523379671	29.0877868515841	-5997.25421080071	0.772717277057702	28.5398582579084
29__Main Tower	-11103.861422515	27.2763285913201	29.1140707734011	-5994.5319835216	0.772751837138127	28.55409529191
28__Main Tower	-11108.6496904686	27.3146631483898	29.135308051444	-5992.29609874327	0.772931652989042	28.5656913975957
27__Main Tower	-11112.409571585	27.3453121378477	29.1523561537429	-5990.4668385151	0.773235465512989	28.5750704470055
26__Main Tower	-11115.2994111751	27.3695305355174	29.1659693844534	-5988.97297421056	0.773643480318065	28.5826152718177
25__Main Tower	-11117.4626310217	27.3884301991344	29.176791320777	-5987.75301521968	0.774138032965168	28.5886588900885
24__Main Tower	-11119.0247963544	27.4029673556534	29.1853586589157	-5986.75522122438	0.774703838718361	28.593483052657
23__Main Tower	-11120.0931580553	27.4139465834753	29.192111398709	-5985.93688527949	0.775327971171612	28.5973212357168
22__Main Tower	-11120.760396692	27.422042902845	29.1974057021581	-5985.26325666829	0.775999683096809	28.6003639501518
21__Main Tower	-11121.0950393331	27.4277816175976	29.201527177084	-5984.70635431757	0.776710152065848	28.6027648908656
20__Main Tower	-11121.1611986947	27.4316146423918	29.2047033326164	-5984.24381551968	0.777452203224094	28.6046470506449
19__Main Tower	-11121.008384076	27.4338974650006	29.207114614909	-5983.85785436252	0.778220040018214	28.6061083307339
18__Main Tower	-11120.667960082	27.434841538471	29.2088593276954	-5983.53565769622	0.779009353491934	28.6072190769957
17__Main Tower	-11120.1748251113	27.4346991702887	29.2100659526668	-5983.27175274104	0.779817982510962	28.6080085158065
16__Main Tower	-11119.5606364345	27.4337015284591	29.2108534051089	-5983.0501246037	0.780640994475924	28.6085661033532
15__Main Tower	-11118.8493364116	27.4320200866287	29.2113076116981	-5982.8621467043	0.781475543462166	28.6089396249951
14__Main Tower	-11118.0610914535	27.429786633085	29.2114884767393	-5982.70183091571	0.78231958238274	28.609162117834
13__Main Tower	-11117.2039369781	27.4270768719753	29.2114407806668	-5982.56471139086	0.783171553013727	28.6092581695328
12__Main Tower	-11116.2918516061	27.4239756015043	29.2111996586461	-5982.44728719352	0.784030223616057	28.6092470461891
11__Main Tower	-11115.3336108148	27.4205432317454	29.2107936604564	-5982.34671308051	0.784894593736813	28.6091444161801
10__Main Tower	-11114.3357508866	27.416827544273	29.2102466209186	-5982.26061224753	0.785763833279748	28.6089633869634
9__Main Tower	-11113.3082464598	27.4128836780571	29.2095788384735	-5982.18695626003	0.786637241338956	28.6087151654224
8__Main Tower	-11112.2497020285	27.4087262503987	29.208807888987	-5982.1239869135	0.787514217942025	28.6084094844737
7__Main Tower	-11111.1681301736	27.4043983982811	29.2079491570335	-5982.0701621292	0.788394243671107	28.6080548967938
6__Main Tower	-11110.0677161006	27.3999286011465	29.2070162010944	-5982.02412046587	0.789276865512961	28.6076589658031
5__Main Tower	-11108.9526888687	27.395343696033	29.2060209752464	-5981.98465864308	0.79016168722555	28.6072283851837
4__Main Tower	-11107.9228967323	27.3914707236618	29.2054473518914	-5981.90157169816	0.791034120603973	28.6070463752596
3__Main Tower	-11136.0177414598	27.6407441966548	29.359303570268	-5965.86791753227	0.787591687062733	28.6983876313318
2__Main Tower	-11163.1784577939	27.8807467602299	29.5035860352798	-5950.37668303612	0.784252269968587	28.7880078893577
1__Main Tower	-11188.0392552313	28.0996293569733	29.6319020339058	-5936.20486204161	0.781229746830961	28.8713538921041
