Place	LiqEtlp	LiqRho	LiqMass	VapEtlp	VapRho	VapMass
Condenser	-10921.7014707383	25.6497899871192	28.0130717065346	-6096.94041926381	0.787868851883617	28.0130386488875
42__Main Tower	-10921.6986566991	25.6496318808752	28.0131334054449	-6096.96502642817	0.787807248403884	28.0130717065346
41__Main Tower	-10920.6995188655	25.6465236074919	28.0132064621232	-6096.83781541375	0.788704069957737	28.0131108709758
40__Main Tower	-10919.502476717	25.6442940534934	28.0132929536618	-6096.70971761912	0.789600863964793	28.0131572496816
39__Main Tower	-10918.7651337004	25.6405495973149	28.0133953374757	-6096.58050751227	0.790497612439683	28.0132121625758
38__Main Tower	-10917.3586628282	25.6376605350519	28.0135165224866	-6096.44991830047	0.791394293892558	28.0132771711964
37__Main Tower	-10916.8931312622	25.63484010331	28.0136599539795	-6096.31763412646	0.792290882581737	28.0133541240769
36__Main Tower	-10915.4757534719	25.6319553130686	28.0138297159015	-6096.18328075656	0.793187347578773	28.0134452107279
35__Main Tower	-10915.0160277729	25.629200993892	28.0140306546038	-6096.04641432225	0.79408365157549	28.0135530266613
34__Main Tower	-10913.5787564073	25.6263098081622	28.0142685295998	-6095.91160283183	0.794981649772844	28.013680652067
33__Main Tower	-10913.1324113722	25.6236702941652	28.01455019878	-6095.9187247871	0.796000210732987	28.0138317476659
32__Main Tower	-10911.6910847787	25.6208551759544	28.0148838482521	-6095.7706827637	0.796895885384884	28.0140106724706
31__Main Tower	-10910.9102218427	25.6187497223036	28.0152792809199	-6095.61441644006	0.797790915732319	28.0142226299132
30__Main Tower	-10909.7615102318	25.615515045196	28.0157482836868	-6095.45126971361	0.798685385361204	28.0144738513095
29__Main Tower	-10908.8763843739	25.6132485358111	28.0163051016858	-6095.28107306503	0.799579249822547	28.0147718292935
28__Main Tower	-10907.79481856	25.6100243644674	28.0169670605597	-6095.10212444769	0.800472325933263	28.0151256192614
27__Main Tower	-10906.8123955984	25.60751430565	28.0177553966351	-6094.91078065021	0.801364241928086	28.0155462348827
26__Main Tower	-10906.0117866204	25.6057195579372	28.0186963829565	-6094.7071538351	0.802254902054763	28.0160471756766
25__Main Tower	-10904.8083705544	25.6029191947484	28.0198228812691	-6094.48775792221	0.80314385541246	28.0166451424984
24__Main Tower	-10903.8063833327	25.6007798900365	28.0211765131693	-6094.24825036633	0.804030486469008	28.0173610234974
23__Main Tower	-10902.799636337	25.5988448944432	28.0228107381812	-6093.99389347587	0.804914968540627	28.0182212731221
22__Main Tower	-10901.7917205974	25.5971831348882	28.0247952678353	-6093.69577133198	0.805794044668143	28.0192598666363
21__Main Tower	-10900.7892625721	25.5958930022188	28.0272224552024	-6093.35919273687	0.80666735761088	28.0205211020299
20__Main Tower	-10899.8037209309	25.5951165328099	28.030216610555	-6092.97301647033	0.807532571512532	28.0220636541465
19__Main Tower	-10898.8541530747	25.5950606854764	28.0339476495702	-6092.52299271179	0.808386376188941	28.0239664821056
18__Main Tower	-10897.9714473195	25.5960292343189	28.0386511373655	-6091.99222208785	0.809224282247318	28.0263374776403
17__Main Tower	-10897.204751236	25.5984704446233	28.0446577146237	-6091.33948649752	0.810037271716915	28.0293261531173
16__Main Tower	-10896.6311524272	25.6030479801519	28.0524361345034	-6090.53342096529	0.810815575579502	28.0331422415723
15__Main Tower	-10896.3700944058	25.610745467489	28.062655685229	-6089.51499707027	0.811542643654567	28.0380828437808
14__Main Tower	-10896.6045034653	25.6230185912011	28.076275395756	-6088.20043023175	0.812194389114082	28.0445716844218
13__Main Tower	-10897.6110113583	25.6420115250067	28.0946683585889	-6086.46851660821	0.812734415636735	28.0532149564386
12__Main Tower	-10899.8015466723	25.6708540381227	28.1197877890117	-6084.15051959241	0.813111262449028	28.0648785984847
11__Main Tower	-10903.7769009794	25.7140449459702	28.1543726687999	-6081.0013645019	0.813248395003303	28.0807903161971
10__Main Tower	-10910.3875092924	25.7778923819247	28.2021663111412	-6076.68984175311	0.813041619941801	28.1026632828297
9__Main Tower	-10920.783856951	25.8708958818652	28.2680666399424	-6070.76242826594	0.812346476323419	28.132821625579
8__Main Tower	-10936.4085303249	26.0036982117602	28.3580266714663	-6062.65859025906	0.810984774486717	28.1742717831281
7__Main Tower	-10958.8801210634	26.1885724985936	28.4783837764993	-6051.73519832325	0.808752152564513	28.2306005108946
6__Main Tower	-10989.6026038076	26.4364066970443	28.6342084887219	-6037.36381105948	0.805455176060467	28.3054991207646
5__Main Tower	-11029.0735349945	26.7521238624127	28.8264949894532	-6019.23493166849	0.801003957902151	28.4016823233317
4__Main Tower	-11061.4154867728	27.0113261450241	28.9804626468538	-6004.29474493598	0.797465439796066	28.4821957294158
3__Main Tower	-11080.9003619497	27.1826382270819	29.0888526391215	-5993.44423791624	0.795391368706348	28.542000040603
2__Main Tower	-11111.0558361062	27.4424616109712	29.247824991435	-5977.232182164	0.791786698528046	28.6328117124264
1__Main Tower	-11154.4098249013	27.8133607322883	29.4675057013476	-5954.09710699073	0.786216533305146	28.7655841267693
