100.0,-195.91452255249,0.0,1.0,0.0,1.0,-6370.1052710123795,-11930.7767818761
100.0,-195.284147644043,0.0266167438026723,0.973383256197328,0.0937811199669892,0.906218880033011,-6348.74468080593,-12017.5616046369
100.0,-194.65377273559602,0.0548056252377967,0.9451943747622029,0.181874581117898,0.8181254188821021,-6327.250973131011,-12098.5317424718
100.0,-194.02339782714802,0.0847004148472287,0.915299585152771,0.264186216807921,0.7358137831920799,-6305.61135143541,-12173.407037917901
100.0,-193.39302291870098,0.116437789774867,0.883562210225133,0.34072409182580604,0.6592759081741939,-6283.81299061908,-12242.022362708101
100.0,-192.76264801025397,0.1501597907593,0.8498402092407,0.411602121568319,0.588397878431681,-6261.8427634398995,-12304.3434144317
100.0,-192.132273101807,0.186012948269984,0.8139870517300161,0.477024598359424,0.522975401640576,-6239.687344834289,-12360.456628208502
100.0,-191.50189819335898,0.22414748040274698,0.7758525195972541,0.537266398713757,0.46273360128624297,-6217.33330461348,-12410.551257295901
100.0,-190.871523284912,0.264716615643016,0.735283384356984,0.5926516697133559,0.40734833028664397,-6194.767183053821,-12454.8969067397
100.0,-190.241148376465,0.30787606528701095,0.692123934712989,0.6435334946204739,0.356466505379526,-6171.975547232691,-12493.819878190601
100.0,-189.610773468018,0.35378364629921993,0.64621635370078,0.690276288098688,0.30972371190131204,-6148.94502867278,-12527.6810239533
100.0,-188.98039855957,0.40259903903878896,0.597400960961211,0.733241805563229,0.266758194436771,-6125.662344613061,-12556.8568197344
100.0,-188.350023651123,0.454483655861221,0.5455163441387789,0.7727789167881791,0.22722108321182102,-6102.11430604492,-12581.7244032892
100.0,-187.71964874267601,0.509600594417438,0.490399405582562,0.809216801403779,0.19078319859622103,-6078.28781576426,-12602.650592894199
100.0,-187.089273834229,0.5681146513626291,0.43188534863737105,0.8428609731931409,0.157139026806859,-6054.169859360451,-12619.984449668898
100.0,-186.45889892578097,0.6301923761895949,0.369807623810404,0.8739914733060691,0.126008526693931,-6029.74749152328,-12634.052742571399
100.0,-185.828524017334,0.6960021495956621,0.303997850404338,0.90286261881724,0.09713738118276,-6005.007819459151,-12645.1576398526
100.0,-185.19814910888698,0.7657142752724141,0.23428572472758602,0.929703793295677,0.0702962067043234,-5979.93798466625,-12653.5760130298
100.0,-184.56777420044,0.839501077820661,0.16049892217933898,0.954720880420524,0.0452791195794759,-5954.52514387061,-12659.5598444416
100.0,-183.937399291992,0.917537002510433,0.0824629974895668,0.9780980461957199,0.0219019538042803,-5928.7564495793,-12663.3373396966
100.0,-183.30702438354498,1.0,0.0,1.0,0.0,-5902.6188966789405,-12665.1149594763
125.0,-193.96414413452098,0.0,1.0,0.0,1.0,-6329.54049479251,-11825.8494410568
125.0,-193.321499252319,0.0274601311810384,0.9725398688189619,0.0918655213172147,0.9081344786827851,-6307.65624815688,-11910.4076844233
