P,T,N2,O2,Ar,y_N2,y_O2,y_Ar,x_N2,x_O2,x_Ar,vap_rho,liq_rho,vap_etlp,liq_etlp,vap_F,liq_F
544.0517073,-177.9942788,0.995494459333333,0.000180884,0.00432465666666664,0.9975615985776,7.64798507515634E-05,0.00236192157164823,0.995427810870133,0.000184250186442678,0.00438793894342461,0.801649217318892,25.6296464613073,-6090.39735110563,-10902.3254072822,0.0173526747158498,0.538202880839706
544.0517073,-177.9942788,0.995494459333333,0.000185618333333333,0.00431992233333331,0.9975615985776,7.64798507515634E-05,0.00236192157164823,0.995427810870133,0.000184250186442678,0.00438793894342461,0.801649217318892,25.6296464613073,-6090.39735110563,-10902.3254072822,0.0173526747158498,0.538202880839706
544.0517073,-177.9942788,0.995494459333333,0.000190352666666667,0.00431518799999997,0.9975615985776,7.64798507515634E-05,0.00236192157164823,0.995427810870133,0.000184250186442678,0.00438793894342461,0.801649217318892,25.6296464613073,-6090.39735110563,-10902.3254072822,0.0173526747158498,0.538202880839706
544.0517073,-177.9942788,0.995494459333333,0.000195087,0.00431045366666664,0.9975615985776,7.64798507515634E-05,0.00236192157164823,0.995427810870133,0.000184250186442678,0.00438793894342461,0.801649217318892,25.6296464613073,-6090.39735110563,-10902.3254072822,0.0173526747158498,0.538202880839706
544.0517073,-177.9942788,0.995553092,0.000180884,0.00426602400000003,0.9975615985776,7.64798507515634E-05,0.00236192157164823,0.995427810870133,0.000184250186442678,0.00438793894342461,0.801649217318892,25.6296464613073,-6090.39735110563,-10902.3254072822,0.0173526747158498,0.538202880839706
544.0517073,-177.9942788,0.995553092,0.000185618333333333,0.00426128966666669,0.9975615985776,7.64798507515634E-05,0.00236192157164823,0.995427810870133,0.000184250186442678,0.00438793894342461,0.801649217318892,25.6296464613073,-6090.39735110563,-10902.3254072822,0.0173526747158498,0.538202880839706
544.0517073,-177.9942788,0.995553092,0.000190352666666667,0.00425655533333336,0.9975615985776,7.64798507515634E-05,0.00236192157164823,0.995427810870133,0.000184250186442678,0.00438793894342461,0.801649217318892,25.6296464613073,-6090.39735110563,-10902.3254072822,0.0173526747158498,0.538202880839706
544.0517073,-177.9942788,0.995553092,0.000195087,0.00425182100000003,0.9975615985776,7.64798507515634E-05,0.00236192157164823,0.995427810870133,0.000184250186442678,0.00438793894342461,0.801649217318892,25.6296464613073,-6090.39735110563,-10902.3254072822,0.0173526747158498,0.538202880839706
544.0517073,-177.991705633333,0.995377194,0.000180884,0.00444192199999998,0.997373318658752,8.13330463001237E-05,0.002545348294948,0.995075794463373,0.000195915431621449,0.00472829010500551,0.801618827519187,25.6316971041688,-6090.02103718,-10901.9982286719,0.07288027144689,0.482675284108666
544.0517073,-177.991705633333,0.995377194,0.000185618333333333,0.00443718766666665,0.997373318658752,8.13330463001237E-05,0.002545348294948,0.995075794463373,0.000195915431621449,0.00472829010500551,0.801618827519187,25.6316971041688,-6090.02103718,-10901.9982286719,0.07288027144689,0.482675284108666
544.0517073,-177.991705633333,0.995377194,0.000190352666666667,0.00443245333333331,0.997373318658752,8.13330463001237E-05,0.002545348294948,0.995075794463373,0.000195915431621449,0.00472829010500551,0.801618827519187,25.6316971041688,-6090.02103718,-10901.9982286719,0.07288027144689,0.482675284108666
544.0517073,-177.991705633333,0.995377194,0.000195087,0.00442771899999998,0.997373318658752,8.13330463001237E-05,0.002545348294948,0.995075794463373,0.000195915431621449,0.00472829010500551,0.801618827519187,25.6316971041688,-6090.02103718,-10901.9982286719,0.07288027144689,0.482675284108666
544.0517073,-177.991705633333,0.995435826666667,0.000180884,0.00438328933333337,0.997373318658752,8.13330463001237E-05,0.002545348294948,0.995075794463373,0.000195915431621449,0.00472829010500551,0.801618827519187,25.6316971041688,-6090.02103718,-10901.9982286719,0.07288027144689,0.482675284108666
