P,T,N2,O2,Ar,y_N2,y_O2,y_Ar,x_N2,x_O2,x_Ar,vap_rho,liq_rho,vap_etlp,liq_etlp,vap_F,liq_F
555.7604878,-177.1997071,0.937605689,0.040710963,0.021683348,0.970041129593967,0.0177723130374617,0.0121865573685716,0.936538273214384,0.0414658495260454,0.0219958772595706,0.812520422411174,25.9498935870821,-6054.28116473913,-10904.6509640178,0.0177002451094885,0.537855310446067
555.7604878,-177.1997071,0.937605689,0.0421001396666667,0.0202941713333334,0.9703602940208,0.0182792041389641,0.0113605018402359,0.936849087330043,0.0426503816735162,0.0205005309964413,0.812522473149567,25.9489796074541,-6055.54686918918,-10907.1929781778,0.0125430953581088,0.543012460197447
555.7604878,-177.1997071,0.937605689,0.0434893163333333,0.0189049946666667,0.970677031592159,0.0187815563450519,0.0105414120627892,0.93715718249728,0.0438243977105562,0.0190184197921639,0.812524505792051,25.9480734617808,-6056.80192849949,-10909.7130498822,0.00743351435096262,0.548122041204593
555.7604878,-177.1997071,0.937605689,0.044878493,0.017515818,0.970991409164751,0.0192794933879608,0.00972909744728808,0.93746263280992,0.0449881834705452,0.017549183719535,0.812526520834246,25.9471749357428,-6058.04663398221,-10912.2117762409,0.00237037165670895,0.553185183898847
555.7604878,-177.1997071,0.939113368,0.040710963,0.020175669,0.970291761325286,0.0181704202278066,0.0115378184469077,0.936782378018574,0.0423961614266708,0.0208214605547555,0.812522033017803,25.9491757865388,-6055.27517753724,-10906.6473663775,0.0386457256545915,0.516909829900964
555.7604878,-177.1997071,0.939113368,0.0421001396666667,0.0187864923333333,0.970615988296809,0.0186847933883718,0.0106992183148195,0.937097832317356,0.0435982520617853,0.0193039156208585,0.812524114244181,25.9482480304619,-6056.5601259709,-10909.2275709313,0.0334070301063015,0.522148525449254
555.7604878,-177.1997071,0.939113368,0.0434893163333333,0.0173973156666667,0.97093766729701,0.0191944199568015,0.00986791274618848,0.937410441641446,0.0447893424244599,0.0178002159340941,0.81252617654195,25.9473284748278,-6057.8339260794,-10911.7848078037,0.0282179685523617,0.527337587003194
555.7604878,-177.1997071,0.939113368,0.044878493,0.016008139,0.971256870481,0.0196994330123396,0.00904369650666042,0.937720285726165,0.0459697400463156,0.0163099742275191,0.812528220444225,25.946416888934,-6059.096891577,-10914.3197198113,0.0230773229365062,0.532478232619049
555.7604878,-177.1773022,0.934590331,0.040710963,0.024698706,0.96834555308101,0.0177743468884866,0.0138801000305036,0.933546588459044,0.041420184285042,0.0250332272559144,0.812254572065554,25.9674274818175,-6050.86644180994,-10901.6033855309,0.0166630522918484,0.538892503263707
555.7604878,-177.1773022,0.934590331,0.0421001396666667,0.0233095293333333,0.968666025012557,0.018284695172983,0.0130492798144595,0.933858858313876,0.0426113646808546,0.0235297770052694,0.812256634330207,25.9665098842008,-6052.13926435135,-10904.1581532249,0.0116750012441756,0.54388055431138
555.7604878,-177.1773022,0.934590331,0.0434893163333333,0.0219203526666667,0.968984140622795,0.0187905967683192,0.0122252626088859,0.934168472870356,0.0437922590940967,0.0220392680355473,0.812258678899579,25.9655999242148,-6053.40169295091,-10906.6914928002,0.0067316137448955,0.54882394181066
555.7604878,-177.1773022,0.934590331,0.044878493,0.020531176,0.969299963038004,0.019292169513775,0.011407867448221,0.934475502464326,0.0449631392462063,0.0205613582894683,0.812260706244943,25.9646973987066,-6054.65400414686,-10909.2039709884,0.00183186271601576,0.55372369283954
555.7604878,-177.1773022,0.93609801,0.040710963,0.023191027,0.968587199595568,0.0181592316889498,0.0132535687154818,0.933782084064373,0.0423185173922981,0.0238993985433293,0.812256127319651,25.9667354989858,-6051.82628962804,-10903.5300136404,0.0369665636834272,0.518588991872128
555.7604878,-177.1773022,0.93609801,0.0421001396666667,0.0218018503333333,0.968912668772342,0.0186769946851951,0.0124103365424625,0.9340989420958,0.0435270768678957,0.0223739810363047,0.812258219760125,25.9658042901192,-6053.11814953944,-10906.1225499854,0.0319010168152913,0.523654538740264
555.7604878,-177.1773022,0.93609801,0.0434893163333333,0.0204126736666666,0.969235665702525,0.019190110804328,0.011574223493147,0.93441302370052,0.0447248843762924,0.0208620919231874,0.812260293704065,25.9648810706416,-6054.39913185977,-10908.6926727762,0.0268820355347283,0.528673520020827
555.7604878,-177.1773022,0.93609801,0.044878493,0.019023497,0.96955625843422,0.0196987066359468,0.0107450349298334,0.934724404479748,0.0459122319184145,0.0193633636018376,0.812262349657792,25.9639656221303,-6055.66953403596,-10911.2409914001,0.0219085145141953,0.53364704104136
555.7604878,-177.1773022,0.937605689,0.040710963,0.021683348,0.968837965836444,0.0185582196784979,0.0126038144850578,0.934026248719197,0.0432498243897898,0.0227239268910133,0.812257739728306,25.9660179427115,-6052.8217322457,-10905.5277446683,0.0571238105572863,0.498431744998269
555.7604878,-177.1773022,0.937605689,0.0421001396666667,0.0202941713333334,0.969168502185617,0.019083472629656,0.0117480251847275,0.934347744288608,0.0444759427424605,0.0211763129689313,0.812259862664109,25.9650729685911,-6054.13285340469,-10908.1584680169,0.0519796062297097,0.503575949325846
555.7604878,-177.1773022,0.937605689,0.0434893163333333,0.0189049946666667,0.969496445049655,0.019603870161862,0.010899684788483,0.934666337172034,0.0456908235587054,0.0196428392692605,0.812261966268465,25.9641363506777,-6055.43259238111,-10910.7657502543,0.0468839557860804,0.508671599769475
555.7604878,-177.1773022,0.937605689,0.044878493,0.017515818,0.969821867775257,0.0201195482491232,0.01005858397562,0.93498210862102,0.0468947805959251,0.0181231107830552,0.812264051085288,25.9632078541567,-6056.72126907784,-10913.3502465606,0.0418356696593789,0.513719885896177
555.7604878,-177.1773022,0.939113368,0.040710963,0.020175669,0.969098266729265,0.0189719242076486,0.0119298090630861,0.934279462124921,0.0442155426981254,0.0215049951769541,0.812259411789643,25.9652736856925,-6053.85434692533,-10907.5997045701,0.0771279569890213,0.478427598566534
555.7604878,-177.1773022,0.939113368,0.0421001396666667,0.0187864923333333,0.969433935244988,0.019504732501808,0.0110613322532037,0.934605638738912,0.0454593768874039,0.0199349843736841,0.812261565501444,25.964314808983,-6055.18493063597,-10910.2689860878,0.0719040057988724,0.483651549756683
555.7604878,-177.1773022,0.939113368,0.0434893163333333,0.0173973156666667,0.969766883651592,0.0200324684439965,0.0102006479044112,0.934928781246046,0.0466914682849364,0.018379750469018,0.812263699013055,25.9633646704644,-6056.50360645942,-10912.9137565261,0.0667306844615447,0.488824871094011
555.7604878,-177.1773022,0.939113368,0.044878493,0.016008139,0.97009719099212,0.0205552780581384,0.00934753094974183,0.935248976952664,0.0479121539555141,0.0168388690918217,0.812265812908652,25.9624230177502,-6057.81071838209,-10915.5347201554,0.061606712836296,0.49394884271926
555.7604878,-177.1548973,0.934590331,0.040710963,0.024698706,0.967125051586822,0.018534851751524,0.0143400966616542,0.931022717060902,0.0431426975340011,0.0258345854050969,0.811992006135233,25.9835827865367,-6049.34191094837,-10902.3524755097,0.0548997113336349,0.500655844221921
555.7604878,-177.1548973,0.934590331,0.0421001396666667,0.0233095293333333,0.967456621943808,0.0190632136376378,0.0134801644185545,0.93134542448651,0.0443745877158911,0.024279987797599,0.811994139066227,25.9826349505355,-6050.65918896873,-10904.9939842359,0.0499215193004781,0.505634036255078
555.7604878,-177.1548973,0.934590331,0.0434893163333333,0.0219203526666667,0.967785677410406,0.0195868248165773,0.0126274977730169,0.931665300836802,0.0455955003688216,0.0227391987943765,0.811996253118121,25.9816952506524,-6051.96536757086,-10907.6126306875,0.0449889207002291,0.510566634855327
555.7604878,-177.1548973,0.934590331,0.044878493,0.020531176,0.968112287122542,0.0201058145707262,0.0117818983067314,0.93198242311237,0.0468057332611966,0.0212118436264336,0.811998348807239,25.9807634646877,-6053.26074992444,-10910.2090356685,0.0401008350029267,0.515454720552629
555.7604878,-177.1548973,0.93609801,0.040710963,0.023191027,0.967375826644319,0.0189345345960213,0.0136896387596599,0.931266824640587,0.0440745597395674,0.024658615619846,0.811993619577178,25.9828658257664,-6050.33830510806,-10904.3505792183,0.0743302699438597,0.481225285611696
555.7604878,-177.1548973,0.93609801,0.0421001396666667,0.0218018503333333,0.967712467872782,0.019470393673123,0.0128171384540954,0.931594166480047,0.0453240075331135,0.0230818259868392,0.81199578300781,25.9819042373141,-6051.67485916952,-10907.0302672809,0.069276106361025,0.486279449194531
