P,T,N2,O2,Ar,y_N2,y_O2,y_Ar,x_N2,x_O2,x_Ar,vap_rho,liq_rho,vap_etlp,liq_etlp,vap_F,liq_F
556.9995122,-176.911493,0.910316469333333,0.066415189,0.0232683416666667,0.957527534663583,0.0292576089062701,0.0132148564301473,0.909152090599597,0.0673316160231057,0.0235162933772975,0.811282981041234,26.1253194244275,-6043.00550924633,-10924.4443442905,0.0133720131528395,0.542183542402716
556.9995122,-176.911493,0.910316469333333,0.0685542286666667,0.021129302,0.95801488212246,0.0300321934044745,0.0119529244730657,0.909617542421642,0.0691186937203971,0.021263763857961,0.811286093062534,26.1239556612216,-6044.93662553787,-10928.2743772793,0.00802301802367156,0.547532537531884
556.9995122,-176.911493,0.910316469333333,0.0706932683333333,0.0189902623333333,0.958498845282747,0.0307998221105147,0.0107013326067385,0.91007897158966,0.0708899087703929,0.0190311196399468,0.811289177938848,26.1226032347831,-6046.85198314942,-10932.0718443047,0.00272498007255817,0.552830575482997
556.9995122,-176.911493,0.912510171,0.066415189,0.02107464,0.957929634928614,0.0298968176934546,0.0121735473779316,0.909536182965604,0.0688063488664392,0.0216574681679565,0.811285549109896,26.1241940753543,-6044.59900476502,-10927.6048608206,0.0341413044047196,0.521414251150836
556.9995122,-176.911493,0.912510171,0.0685542286666667,0.0189356003333334,0.958424494846387,0.0306819944609871,0.0108935106926262,0.910008134080186,0.0706180231490919,0.0193738427707223,0.81128870437171,26.1228108852399,-6046.55788169374,-10931.4888317629,0.028709727228781,0.526845828326775
556.9995122,-176.911493,0.912510171,0.0706932683333333,0.0167965606666667,0.958915801637928,0.0314599152439128,0.00962428311815958,0.910475884926339,0.0724131428984598,0.017110972175201,0.811291831304535,26.1214395414528,-6048.50028352505,-10935.3387820006,0.0233311493192795,0.532224406236276
556.9995122,-176.911493,0.912510171,0.072832308,0.014657521,0.959403660923553,0.0322307898157431,0.00836554926070377,0.910939556923114,0.0741921836694606,0.0148682594074254,0.811294930736666,26.1200796981494,-6050.42669119821,-10939.1556917839,0.0180043228703839,0.537551232685172
556.9995122,-176.8796873,0.905929066,0.066415189,0.027655745,0.955074498057705,0.0292330013267629,0.0156925006155317,0.904948040027013,0.0671574083744698,0.0278945515985171,0.81090817411075,26.1500143885873,-6038.05081089348,-10919.945883451,0.0108727895576318,0.544682765997924
556.9995122,-176.8796873,0.905929066,0.0685542286666667,0.0255167053333333,0.955563168483631,0.0300127385235937,0.014424092992775,0.905415146006849,0.0689532938528842,0.0256315601402671,0.810911301264958,26.1486473521087,-6039.99143872224,-10923.7914983072,0.00569336721978386,0.549862188335772
556.9995122,-176.8796873,0.905929066,0.0706932683333333,0.0233776656666667,0.956048568061521,0.0307856580512694,0.0131657738872093,0.905878328485531,0.070733668035462,0.0233880034790073,0.810914401895616,26.1472913383706,-6041.91669675365,-10927.6053437568,0.000561837222160855,0.554993718333395
556.9995122,-176.8796873,0.908122767666667,0.066415189,0.0254620433333333,0.95546185719543,0.0298512161472168,0.0146869266573533,0.905318371735198,0.0685812605853939,0.026100367679408,0.810910653407826,26.1489306107193,-6039.58930520622,-10922.9947255378,0.0310707906601421,0.524484764895414
