P,T,N2,O2,Ar,y_N2,y_O2,y_Ar,x_N2,x_O2,x_Ar,vap_rho,liq_rho,vap_etlp,liq_etlp,vap_F,liq_F
538.5380488,-178.1566295,0.99965783,2.16815E-06,0.000340001850000031,0.999728164061107,1.52249963580237E-06,0.000270313439257524,0.999492678656143,3.68420102323133E-06,0.000503637142833539,0.794007065457634,25.6321560299185,-6095.74480474438,-10914.275113887,0.389623920010957,0.165931635544599
538.5380488,-178.1566295,0.99965783,2.33007333333333E-06,0.000339839926666697,0.999728164061107,1.52249963580237E-06,0.000270313439257524,0.999492678656143,3.68420102323133E-06,0.000503637142833539,0.794007065457634,25.6321560299185,-6095.74480474438,-10914.275113887,0.389623920010957,0.165931635544599
538.5380488,-178.1566295,0.99965783,2.49199666666667E-06,0.000339678003333364,0.999728164061107,1.52249963580237E-06,0.000270313439257524,0.999492678656143,3.68420102323133E-06,0.000503637142833539,0.794007065457634,25.6321560299185,-6095.74480474438,-10914.275113887,0.389623920010957,0.165931635544599
538.5380488,-178.1566295,0.99965783,2.65392E-06,0.000339516080000031,0.999728164061107,1.52249963580237E-06,0.000270313439257524,0.999492678656143,3.68420102323133E-06,0.000503637142833539,0.794007065457634,25.6321560299185,-6095.74480474438,-10914.275113887,0.389623920010957,0.165931635544599
538.5380488,-178.1566295,0.999672837666667,2.16815E-06,0.000324994183333408,0.999728164061107,1.52249963580237E-06,0.000270313439257524,0.999492678656143,3.68420102323133E-06,0.000503637142833539,0.794007065457634,25.6321560299185,-6095.74480474438,-10914.275113887,0.389623920010957,0.165931635544599
538.5380488,-178.1566295,0.999672837666667,2.33007333333333E-06,0.000324832260000075,0.999728164061107,1.52249963580237E-06,0.000270313439257524,0.999492678656143,3.68420102323133E-06,0.000503637142833539,0.794007065457634,25.6321560299185,-6095.74480474438,-10914.275113887,0.389623920010957,0.165931635544599
538.5380488,-178.1566295,0.999672837666667,2.49199666666667E-06,0.000324670336666742,0.999728164061107,1.52249963580237E-06,0.000270313439257524,0.999492678656143,3.68420102323133E-06,0.000503637142833539,0.794007065457634,25.6321560299185,-6095.74480474438,-10914.275113887,0.389623920010957,0.165931635544599
538.5380488,-178.1566295,0.999672837666667,2.65392E-06,0.000324508413333408,0.999728164061107,1.52249963580237E-06,0.000270313439257524,0.999492678656143,3.68420102323133E-06,0.000503637142833539,0.794007065457634,25.6321560299185,-6095.74480474438,-10914.275113887,0.389623920010957,0.165931635544599
538.5380488,-178.1566295,0.999687845333333,2.16815E-06,0.000309986516666675,0.999728164061107,1.52249963580237E-06,0.000270313439257524,0.999492678656143,3.68420102323133E-06,0.000503637142833539,0.794007065457634,25.6321560299185,-6095.74480474438,-10914.275113887,0.389623920010957,0.165931635544599
538.5380488,-178.1566295,0.999687845333333,2.33007333333333E-06,0.000309824593333342,0.999728164061107,1.52249963580237E-06,0.000270313439257524,0.999492678656143,3.68420102323133E-06,0.000503637142833539,0.794007065457634,25.6321560299185,-6095.74480474438,-10914.275113887,0.389623920010957,0.165931635544599
538.5380488,-178.1566295,0.999687845333333,2.49199666666667E-06,0.000309662670000009,0.999728164061107,1.52249963580237E-06,0.000270313439257524,0.999492678656143,3.68420102323133E-06,0.000503637142833539,0.794007065457634,25.6321560299185,-6095.74480474438,-10914.275113887,0.389623920010957,0.165931635544599
