P,T,N2,O2,Ar,y_N2,y_O2,y_Ar,x_N2,x_O2,x_Ar,vap_rho,liq_rho,vap_etlp,liq_etlp,vap_F,liq_F
562.6370732,-174.5645938,0.697401908,0.285971896,0.016626196,0.848481534977298,0.140869206023318,0.010649258999384,0.696054656250374,0.28726584844652,0.0166794953031065,0.794426844849927,27.5580750766282,-5964.8628002703,-11114.9435074223,0.00491037539106265,0.550645180164493
562.6370732,-174.5645938,0.697401908,0.289359658333333,0.0132384336666667,0.84932730687748,0.142202582640521,0.00847011048199911,0.696732964988971,0.290007605931533,0.0132594290794961,0.794431912009591,27.5561292545,-5968.16373927694,-11120.7776636901,0.00243544420801145,0.553120111347544
562.6370732,-174.5645938,0.700889292,0.285971896,0.0131388119999999,0.849324831611014,0.142198686384908,0.00847648200407789,0.696730981988337,0.289999594343119,0.0132694236685432,0.79443189719319,27.5561349475871,-5968.15408754012,-11120.7606106825,0.0151393534825611,0.540416202072994
562.6370732,-174.5645938,0.700889292,0.289359658333333,0.00975104966666662,0.850177459871929,0.143538696425392,0.00628384370267877,0.697413296556534,0.292754924055856,0.00983177938760954,0.794436996243612,27.5541744781894,-5971.47563868144,-11126.6272571009,0.012641109916055,0.542914445639501
562.6370732,-174.5645938,0.700889292,0.292747420666667,0.00636328733333325,0.85102978719177,0.144874063190059,0.00409614961817122,0.69809387733704,0.29550062426589,0.00640549839706937,0.79444208435169,27.5522158242371,-5974.78987820257,-11132.4770129316,0.0101546337126736,0.545400921842882
562.6370732,-174.5645938,0.700889292,0.296135183,0.00297552499999992,0.851881836848992,0.146204859454446,0.00191330369656224,0.698772753999392,0.298236831313464,0.00299041468714328,0.794447161768164,27.5502589205301,-5978.09695013356,-11138.3101330836,0.00767984774578945,0.547875707809766
562.6370732,-174.5142475,0.69042714,0.285971896,0.0236009639999999,0.844112978603421,0.140780589228107,0.0151064321684714,0.690154689190328,0.286229287894054,0.0236160229156184,0.793872060797234,27.5934880679907,-5956.27115520697,-11106.9553692756,0.000983133558485561,0.55457242199707
562.6370732,-174.5142475,0.693914524,0.285971896,0.0201135799999999,0.844940357380254,0.14209326132868,0.0129663812910661,0.690818705497185,0.288921206918575,0.0202600875842402,0.793877029105703,27.5915902868629,-5959.51179125724,-11112.6753278783,0.0111593611099894,0.544396194445566
562.6370732,-174.5142475,0.693914524,0.289359658333333,0.0167258176666666,0.84579084951991,0.143438425014382,0.0107707254657077,0.69149979312849,0.291679707265897,0.0168204996056134,0.793882127081754,27.5896405464043,-5962.83680625959,-11118.5403559637,0.00869471751775852,0.546860838037797
562.6370732,-174.5142475,0.693914524,0.292747420666667,0.0133380553333332,0.846641085449921,0.144778980616172,0.00857993393390777,0.692179187514848,0.294428693591514,0.0133921188936388,0.793887214368875,27.5876924475829,-5966.15463387844,-11124.388776648,0.0062415122303523,0.549314043325203
